# Theoretical SAS data
# q            I           
  1.00000e-03  9.98016e-01 
  2.25063e-03  9.89985e-01 
  3.50125e-03  9.75910e-01 
  4.75188e-03  9.56015e-01 
  6.00251e-03  9.30612e-01 
  7.25313e-03  9.00097e-01 
  8.50376e-03  8.64942e-01 
  9.75439e-03  8.25680e-01 
  1.10050e-02  7.82897e-01 
  1.22556e-02  7.37217e-01 
  1.35063e-02  6.89290e-01 
  1.47569e-02  6.39779e-01 
  1.60075e-02  5.89344e-01 
  1.72581e-02  5.38630e-01 
  1.85088e-02  4.88256e-01 
  1.97594e-02  4.38803e-01 
  2.10100e-02  3.90801e-01 
  2.22607e-02  3.44728e-01 
  2.35113e-02  3.00993e-01 
  2.47619e-02  2.59942e-01 
  2.60125e-02  2.21847e-01 
  2.72632e-02  1.86907e-01 
  2.85138e-02  1.55252e-01 
  2.97644e-02  1.26940e-01 
  3.10150e-02  1.01965e-01 
  3.22657e-02  8.02602e-02 
  3.35163e-02  6.17058e-02 
  3.47669e-02  4.61347e-02 
  3.60175e-02  3.33419e-02 
  3.72682e-02  2.30917e-02 
  3.85188e-02  1.51270e-02 
  3.97694e-02  9.17668e-03 
  4.10201e-02  4.96448e-03 
  4.22707e-02  2.21571e-03 
  4.35213e-02  6.64098e-04 
  4.47719e-02  5.75877e-05 
  4.60226e-02  1.63088e-04 
  4.72732e-02  7.70264e-04 
  4.85238e-02  1.69424e-03 
  4.97744e-02  2.77728e-03 
  5.10251e-02  3.88944e-03 
  5.22757e-02  4.92829e-03 
  5.35263e-02  5.81790e-03 
  5.47769e-02  6.50693e-03 
  5.60276e-02  6.96634e-03 
  5.72782e-02  7.18656e-03 
  5.85288e-02  7.17434e-03 
  5.97794e-02  6.94953e-03 
  6.10301e-02  6.54179e-03 
  6.22807e-02  5.98739e-03 
  6.35313e-02  5.32625e-03 
  6.47820e-02  4.59924e-03 
  6.60326e-02  3.84588e-03 
  6.72832e-02  3.10240e-03 
  6.85338e-02  2.40026e-03 
  6.97845e-02  1.76515e-03 
  7.10351e-02  1.21632e-03 
  7.22857e-02  7.66404e-04 
  7.35363e-02  4.21579e-04 
  7.47870e-02  1.82000e-04 
  7.60376e-02  4.25150e-05 
  7.72882e-02  -6.44299e-06
  7.85388e-02  2.21506e-05 
  7.97895e-02  1.12978e-04 
  8.10401e-02  2.49445e-04 
  8.22907e-02  4.14682e-04 
  8.35414e-02  5.92465e-04 
  8.47920e-02  7.67980e-04 
  8.60426e-02  9.28450e-04 
  8.72932e-02  1.06357e-03 
