# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.00000e-03  4.20901e+00  4.31034e-02 
  2.25063e-03  4.08207e+00  2.86157e-02 
  3.50125e-03  4.05223e+00  2.27791e-02 
  4.75188e-03  4.01251e+00  1.93527e-02 
  6.00251e-03  3.89213e+00  1.69888e-02 
  7.25313e-03  3.78359e+00  1.51994e-02 
  8.50376e-03  3.62366e+00  1.37605e-02 
  9.75439e-03  3.47224e+00  1.25531e-02 
  1.10050e-02  3.28556e+00  1.15081e-02 
  1.22556e-02  3.08938e+00  1.05822e-02 
  1.35063e-02  2.87110e+00  9.74727e-03 
  1.47569e-02  2.66404e+00  8.98398e-03 
  1.60075e-02  2.46406e+00  8.27896e-03 
  1.72581e-02  2.26632e+00  7.62262e-03 
  1.85088e-02  2.05153e+00  7.00800e-03 
  1.97594e-02  1.82775e+00  6.43000e-03 
  2.10100e-02  1.63000e+00  5.88481e-03 
  2.22607e-02  1.43506e+00  5.36960e-03 
  2.35113e-02  1.25945e+00  4.88225e-03 
  2.47619e-02  1.08707e+00  4.42115e-03 
  2.60125e-02  9.25577e-01  3.98506e-03 
  2.72632e-02  7.87727e-01  3.57304e-03 
  2.85138e-02  6.44860e-01  3.18436e-03 
  2.97644e-02  5.31231e-01  2.81841e-03 
  3.10150e-02  4.25561e-01  2.47471e-03 
  3.22657e-02  3.38117e-01  2.15282e-03 
  3.35163e-02  2.60833e-01  1.85236e-03 
  3.47669e-02  1.94108e-01  1.57293e-03 
  3.60175e-02  1.40456e-01  1.31417e-03 
  3.72682e-02  9.62593e-02  1.07569e-03 
  3.85188e-02  6.35265e-02  8.57112e-04 
  3.97694e-02  3.82079e-02  6.58049e-04 
  4.10201e-02  2.11879e-02  4.78206e-04 
  4.22707e-02  9.07562e-03  3.17598e-04 
  4.35213e-02  2.89901e-03  1.77781e-04 
  4.47719e-02  3.17047e-04  7.42085e-05 
  4.60226e-02  6.61228e-04  9.81039e-05 
  4.72732e-02  3.05906e-03  1.82423e-04 
  4.85238e-02  6.73706e-03  2.60511e-04 
  4.97744e-02  1.14436e-02  3.26594e-04 
  5.10251e-02  1.66477e-02  3.80292e-04 
  5.22757e-02  2.06943e-02  4.22083e-04 
  5.35263e-02  2.43630e-02  4.52691e-04 
  5.47769e-02  2.69883e-02  4.72933e-04 
  5.60276e-02  2.95405e-02  4.83670e-04 
  5.72782e-02  3.04570e-02  4.85783e-04 
  5.85288e-02  2.99987e-02  4.80160e-04 
  5.97794e-02  2.87046e-02  4.67686e-04 
  6.10301e-02  2.72709e-02  4.49235e-04 
  6.22807e-02  2.49273e-02  4.25664e-04 
  6.35313e-02  2.24987e-02  3.97808e-04 
  6.47820e-02  1.97299e-02  3.66478e-04 
  6.60326e-02  1.58006e-02  3.32454e-04 
  6.72832e-02  1.27642e-02  2.96483e-04 
  6.85338e-02  1.01239e-02  2.59282e-04 
  6.97845e-02  7.19627e-03  2.21543e-04 
  7.10351e-02  5.07958e-03  1.83943e-04 
  7.22857e-02  3.09655e-03  1.47186e-04 
  7.35363e-02  1.81067e-03  1.12101e-04 
  7.47870e-02  6.50565e-04  7.99586e-05 
  7.60376e-02  1.63861e-04  5.36054e-05 
  7.72882e-02  -7.02092e-05 4.05945e-05 
  7.85388e-02  1.65260e-04  4.79517e-05 
  7.97895e-02  5.53957e-04  6.61990e-05 
  8.10401e-02  9.58376e-04  8.63090e-05 
  8.22907e-02  1.77861e-03  1.05232e-04 
  8.35414e-02  2.55663e-03  1.21940e-04 
  8.47920e-02  3.39330e-03  1.36026e-04 
  8.60426e-02  3.94671e-03  1.47329e-04 
  8.72932e-02  4.30795e-03  1.55808e-04 
  8.85439e-02  4.78045e-03  1.61501e-04 
  8.97945e-02  5.06623e-03  1.64496e-04 
  9.10451e-02  5.28097e-03  1.64926e-04 
  9.22957e-02  5.19166e-03  1.62956e-04 
  9.35464e-02  4.99315e-03  1.58778e-04 
  9.47970e-02  4.50896e-03  1.52609e-04 
  9.60476e-02  4.36690e-03  1.44686e-04 
  9.72982e-02  3.61518e-03  1.35263e-04 
  9.85489e-02  3.11016e-03  1.24608e-04 
  9.97995e-02  2.61314e-03  1.13010e-04 
  1.01050e-01  1.94383e-03  1.00774e-04 
  1.02301e-01  1.50042e-03  8.82416e-05 
  1.03551e-01  1.05030e-03  7.58036e-05 
  1.04802e-01  5.52861e-04  6.39486e-05 
  1.06053e-01  3.54675e-04  5.33351e-05 
  1.07303e-01  2.03118e-04  4.48867e-05 
  1.08554e-01  9.29199e-05  3.97509e-05 
  1.09805e-01  4.30582e-05  3.87494e-05 
  1.11055e-01  5.67252e-05  4.15321e-05 
  1.12306e-01  2.83254e-04  4.67532e-05 
  1.13556e-01  3.51352e-04  5.30494e-05 
  1.14807e-01  6.14868e-04  5.94873e-05 
  1.16058e-01  8.83037e-04  6.55056e-05 
  1.17308e-01  9.69139e-04  7.07750e-05 
  1.18559e-01  1.31689e-03  7.51030e-05 
  1.19810e-01  1.31026e-03  7.83819e-05 
  1.21060e-01  1.50813e-03  8.05607e-05 
  1.22311e-01  1.49036e-03  8.16290e-05 
  1.23561e-01  1.56698e-03  8.16082e-05 
  1.24812e-01  1.46545e-03  8.05458e-05 
  1.26063e-01  1.41217e-03  7.85112e-05 
  1.27313e-01  1.26310e-03  7.55939e-05 
