# Structure factor, S(q), used in: I(q) = P(q)*S(q)
# Default: S(q) = 1.0
# q                 S(q)             
  1.56106e-03      1.00000e+00      
  1.56606e-03      1.00000e+00      
  1.57106e-03      1.00000e+00      
  1.57606e-03      1.00000e+00      
  1.58106e-03      1.00000e+00      
  1.58606e-03      1.00000e+00      
  1.59106e-03      1.00000e+00      
  1.59606e-03      1.00000e+00      
  1.60106e-03      1.00000e+00      
  1.60606e-03      1.00000e+00      
  1.61106e-03      1.00000e+00      
  1.61606e-03      1.00000e+00      
  1.62106e-03      1.00000e+00      
  1.62607e-03      1.00000e+00      
  1.63107e-03      1.00000e+00      
  1.63607e-03      1.00000e+00      
  1.64107e-03      1.00000e+00      
  1.64607e-03      1.00000e+00      
  1.65107e-03      1.00000e+00      
  1.65607e-03      1.00000e+00      
  1.66107e-03      1.00000e+00      
  1.66607e-03      1.00000e+00      
  1.67107e-03      1.00000e+00      
  1.67607e-03      1.00000e+00      
  1.68107e-03      1.00000e+00      
  1.68607e-03      1.00000e+00      
  1.69107e-03      1.00000e+00      
  1.69607e-03      1.00000e+00      
  1.70107e-03      1.00000e+00      
  1.70607e-03      1.00000e+00      
  1.71107e-03      1.00000e+00      
  1.71607e-03      1.00000e+00      
  1.72107e-03      1.00000e+00      
  1.72607e-03      1.00000e+00      
  1.73107e-03      1.00000e+00      
  1.73607e-03      1.00000e+00      
  1.74107e-03      1.00000e+00      
  1.74607e-03      1.00000e+00      
  1.75107e-03      1.00000e+00      
  1.75607e-03      1.00000e+00      
  1.76107e-03      1.00000e+00      
  1.76607e-03      1.00000e+00      
  1.77107e-03      1.00000e+00      
  1.77607e-03      1.00000e+00      
  1.78107e-03      1.00000e+00      
  1.78607e-03      1.00000e+00      
  1.79107e-03      1.00000e+00      
  1.79607e-03      1.00000e+00      
  1.80107e-03      1.00000e+00      
  1.80607e-03      1.00000e+00      
  1.81107e-03      1.00000e+00      
  1.81607e-03      1.00000e+00      
  1.82107e-03      1.00000e+00      
  1.82607e-03      1.00000e+00      
  1.83107e-03      1.00000e+00      
  1.83607e-03      1.00000e+00      
  1.84107e-03      1.00000e+00      
  1.84607e-03      1.00000e+00      
  1.85107e-03      1.00000e+00      
  1.85607e-03      1.00000e+00      
  1.86107e-03      1.00000e+00      
  1.86607e-03      1.00000e+00      
  1.87107e-03      1.00000e+00      
  1.87608e-03      1.00000e+00      
  1.88108e-03      1.00000e+00      
  1.88608e-03      1.00000e+00      
  1.89108e-03      1.00000e+00      
  1.89608e-03      1.00000e+00      
  1.90108e-03      1.00000e+00      
  1.90608e-03      1.00000e+00      
  1.91108e-03      1.00000e+00      
  1.91608e-03      1.00000e+00      
  1.92108e-03      1.00000e+00      
  1.92608e-03      1.00000e+00      
  1.93108e-03      1.00000e+00      
  1.93608e-03      1.00000e+00      
  1.94108e-03      1.00000e+00      
  1.94608e-03      1.00000e+00      
