# Theoretical SAS data
# q            I           
  1.00000e-03  9.99762e-01 
  2.25063e-03  9.98795e-01 
  3.50125e-03  9.97088e-01 
  4.75188e-03  9.94642e-01 
  6.00251e-03  9.91466e-01 
  7.25313e-03  9.87567e-01 
  8.50376e-03  9.82953e-01 
  9.75439e-03  9.77635e-01 
  1.10050e-02  9.71627e-01 
  1.22556e-02  9.64943e-01 
  1.35063e-02  9.57597e-01 
  1.47569e-02  9.49608e-01 
  1.60075e-02  9.40994e-01 
  1.72581e-02  9.31774e-01 
  1.85088e-02  9.21970e-01 
  1.97594e-02  9.11603e-01 
  2.10100e-02  9.00698e-01 
  2.22607e-02  8.89277e-01 
  2.35113e-02  8.77366e-01 
  2.47619e-02  8.64990e-01 
  2.60125e-02  8.52176e-01 
  2.72632e-02  8.38951e-01 
  2.85138e-02  8.25341e-01 
  2.97644e-02  8.11374e-01 
  3.10150e-02  7.97079e-01 
  3.22657e-02  7.82482e-01 
  3.35163e-02  7.67612e-01 
  3.47669e-02  7.52496e-01 
  3.60175e-02  7.37164e-01 
  3.72682e-02  7.21641e-01 
  3.85188e-02  7.05957e-01 
  3.97694e-02  6.90135e-01 
  4.10201e-02  6.74205e-01 
  4.22707e-02  6.58191e-01 
  4.35213e-02  6.42118e-01 
  4.47719e-02  6.26010e-01 
  4.60226e-02  6.09893e-01 
  4.72732e-02  5.93788e-01 
  4.85238e-02  5.77717e-01 
  4.97744e-02  5.61702e-01 
  5.10251e-02  5.45762e-01 
  5.22757e-02  5.29918e-01 
  5.35263e-02  5.14188e-01 
  5.47769e-02  4.98589e-01 
  5.60276e-02  4.83138e-01 
  5.72782e-02  4.67850e-01 
  5.85288e-02  4.52739e-01 
  5.97794e-02  4.37819e-01 
  6.10301e-02  4.23102e-01 
  6.22807e-02  4.08600e-01 
  6.35313e-02  3.94323e-01 
  6.47820e-02  3.80281e-01 
  6.60326e-02  3.66482e-01 
  6.72832e-02  3.52935e-01 
  6.85338e-02  3.39646e-01 
  6.97845e-02  3.26621e-01 
  7.10351e-02  3.13865e-01 
  7.22857e-02  3.01382e-01 
  7.35363e-02  2.89178e-01 
  7.47870e-02  2.77255e-01 
  7.60376e-02  2.65615e-01 
  7.72882e-02  2.54259e-01 
  7.85388e-02  2.43190e-01 
  7.97895e-02  2.32408e-01 
  8.10401e-02  2.21914e-01 
  8.22907e-02  2.11706e-01 
  8.35414e-02  2.01785e-01 
  8.47920e-02  1.92149e-01 
  8.60426e-02  1.82797e-01 
  8.72932e-02  1.73728e-01 
  8.85439e-02  1.64939e-01 
  8.97945e-02  1.56429e-01 
  9.10451e-02  1.48193e-01 
  9.22957e-02  1.40231e-01 
  9.35464e-02  1.32539e-01 
  9.47970e-02  1.25115e-01 
  9.60476e-02  1.17953e-01 
  9.72982e-02  1.11052e-01 
  9.85489e-02  1.04409e-01 
  9.97995e-02  9.80193e-02 
  1.01050e-01  9.18783e-02 
  1.02301e-01  8.59846e-02 
  1.03551e-01  8.03324e-02 
  1.04802e-01  7.49188e-02 
  1.06053e-01  6.97395e-02 
  1.07303e-01  6.47906e-02 
  1.08554e-01  6.00678e-02 
  1.09805e-01  5.55670e-02 
  1.11055e-01  5.12840e-02 
  1.12306e-01  4.72143e-02 
  1.13556e-01  4.33537e-02 
  1.14807e-01  3.96977e-02 
  1.16058e-01  3.62417e-02 
  1.17308e-01  3.29811e-02 
  1.18559e-01  2.99112e-02 
  1.19810e-01  2.70274e-02 
  1.21060e-01  2.43246e-02 
  1.22311e-01  2.17980e-02 
  1.23561e-01  1.94426e-02 
  1.24812e-01  1.72534e-02 
  1.26063e-01  1.52252e-02 
  1.27313e-01  1.33529e-02 
  1.28564e-01  1.16309e-02 
  1.29815e-01  1.00541e-02 
  1.31065e-01  8.61696e-03 
  1.32316e-01  7.31410e-03 
  1.33566e-01  6.13995e-03 
  1.34817e-01  5.08896e-03 
  1.36068e-01  4.15552e-03 
  1.37318e-01  3.33403e-03 
  1.38569e-01  2.61884e-03 
  1.39820e-01  2.00430e-03 
  1.41070e-01  1.48481e-03 
  1.42321e-01  1.05472e-03 
  1.43571e-01  7.08466e-04 
  1.44822e-01  4.40500e-04 
  1.46073e-01  2.45332e-04 
  1.47323e-01  1.17543e-04 
  1.48574e-01  5.17864e-05 
  1.49825e-01  4.28128e-05 
  1.51075e-01  8.54743e-05 
  1.52326e-01  1.74739e-04 
  1.53576e-01  3.05702e-04 
  1.54827e-01  4.73598e-04 
  1.56078e-01  6.73809e-04 
  1.57328e-01  9.01881e-04 
  1.58579e-01  1.15352e-03 
  1.59830e-01  1.42461e-03 
  1.61080e-01  1.71123e-03 
  1.62331e-01  2.00965e-03 
  1.63581e-01  2.31632e-03 
  1.64832e-01  2.62790e-03 
  1.66083e-01  2.94127e-03 
  1.67333e-01  3.25351e-03 
  1.68584e-01  3.56191e-03 
  1.69835e-01  3.86396e-03 
  1.71085e-01  4.15740e-03 
  1.72336e-01  4.44015e-03 
  1.73586e-01  4.71034e-03 
  1.74837e-01  4.96632e-03 
  1.76088e-01  5.20664e-03 
  1.77338e-01  5.43005e-03 
  1.78589e-01  5.63548e-03 
  1.79840e-01  5.82209e-03 
  1.81090e-01  5.98915e-03 
  1.82341e-01  6.13616e-03 
  1.83591e-01  6.26278e-03 
  1.84842e-01  6.36878e-03 
  1.86093e-01  6.45416e-03 
  1.87343e-01  6.51899e-03 
  1.88594e-01  6.56349e-03 
  1.89845e-01  6.58801e-03 
  1.91095e-01  6.59300e-03 
  1.92346e-01  6.57901e-03 
  1.93596e-01  6.54671e-03 
  1.94847e-01  6.49680e-03 
  1.96098e-01  6.43009e-03 
  1.97348e-01  6.34744e-03 
  1.98599e-01  6.24977e-03 
  1.99850e-01  6.13804e-03 
  2.01100e-01  6.01323e-03 
  2.02351e-01  5.87637e-03 
  2.03602e-01  5.72850e-03 
  2.04852e-01  5.57067e-03 
  2.06103e-01  5.40394e-03 
  2.07353e-01  5.22937e-03 
  2.08604e-01  5.04799e-03 
  2.09855e-01  4.86086e-03 
  2.11105e-01  4.66897e-03 
  2.12356e-01  4.47334e-03 
  2.13607e-01  4.27490e-03 
  2.14857e-01  4.07462e-03 
  2.16108e-01  3.87336e-03 
  2.17358e-01  3.67202e-03 
  2.18609e-01  3.47139e-03 
  2.19860e-01  3.27227e-03 
  2.21110e-01  3.07539e-03 
  2.22361e-01  2.88144e-03 
  2.23612e-01  2.69106e-03 
  2.24862e-01  2.50486e-03 
  2.26113e-01  2.32339e-03 
  2.27363e-01  2.14716e-03 
  2.28614e-01  1.97663e-03 
  2.29865e-01  1.81220e-03 
  2.31115e-01  1.65427e-03 
  2.32366e-01  1.50313e-03 
  2.33617e-01  1.35909e-03 
  2.34867e-01  1.22238e-03 
  2.36118e-01  1.09319e-03 
  2.37368e-01  9.71690e-04 
  2.38619e-01  8.57995e-04 
  2.39870e-01  7.52186e-04 
  2.41120e-01  6.54312e-04 
  2.42371e-01  5.64384e-04 
  2.43622e-01  4.82383e-04 
  2.44872e-01  4.08257e-04 
  2.46123e-01  3.41924e-04 
  2.47373e-01  2.83277e-04 
  2.48624e-01  2.32176e-04 
  2.49875e-01  1.88462e-04 
