# Theoretical SAS data
# q            I           
  1.00000e-03  9.99500e-01 
  2.25063e-03  9.97468e-01 
  3.50125e-03  9.93882e-01 
  4.75188e-03  9.88755e-01 
  6.00251e-03  9.82109e-01 
  7.25313e-03  9.73970e-01 
  8.50376e-03  9.64370e-01 
  9.75439e-03  9.53347e-01 
  1.10050e-02  9.40946e-01 
  1.22556e-02  9.27215e-01 
  1.35063e-02  9.12207e-01 
  1.47569e-02  8.95981e-01 
  1.60075e-02  8.78601e-01 
  1.72581e-02  8.60132e-01 
  1.85088e-02  8.40644e-01 
  1.97594e-02  8.20213e-01 
  2.10100e-02  7.98912e-01 
  2.22607e-02  7.76822e-01 
  2.35113e-02  7.54023e-01 
  2.47619e-02  7.30596e-01 
  2.60125e-02  7.06626e-01 
  2.72632e-02  6.82195e-01 
  2.85138e-02  6.57389e-01 
  2.97644e-02  6.32290e-01 
  3.10150e-02  6.06982e-01 
  3.22657e-02  5.81546e-01 
  3.35163e-02  5.56065e-01 
  3.47669e-02  5.30615e-01 
  3.60175e-02  5.05275e-01 
  3.72682e-02  4.80118e-01 
  3.85188e-02  4.55216e-01 
  3.97694e-02  4.30635e-01 
  4.10201e-02  4.06442e-01 
  4.22707e-02  3.82698e-01 
  4.35213e-02  3.59458e-01 
  4.47719e-02  3.36776e-01 
  4.60226e-02  3.14701e-01 
  4.72732e-02  2.93278e-01 
  4.85238e-02  2.72545e-01 
  4.97744e-02  2.52539e-01 
  5.10251e-02  2.33290e-01 
  5.22757e-02  2.14823e-01 
  5.35263e-02  1.97162e-01 
  5.47769e-02  1.80322e-01 
  5.60276e-02  1.64317e-01 
  5.72782e-02  1.49153e-01 
  5.85288e-02  1.34836e-01 
  5.97794e-02  1.21364e-01 
  6.10301e-02  1.08733e-01 
  6.22807e-02  9.69364e-02 
  6.35313e-02  8.59614e-02 
  6.47820e-02  7.57933e-02 
  6.60326e-02  6.64142e-02 
  6.72832e-02  5.78032e-02 
  6.85338e-02  4.99367e-02 
  6.97845e-02  4.27888e-02 
  7.10351e-02  3.63317e-02 
  7.22857e-02  3.05354e-02 
  7.35363e-02  2.53686e-02 
  7.47870e-02  2.07988e-02 
  7.60376e-02  1.67921e-02 
  7.72882e-02  1.33143e-02 
  7.85388e-02  1.03304e-02 
  7.97895e-02  7.80522e-03 
  8.10401e-02  5.70355e-03 
  8.22907e-02  3.99041e-03 
  8.35414e-02  2.63123e-03 
  8.47920e-02  1.59207e-03 
  8.60426e-02  8.39769e-04 
  8.72932e-02  3.42181e-04 
  8.85439e-02  6.82742e-05 
  8.97945e-02  -1.17045e-05
  9.10451e-02  7.38875e-05 
  9.22957e-02  2.98194e-04 
  9.35464e-02  6.35950e-04 
  9.47970e-02  1.06355e-03 
  9.60476e-02  1.55911e-03 
  9.72982e-02  2.10248e-03 
  9.85489e-02  2.67532e-03 
  9.97995e-02  3.26105e-03 
  1.01050e-01  3.84487e-03 
  1.02301e-01  4.41374e-03 
  1.03551e-01  4.95633e-03 
  1.04802e-01  5.46300e-03 
  1.06053e-01  5.92570e-03 
  1.07303e-01  6.33797e-03 
  1.08554e-01  6.69479e-03 
  1.09805e-01  6.99253e-03 
  1.11055e-01  7.22888e-03 
  1.12306e-01  7.40270e-03 
  1.13556e-01  7.51399e-03 
  1.14807e-01  7.56372e-03 
  1.16058e-01  7.55377e-03 
  1.17308e-01  7.48680e-03 
  1.18559e-01  7.36615e-03 
  1.19810e-01  7.19574e-03 
  1.21060e-01  6.97998e-03 
  1.22311e-01  6.72362e-03 
  1.23561e-01  6.43171e-03 
  1.24812e-01  6.10949e-03 
  1.26063e-01  5.76228e-03 
  1.27313e-01  5.39544e-03 
  1.28564e-01  5.01425e-03 
  1.29815e-01  4.62389e-03 
  1.31065e-01  4.22932e-03 
  1.32316e-01  3.83528e-03 
  1.33566e-01  3.44621e-03 
  1.34817e-01  3.06622e-03 
  1.36068e-01  2.69905e-03 
  1.37318e-01  2.34805e-03 
  1.38569e-01  2.01616e-03 
  1.39820e-01  1.70588e-03 
  1.41070e-01  1.41931e-03 
  1.42321e-01  1.15808e-03 
  1.43571e-01  9.23409e-04 
  1.44822e-01  7.16106e-04 
  1.46073e-01  5.36563e-04 
  1.47323e-01  3.84795e-04 
  1.48574e-01  2.60455e-04 
  1.49825e-01  1.62862e-04 
  1.51075e-01  9.10307e-05 
  1.52326e-01  4.37012e-05 
  1.53576e-01  1.93730e-05 
  1.54827e-01  1.63392e-05 
  1.56078e-01  3.27212e-05 
  1.57328e-01  6.65038e-05 
  1.58579e-01  1.15570e-04 
  1.59830e-01  1.77735e-04 
  1.61080e-01  2.50779e-04 
  1.62331e-01  3.32481e-04 
  1.63581e-01  4.20645e-04 
  1.64832e-01  5.13130e-04 
  1.66083e-01  6.07876e-04 
  1.67333e-01  7.02926e-04 
