# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.00000e-03  5.13499e-01  1.52575e-02 
  2.25063e-03  5.36708e-01  1.01599e-02 
  3.50125e-03  5.23252e-01  8.13107e-03 
  4.75188e-03  5.22925e-01  6.96153e-03 
  6.00251e-03  5.12216e-01  6.17317e-03 
  7.25313e-03  5.11464e-01  5.59250e-03 
  8.50376e-03  5.11229e-01  5.13943e-03 
  9.75439e-03  5.08428e-01  4.77119e-03 
  1.10050e-02  4.92363e-01  4.46263e-03 
  1.22556e-02  4.84617e-01  4.19787e-03 
  1.35063e-02  4.83084e-01  3.96634e-03 
  1.47569e-02  4.66836e-01  3.76069e-03 
  1.60075e-02  4.57540e-01  3.57564e-03 
  1.72581e-02  4.50116e-01  3.40730e-03 
  1.85088e-02  4.48381e-01  3.25273e-03 
  1.97594e-02  4.29460e-01  3.10966e-03 
  2.10100e-02  4.17963e-01  2.97632e-03 
  2.22607e-02  4.06258e-01  2.85130e-03 
  2.35113e-02  3.92208e-01  2.73346e-03 
  2.47619e-02  3.84993e-01  2.62189e-03 
  2.60125e-02  3.71949e-01  2.51583e-03 
  2.72632e-02  3.55587e-01  2.41465e-03 
  2.85138e-02  3.46272e-01  2.31784e-03 
  2.97644e-02  3.30785e-01  2.22496e-03 
  3.10150e-02  3.16046e-01  2.13564e-03 
  3.22657e-02  3.05201e-01  2.04957e-03 
  3.35163e-02  2.89312e-01  1.96649e-03 
  3.47669e-02  2.81226e-01  1.88618e-03 
  3.60175e-02  2.65082e-01  1.80843e-03 
  3.72682e-02  2.52114e-01  1.73309e-03 
  3.85188e-02  2.36977e-01  1.66002e-03 
  3.97694e-02  2.24284e-01  1.58909e-03 
  4.10201e-02  2.16197e-01  1.52019e-03 
  4.22707e-02  1.98701e-01  1.45324e-03 
  4.35213e-02  1.87116e-01  1.38815e-03 
  4.47719e-02  1.76496e-01  1.32486e-03 
  4.60226e-02  1.65540e-01  1.26331e-03 
  4.72732e-02  1.53542e-01  1.20345e-03 
  4.85238e-02  1.40480e-01  1.14522e-03 
  4.97744e-02  1.31464e-01  1.08860e-03 
  5.10251e-02  1.21564e-01  1.03355e-03 
  5.22757e-02  1.12703e-01  9.80043e-04 
  5.35263e-02  1.01581e-01  9.28046e-04 
  5.47769e-02  9.45924e-02  8.77538e-04 
  5.60276e-02  8.64817e-02  8.28500e-04 
  5.72782e-02  7.78164e-02  7.80913e-04 
  5.85288e-02  6.98512e-02  7.34762e-04 
  5.97794e-02  6.26516e-02  6.90031e-04 
  6.10301e-02  5.73726e-02  6.46709e-04 
  6.22807e-02  5.09983e-02  6.04781e-04 
  6.35313e-02  4.43736e-02  5.64238e-04 
  6.47820e-02  4.04531e-02  5.25069e-04 
  6.60326e-02  3.51009e-02  4.87264e-04 
  6.72832e-02  3.09068e-02  4.50815e-04 
  6.85338e-02  2.54445e-02  4.15713e-04 
  6.97845e-02  2.21614e-02  3.81952e-04 
  7.10351e-02  1.91134e-02  3.49525e-04 
  7.22857e-02  1.58071e-02  3.18427e-04 
  7.35363e-02  1.34605e-02  2.88657e-04 
  7.47870e-02  1.10578e-02  2.60215e-04 
  7.60376e-02  8.67697e-03  2.33104e-04 
  7.72882e-02  7.22622e-03  2.07335e-04 
  7.85388e-02  5.56588e-03  1.82929e-04 
  7.97895e-02  3.97624e-03  1.59921e-04 
  8.10401e-02  2.99666e-03  1.38368e-04 
  8.22907e-02  2.06389e-03  1.18367e-04 
  8.35414e-02  1.36930e-03  1.00076e-04 
  8.47920e-02  7.41678e-04  8.37612e-05 
  8.60426e-02  4.60932e-04  6.98538e-05 
  8.72932e-02  8.60548e-05  5.90195e-05 
  8.85439e-02  1.51021e-04  5.20991e-05 
  8.97945e-02  -1.50353e-06 4.96917e-05 
  9.10451e-02  3.88197e-05  5.15179e-05 
  9.22957e-02  1.55067e-04  5.64235e-05 
  9.35464e-02  3.94138e-04  6.30965e-05 
  9.47970e-02  5.63815e-04  7.05564e-05 
  9.60476e-02  8.45696e-04  7.81914e-05 
  9.72982e-02  1.08137e-03  8.56432e-05 
  9.85489e-02  1.48348e-03  9.27049e-05 
  9.97995e-02  1.70541e-03  9.92579e-05 
  1.01050e-01  1.86099e-03  1.05236e-04 
  1.02301e-01  2.44037e-03  1.10603e-04 
  1.03551e-01  2.59436e-03  1.15345e-04 
  1.04802e-01  2.86258e-03  1.19460e-04 
  1.06053e-01  3.14784e-03  1.22953e-04 
  1.07303e-01  3.18489e-03  1.25838e-04 
  1.08554e-01  3.38322e-03  1.28132e-04 
  1.09805e-01  3.73792e-03  1.29852e-04 
  1.11055e-01  3.67809e-03  1.31023e-04 
  1.12306e-01  4.07579e-03  1.31666e-04 
  1.13556e-01  4.04378e-03  1.31807e-04 
  1.14807e-01  3.69413e-03  1.31471e-04 
  1.16058e-01  3.97070e-03  1.30684e-04 
  1.17308e-01  3.90505e-03  1.29474e-04 
  1.18559e-01  3.86974e-03  1.27867e-04 
  1.19810e-01  3.87267e-03  1.25890e-04 
  1.21060e-01  3.57828e-03  1.23571e-04 
  1.22311e-01  3.50480e-03  1.20938e-04 
  1.23561e-01  3.44474e-03  1.18018e-04 
  1.24812e-01  3.30944e-03  1.14839e-04 
  1.26063e-01  2.93767e-03  1.11428e-04 
  1.27313e-01  2.86515e-03  1.07814e-04 
  1.28564e-01  2.55656e-03  1.04024e-04 
  1.29815e-01  2.73989e-03  1.00085e-04 
  1.31065e-01  2.27636e-03  9.60254e-05 
  1.32316e-01  2.11861e-03  9.18738e-05 
  1.33566e-01  1.70743e-03  8.76583e-05 
  1.34817e-01  1.59631e-03  8.34078e-05 
  1.36068e-01  1.27201e-03  7.91520e-05 
  1.37318e-01  1.34738e-03  7.49215e-05 
  1.38569e-01  1.00953e-03  7.07478e-05 
  1.39820e-01  8.68382e-04  6.66644e-05 
  1.41070e-01  8.08401e-04  6.27062e-05 
  1.42321e-01  6.24073e-04  5.89103e-05 
  1.43571e-01  4.72780e-04  5.53161e-05 
  1.44822e-01  3.82121e-04  5.19652e-05 
  1.46073e-01  3.00967e-04  4.89005e-05 
  1.47323e-01  1.75142e-04  4.61656e-05 
  1.48574e-01  7.74478e-05  4.38017e-05 
  1.49825e-01  2.80185e-05  4.18451e-05 
