# Theoretical SAS data
# q            I           
  1.00000e-03  9.99549e-01 
  2.25063e-03  9.97718e-01 
  3.50125e-03  9.94487e-01 
  4.75188e-03  9.89866e-01 
  6.00251e-03  9.83874e-01 
  7.25313e-03  9.76535e-01 
  8.50376e-03  9.67876e-01 
  9.75439e-03  9.57931e-01 
  1.10050e-02  9.46737e-01 
  1.22556e-02  9.34336e-01 
  1.35063e-02  9.20776e-01 
  1.47569e-02  9.06106e-01 
  1.60075e-02  8.90381e-01 
  1.72581e-02  8.73659e-01 
  1.85088e-02  8.56001e-01 
  1.97594e-02  8.37469e-01 
  2.10100e-02  8.18130e-01 
  2.22607e-02  7.98052e-01 
  2.35113e-02  7.77304e-01 
  2.47619e-02  7.55957e-01 
  2.60125e-02  7.34082e-01 
  2.72632e-02  7.11752e-01 
  2.85138e-02  6.89039e-01 
  2.97644e-02  6.66015e-01 
  3.10150e-02  6.42751e-01 
  3.22657e-02  6.19319e-01 
  3.35163e-02  5.95787e-01 
  3.47669e-02  5.72224e-01 
  3.60175e-02  5.48695e-01 
  3.72682e-02  5.25264e-01 
  3.85188e-02  5.01993e-01 
  3.97694e-02  4.78940e-01 
  4.10201e-02  4.56161e-01 
  4.22707e-02  4.33710e-01 
  4.35213e-02  4.11635e-01 
  4.47719e-02  3.89984e-01 
  4.60226e-02  3.68798e-01 
  4.72732e-02  3.48118e-01 
  4.85238e-02  3.27979e-01 
  4.97744e-02  3.08413e-01 
  5.10251e-02  2.89447e-01 
  5.22757e-02  2.71108e-01 
  5.35263e-02  2.53415e-01 
  5.47769e-02  2.36386e-01 
  5.60276e-02  2.20035e-01 
  5.72782e-02  2.04371e-01 
  5.85288e-02  1.89402e-01 
  5.97794e-02  1.75132e-01 
  6.10301e-02  1.61561e-01 
  6.22807e-02  1.48686e-01 
  6.35313e-02  1.36503e-01 
  6.47820e-02  1.25004e-01 
  6.60326e-02  1.14178e-01 
  6.72832e-02  1.04013e-01 
  6.85338e-02  9.44943e-02 
  6.97845e-02  8.56060e-02 
  7.10351e-02  7.73297e-02 
  7.22857e-02  6.96459e-02 
  7.35363e-02  6.25338e-02 
  7.47870e-02  5.59716e-02 
  7.60376e-02  4.99365e-02 
  7.72882e-02  4.44049e-02 
  7.85388e-02  3.93528e-02 
  7.97895e-02  3.47560e-02 
  8.10401e-02  3.05896e-02 
  8.22907e-02  2.68292e-02 
  8.35414e-02  2.34501e-02 
  8.47920e-02  2.04279e-02 
  8.60426e-02  1.77388e-02 
  8.72932e-02  1.53591e-02 
  8.85439e-02  1.32659e-02 
  8.97945e-02  1.14369e-02 
  9.10451e-02  9.85031e-03 
  9.22957e-02  8.48545e-03 
  9.35464e-02  7.32231e-03 
  9.47970e-02  6.34181e-03 
  9.60476e-02  5.52582e-03 
  9.72982e-02  4.85713e-03 
  9.85489e-02  4.31957e-03 
  9.97995e-02  3.89789e-03 
  1.01050e-01  3.57789e-03 
  1.02301e-01  3.34632e-03 
  1.03551e-01  3.19092e-03 
  1.04802e-01  3.10037e-03 
  1.06053e-01  3.06431e-03 
  1.07303e-01  3.07326e-03 
  1.08554e-01  3.11862e-03 
  1.09805e-01  3.19263e-03 
  1.11055e-01  3.28833e-03 
  1.12306e-01  3.39953e-03 
