# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.00000e-03  3.92235e-01  1.33814e-02 
  2.25063e-03  4.01870e-01  8.91156e-03 
  3.50125e-03  3.97398e-01  7.13331e-03 
  4.75188e-03  3.96912e-01  6.10887e-03 
  6.00251e-03  3.98908e-01  5.41892e-03 
  7.25313e-03  3.89285e-01  4.91127e-03 
  8.50376e-03  3.93767e-01  4.51567e-03 
  9.75439e-03  3.87102e-01  4.19460e-03 
  1.10050e-02  3.83000e-01  3.92599e-03 
  1.22556e-02  3.77248e-01  3.69590e-03 
  1.35063e-02  3.69012e-01  3.49506e-03 
  1.47569e-02  3.66962e-01  3.31700e-03 
  1.60075e-02  3.55305e-01  3.15711e-03 
  1.72581e-02  3.55328e-01  3.01196e-03 
  1.85088e-02  3.45112e-01  2.87896e-03 
  1.97594e-02  3.38492e-01  2.75612e-03 
  2.10100e-02  3.25974e-01  2.64188e-03 
  2.22607e-02  3.29137e-01  2.53500e-03 
  2.35113e-02  3.09686e-01  2.43448e-03 
  2.47619e-02  3.05002e-01  2.33950e-03 
  2.60125e-02  2.93290e-01  2.24941e-03 
  2.72632e-02  2.89196e-01  2.16364e-03 
  2.85138e-02  2.74509e-01  2.08174e-03 
  2.97644e-02  2.69404e-01  2.00333e-03 
  3.10150e-02  2.56207e-01  1.92807e-03 
  3.22657e-02  2.47520e-01  1.85568e-03 
  3.35163e-02  2.40646e-01  1.78594e-03 
  3.47669e-02  2.32351e-01  1.71864e-03 
  3.60175e-02  2.20636e-01  1.65361e-03 
  3.72682e-02  2.09452e-01  1.59069e-03 
  3.85188e-02  2.01561e-01  1.52976e-03 
  3.97694e-02  1.94190e-01  1.47071e-03 
  4.10201e-02  1.81963e-01  1.41343e-03 
  4.22707e-02  1.73976e-01  1.35785e-03 
  4.35213e-02  1.63560e-01  1.30389e-03 
  4.47719e-02  1.57198e-01  1.25149e-03 
  4.60226e-02  1.48016e-01  1.20058e-03 
  4.72732e-02  1.40566e-01  1.15112e-03 
  4.85238e-02  1.34179e-01  1.10306e-03 
  4.97744e-02  1.22990e-01  1.05637e-03 
  5.10251e-02  1.15939e-01  1.01101e-03 
  5.22757e-02  1.09337e-01  9.66948e-04 
  5.35263e-02  1.01602e-01  9.24158e-04 
  5.47769e-02  9.56540e-02  8.82615e-04 
  5.60276e-02  8.89780e-02  8.42296e-04 
  5.72782e-02  8.25803e-02  8.03181e-04 
  5.85288e-02  7.51716e-02  7.65250e-04 
  5.97794e-02  6.98406e-02  7.28487e-04 
  6.10301e-02  6.45531e-02  6.92876e-04 
  6.22807e-02  6.05162e-02  6.58401e-04 
  6.35313e-02  5.46502e-02  6.25050e-04 
  6.47820e-02  5.03858e-02  5.92807e-04 
  6.60326e-02  4.63028e-02  5.61662e-04 
  6.72832e-02  4.20698e-02  5.31602e-04 
  6.85338e-02  3.73411e-02  5.02615e-04 
  6.97845e-02  3.54650e-02  4.74691e-04 
  7.10351e-02  3.10360e-02  4.47819e-04 
  7.22857e-02  2.72709e-02  4.21989e-04 
  7.35363e-02  2.55348e-02  3.97192e-04 
  7.47870e-02  2.26470e-02  3.73419e-04 
  7.60376e-02  1.96282e-02  3.50661e-04 
  7.72882e-02  1.76387e-02  3.28911e-04 
  7.85388e-02  1.59875e-02  3.08162e-04 
  7.97895e-02  1.45060e-02  2.88407e-04 
  8.10401e-02  1.18153e-02  2.69643e-04 
  8.22907e-02  1.09316e-02  2.51864e-04 
  8.35414e-02  9.43422e-03  2.35068e-04 
  8.47920e-02  8.36685e-03  2.19253e-04 
  8.60426e-02  7.58854e-03  2.04421e-04 
  8.72932e-02  6.10860e-03  1.90570e-04 
  8.85439e-02  5.34956e-03  1.77705e-04 
  8.97945e-02  4.57400e-03  1.65828e-04 
