# Theoretical SAS data
# q            I           
  1.00000e-03  9.82025e-01 
  2.25063e-03  9.11769e-01 
  3.50125e-03  7.97950e-01 
  4.75188e-03  6.55889e-01 
  6.00251e-03  5.03382e-01 
  7.25313e-03  3.57425e-01 
  8.50376e-03  2.31403e-01 
  9.75439e-03  1.33332e-01 
  1.10050e-02  6.54176e-02 
  1.22556e-02  2.48708e-02 
  1.35063e-02  5.58317e-03 
  1.47569e-02  1.42148e-04 
  1.60075e-02  1.64512e-03 
  1.72581e-02  4.92651e-03 
  1.85088e-02  7.03683e-03 
  1.97594e-02  7.04374e-03 
  2.10100e-02  5.39131e-03 
  2.22607e-02  3.11870e-03 
  2.35113e-02  1.20192e-03 
  2.47619e-02  1.74689e-04 
  2.60125e-02  5.51966e-05 
  2.72632e-02  4.99803e-04 
  2.85138e-02  1.05243e-03 
  2.97644e-02  1.36408e-03 
  3.10150e-02  1.30483e-03 
  3.22657e-02  9.54172e-04 
  3.35163e-02  5.06825e-04 
  3.47669e-02  1.55609e-04 
  3.60175e-02  6.07861e-06 
  3.72682e-02  5.10110e-05 
  3.85188e-02  2.00822e-04 
  3.97694e-02  3.43198e-04 
  4.10201e-02  3.98924e-04 
  4.22707e-02  3.50032e-04 
  4.35213e-02  2.33867e-04 
  4.47719e-02  1.13139e-04 
  4.60226e-02  4.06816e-05 
  4.72732e-02  3.61465e-05 
  4.85238e-02  8.29902e-05 
  4.97744e-02  1.43172e-04 
  5.10251e-02  1.79314e-04 
  5.22757e-02  1.72520e-04 
  5.35263e-02  1.28236e-04 
  5.47769e-02  6.94739e-05 
  5.60276e-02  2.28177e-05 
  5.72782e-02  5.07792e-06 
  5.85288e-02  1.68697e-05 
  5.97794e-02  4.50373e-05 
  6.10301e-02  7.13165e-05 
  6.22807e-02  8.20438e-05 
  6.35313e-02  7.40299e-05 
  6.47820e-02  5.43280e-05 
  6.60326e-02  3.49448e-05 
  6.72832e-02  2.58698e-05 
  6.85338e-02  3.01409e-05 
  6.97845e-02  4.31424e-05 
  7.10351e-02  5.59292e-05 
  7.22857e-02  6.03878e-05 
  7.35363e-02  5.33992e-05 
  7.47870e-02  3.80079e-05 
  7.60376e-02  2.13337e-05 
  7.72882e-02  1.06234e-05 
  7.85388e-02  9.61921e-06 
  7.97895e-02  1.70275e-05 
  8.10401e-02  2.76384e-05 
  8.22907e-02  3.52693e-05 
  8.35414e-02  3.58859e-05 
  8.47920e-02  2.93400e-05 
  8.60426e-02  1.90087e-05 
  8.72932e-02  9.73793e-06 
  8.85439e-02  5.29033e-06 
  8.97945e-02  6.61740e-06 
