# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.00000e-03  1.11098e+02  2.22162e-01 
  2.25063e-03  1.03241e+02  1.42692e-01 
  3.50125e-03  9.03364e+01  1.07025e-01 
  4.75188e-03  7.41832e+01  8.32897e-02 
  6.00251e-03  5.68772e+01  6.49220e-02 
  7.25313e-03  4.05460e+01  4.97668e-02 
  8.50376e-03  2.61696e+01  3.69820e-02 
  9.75439e-03  1.50960e+01  2.62108e-02 
  1.10050e-02  7.39543e+00  1.72851e-02 
  1.22556e-02  2.80697e+00  1.00999e-02 
  1.35063e-02  6.26689e-01  4.55967e-03 
  1.47569e-02  1.68029e-02  7.05382e-04 
  1.60075e-02  1.88206e-01  2.27543e-03 
  1.72581e-02  5.61867e-01  3.78926e-03 
  1.85088e-02  7.85927e-01  4.37249e-03 
  1.97594e-02  7.96792e-01  4.23394e-03 
  2.10100e-02  6.06053e-01  3.59253e-03 
  2.22607e-02  3.54089e-01  2.65522e-03 
  2.35113e-02  1.34653e-01  1.60553e-03 
  2.47619e-02  2.01961e-02  6.02139e-04 
  2.60125e-02  6.46200e-03  3.38035e-04 
  2.72632e-02  5.71795e-02  9.63665e-04 
  2.85138e-02  1.18412e-01  1.36455e-03 
  2.97644e-02  1.53309e-01  1.51987e-03 
  3.10150e-02  1.45452e-01  1.45631e-03 
  3.22657e-02  1.07463e-01  1.22165e-03 
  3.35163e-02  5.66240e-02  8.75169e-04 
  3.47669e-02  1.79501e-02  4.80262e-04 
  3.60175e-02  5.59426e-04  1.18264e-04 
  3.72682e-02  5.73815e-03  2.72235e-04 
  3.85188e-02  2.24969e-02  5.16893e-04 
  3.97694e-02  3.99266e-02  6.62349e-04 
  4.10201e-02  4.46271e-02  7.02573e-04 
  4.22707e-02  3.82674e-02  6.48747e-04 
  4.35213e-02  2.55251e-02  5.24051e-04 
  4.47719e-02  1.22158e-02  3.62537e-04 
  4.60226e-02  4.64471e-03  2.20758e-04 
