# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.00000e-03  1.93550e+00  2.92941e-02 
  2.25063e-03  1.92707e+00  1.94904e-02 
  3.50125e-03  1.90094e+00  1.55755e-02 
  4.75188e-03  1.89621e+00  1.33078e-02 
  6.00251e-03  1.86637e+00  1.17703e-02 
  7.25313e-03  1.84308e+00  1.06307e-02 
  8.50376e-03  1.80526e+00  9.73609e-03 
  9.75439e-03  1.77403e+00  9.00497e-03 
  1.10050e-02  1.73096e+00  8.38976e-03 
  1.22556e-02  1.68905e+00  7.86049e-03 
  1.35063e-02  1.66428e+00  7.39729e-03 
  1.47569e-02  1.61781e+00  6.98645e-03 
  1.60075e-02  1.57789e+00  6.61806e-03 
  1.72581e-02  1.52707e+00  6.28475e-03 
  1.85088e-02  1.50008e+00  5.98087e-03 
  1.97594e-02  1.43443e+00  5.70204e-03 
  2.10100e-02  1.40291e+00  5.44463e-03 
  2.22607e-02  1.34793e+00  5.20569e-03 
  2.35113e-02  1.30502e+00  4.98277e-03 
  2.47619e-02  1.26645e+00  4.77375e-03 
  2.60125e-02  1.22572e+00  4.57681e-03 
  2.72632e-02  1.17808e+00  4.39040e-03 
  2.85138e-02  1.12980e+00  4.21320e-03 
  2.97644e-02  1.08893e+00  4.04403e-03 
  3.10150e-02  1.05110e+00  3.88193e-03 
  3.22657e-02  1.01738e+00  3.72606e-03 
  3.35163e-02  9.55612e-01  3.57576e-03 
  3.47669e-02  9.18894e-01  3.43044e-03 
  3.60175e-02  8.70996e-01  3.28966e-03 
  3.72682e-02  8.34171e-01  3.15306e-03 
  3.85188e-02  7.92714e-01  3.02037e-03 
  3.97694e-02  7.47766e-01  2.89136e-03 
  4.10201e-02  7.07964e-01  2.76588e-03 
  4.22707e-02  6.66390e-01  2.64381e-03 
  4.35213e-02  6.22565e-01  2.52506e-03 
  4.47719e-02  5.81873e-01  2.40955e-03 
  4.60226e-02  5.43931e-01  2.29722e-03 
  4.72732e-02  5.03917e-01  2.18803e-03 
  4.85238e-02  4.73082e-01  2.08189e-03 
  4.97744e-02  4.38367e-01  1.97878e-03 
  5.10251e-02  4.00708e-01  1.87861e-03 
  5.22757e-02  3.70168e-01  1.78133e-03 
  5.35263e-02  3.41150e-01  1.68688e-03 
  5.47769e-02  3.11551e-01  1.59519e-03 
  5.60276e-02  2.82617e-01  1.50620e-03 
  5.72782e-02  2.58968e-01  1.41986e-03 
  5.85288e-02  2.33559e-01  1.33610e-03 
  5.97794e-02  2.09541e-01  1.25490e-03 
  6.10301e-02  1.87733e-01  1.17620e-03 
  6.22807e-02  1.67352e-01  1.10000e-03 
  6.35313e-02  1.49689e-01  1.02627e-03 
  6.47820e-02  1.31079e-01  9.54994e-04 
  6.60326e-02  1.15841e-01  8.86171e-04 
  6.72832e-02  1.00206e-01  8.19800e-04 
  6.85338e-02  8.75965e-02  7.55880e-04 
  6.97845e-02  7.34516e-02  6.94413e-04 
  7.10351e-02  6.27234e-02  6.35403e-04 
  7.22857e-02  5.19700e-02  5.78849e-04 
  7.35363e-02  4.36343e-02  5.24751e-04 
  7.47870e-02  3.62185e-02  4.73112e-04 
  7.60376e-02  2.97524e-02  4.23934e-04 
  7.72882e-02  2.24493e-02  3.77232e-04 
  7.85388e-02  1.76587e-02  3.33030e-04 
  7.97895e-02  1.35073e-02  2.91379e-04 
  8.10401e-02  1.01435e-02  2.52371e-04 
  8.22907e-02  6.96840e-03  2.16167e-04 
  8.35414e-02  4.68059e-03  1.83040e-04 
  8.47920e-02  2.77105e-03  1.53459e-04 
  8.60426e-02  1.52682e-03  1.28192e-04 
  8.72932e-02  6.82988e-04  1.08430e-04 
  8.85439e-02  1.62687e-04  9.56906e-05 
  8.97945e-02  -5.26691e-05 9.10895e-05 
  9.10451e-02  1.09093e-04  9.41964e-05 
  9.22957e-02  7.38414e-04  1.02979e-04 
  9.35464e-02  1.09597e-03  1.15060e-04 
  9.47970e-02  1.96359e-03  1.28635e-04 
  9.60476e-02  2.52031e-03  1.42562e-04 
  9.72982e-02  3.71949e-03  1.56168e-04 
  9.85489e-02  4.54064e-03  1.69059e-04 
  9.97995e-02  5.74319e-03  1.81010e-04 
  1.01050e-01  6.12789e-03  1.91894e-04 
  1.02301e-01  7.92263e-03  2.01646e-04 
  1.03551e-01  8.40946e-03  2.10239e-04 
  1.04802e-01  9.23702e-03  2.17672e-04 
  1.06053e-01  1.04278e-02  2.23963e-04 
  1.07303e-01  1.06928e-02  2.29141e-04 
  1.08554e-01  1.17794e-02  2.33241e-04 
  1.09805e-01  1.22716e-02  2.36305e-04 
  1.11055e-01  1.24876e-02  2.38379e-04 
  1.12306e-01  1.25505e-02  2.39506e-04 
  1.13556e-01  1.29099e-02  2.39736e-04 
  1.14807e-01  1.32605e-02  2.39112e-04 
  1.16058e-01  1.27799e-02  2.37683e-04 
  1.17308e-01  1.27336e-02  2.35495e-04 
  1.18559e-01  1.30890e-02  2.32593e-04 
  1.19810e-01  1.26000e-02  2.29023e-04 
  1.21060e-01  1.24444e-02  2.24833e-04 
  1.22311e-01  1.22088e-02  2.20067e-04 
  1.23561e-01  1.10636e-02  2.14775e-04 
  1.24812e-01  1.06479e-02  2.09004e-04 
  1.26063e-01  1.00125e-02  2.02803e-04 
  1.27313e-01  8.93039e-03  1.96226e-04 
  1.28564e-01  8.92016e-03  1.89322e-04 
  1.29815e-01  8.39108e-03  1.82145e-04 
  1.31065e-01  7.57932e-03  1.74749e-04 
  1.32316e-01  6.65082e-03  1.67186e-04 
  1.33566e-01  5.91794e-03  1.59513e-04 
  1.34817e-01  5.31156e-03  1.51784e-04 
  1.36068e-01  4.41028e-03  1.44054e-04 
  1.37318e-01  4.08346e-03  1.36380e-04 
  1.38569e-01  3.42825e-03  1.28818e-04 
  1.39820e-01  3.08860e-03  1.21427e-04 
  1.41070e-01  2.67204e-03  1.14270e-04 
  1.42321e-01  2.07219e-03  1.07410e-04 
  1.43571e-01  1.64308e-03  1.00915e-04 
  1.44822e-01  1.23061e-03  9.48568e-05 
  1.46073e-01  9.19331e-04  8.93114e-05 
  1.47323e-01  7.48106e-04  8.43557e-05 
  1.48574e-01  5.15842e-04  8.00632e-05 
  1.49825e-01  5.10574e-05  7.65005e-05 
  1.51075e-01  2.30902e-04  7.37183e-05 
  1.52326e-01  1.41446e-04  7.17424e-05 
  1.53576e-01  3.01061e-05  7.05689e-05 
  1.54827e-01  6.79053e-05  7.01592e-05 
  1.56078e-01  1.14531e-04  7.04444e-05 
  1.57328e-01  2.39863e-05  7.13317e-05 
  1.58579e-01  4.88157e-05  7.27134e-05 
  1.59830e-01  3.59840e-04  7.44787e-05 
  1.61080e-01  4.61671e-04  7.65205e-05 
  1.62331e-01  6.23137e-04  7.87405e-05 
  1.63581e-01  8.83762e-04  8.10533e-05 
  1.64832e-01  8.49280e-04  8.33856e-05 
  1.66083e-01  1.05045e-03  8.56769e-05 
  1.67333e-01  1.31228e-03  8.78785e-05 
  1.68584e-01  1.24946e-03  8.99507e-05 
  1.69835e-01  1.56136e-03  9.18631e-05 
  1.71085e-01  1.66922e-03  9.35925e-05 
  1.72336e-01  1.73101e-03  9.51209e-05 
  1.73586e-01  1.95046e-03  9.64359e-05 
  1.74837e-01  1.97250e-03  9.75287e-05 
  1.76088e-01  2.04295e-03  9.83937e-05 
  1.77338e-01  2.25022e-03  9.90289e-05 
  1.78589e-01  2.11687e-03  9.94329e-05 
  1.79840e-01  2.33193e-03  9.96077e-05 
  1.81090e-01  2.44882e-03  9.95571e-05 
  1.82341e-01  2.24196e-03  9.92849e-05 
  1.83591e-01  2.33158e-03  9.87989e-05 
  1.84842e-01  2.44940e-03  9.81057e-05 
  1.86093e-01  2.27687e-03  9.72158e-05 
  1.87343e-01  2.19826e-03  9.61401e-05 
  1.88594e-01  2.06414e-03  9.48907e-05 
  1.89845e-01  2.03737e-03  9.34816e-05 
  1.91095e-01  1.87960e-03  9.19281e-05 
  1.92346e-01  1.70118e-03  9.02464e-05 
  1.93596e-01  1.65315e-03  8.84540e-05 
  1.94847e-01  1.57747e-03  8.65687e-05 
  1.96098e-01  1.50024e-03  8.46097e-05 
  1.97348e-01  1.29670e-03  8.25965e-05 
  1.98599e-01  1.31190e-03  8.05487e-05 
  1.99850e-01  1.08146e-03  7.84863e-05 
  2.01100e-01  9.39719e-04  7.64296e-05 
  2.02351e-01  7.08492e-04  7.43980e-05 
  2.03602e-01  6.51065e-04  7.24116e-05 
  2.04852e-01  5.18085e-04  7.04896e-05 
  2.06103e-01  4.99802e-04  6.86506e-05 
  2.07353e-01  4.72915e-04  6.69127e-05 
  2.08604e-01  3.08839e-04  6.52927e-05 
  2.09855e-01  2.32194e-04  6.38061e-05 
  2.11105e-01  1.85481e-04  6.24666e-05 
  2.12356e-01  1.60770e-04  6.12855e-05 
  2.13607e-01  1.31762e-04  6.02715e-05 
  2.14857e-01  6.72926e-06  5.94302e-05 
