# Theoretical SAS data
# q            I           
  1.00000e-03  9.99082e-01 
  2.25063e-03  9.95369e-01 
  3.50125e-03  9.88880e-01 
  4.75188e-03  9.79743e-01 
  6.00251e-03  9.68136e-01 
  7.25313e-03  9.54278e-01 
  8.50376e-03  9.38415e-01 
  9.75439e-03  9.20815e-01 
  1.10050e-02  9.01753e-01 
  1.22556e-02  8.81502e-01 
  1.35063e-02  8.60320e-01 
  1.47569e-02  8.38447e-01 
  1.60075e-02  8.16093e-01 
  1.72581e-02  7.93433e-01 
  1.85088e-02  7.70611e-01 
  1.97594e-02  7.47732e-01 
  2.10100e-02  7.24868e-01 
  2.22607e-02  7.02062e-01 
  2.35113e-02  6.79329e-01 
  2.47619e-02  6.56667e-01 
  2.60125e-02  6.34060e-01 
  2.72632e-02  6.11484e-01 
  2.85138e-02  5.88917e-01 
  2.97644e-02  5.66339e-01 
  3.10150e-02  5.43738e-01 
  3.22657e-02  5.21115e-01 
  3.35163e-02  4.98484e-01 
  3.47669e-02  4.75870e-01 
  3.60175e-02  4.53315e-01 
  3.72682e-02  4.30868e-01 
  3.85188e-02  4.08588e-01 
  3.97694e-02  3.86539e-01 
  4.10201e-02  3.64791e-01 
  4.22707e-02  3.43414e-01 
  4.35213e-02  3.22471e-01 
  4.47719e-02  3.02026e-01 
  4.60226e-02  2.82134e-01 
  4.72732e-02  2.62845e-01 
  4.85238e-02  2.44198e-01 
  4.97744e-02  2.26228e-01 
  5.10251e-02  2.08962e-01 
  5.22757e-02  1.92417e-01 
  5.35263e-02  1.76610e-01 
  5.47769e-02  1.61548e-01 
  5.60276e-02  1.47239e-01 
  5.72782e-02  1.33681e-01 
  5.85288e-02  1.20877e-01 
  5.97794e-02  1.08822e-01 
  6.10301e-02  9.75120e-02 
  6.22807e-02  8.69404e-02 
  6.35313e-02  7.70975e-02 
  6.47820e-02  6.79724e-02 
  6.60326e-02  5.95516e-02 
  6.72832e-02  5.18187e-02 
  6.85338e-02  4.47550e-02 
  6.97845e-02  3.83387e-02 
  7.10351e-02  3.25459e-02 
  7.22857e-02  2.73500e-02 
  7.35363e-02  2.27225e-02 
  7.47870e-02  1.86333e-02 
  7.60376e-02  1.50508e-02 
  7.72882e-02  1.19430e-02 
  7.85388e-02  9.27720e-03 
  7.97895e-02  7.02082e-03 
  8.10401e-02  5.14158e-03 
  8.22907e-02  3.60780e-03 
  8.35414e-02  2.38857e-03 
  8.47920e-02  1.45388e-03 
  8.60426e-02  7.74696e-04 
  8.72932e-02  3.23008e-04 
  8.85439e-02  7.18383e-05 
  8.97945e-02  -4.73860e-06
  9.10451e-02  6.84263e-05 
  9.22957e-02  2.67593e-04 
  9.35464e-02  5.70192e-04 
  9.47970e-02  9.54902e-04 
  9.60476e-02  1.40174e-03 
  9.72982e-02  1.89216e-03 
  9.85489e-02  2.40916e-03 
  9.97995e-02  2.93734e-03 
  1.01050e-01  3.46300e-03 
  1.02301e-01  3.97414e-03 
  1.03551e-01  4.46044e-03 
