# Theoretical SAS data
# q            I           
  1.00000e-03  9.98870e-01 
  2.25063e-03  9.94289e-01 
  3.50125e-03  9.86226e-01 
  4.75188e-03  9.74755e-01 
  6.00251e-03  9.59978e-01 
  7.25313e-03  9.42029e-01 
  8.50376e-03  9.21068e-01 
  9.75439e-03  8.97278e-01 
  1.10050e-02  8.70869e-01 
  1.22556e-02  8.42068e-01 
  1.35063e-02  8.11123e-01 
  1.47569e-02  7.78291e-01 
  1.60075e-02  7.43846e-01 
  1.72581e-02  7.08066e-01 
  1.85088e-02  6.71235e-01 
  1.97594e-02  6.33639e-01 
  2.10100e-02  5.95559e-01 
  2.22607e-02  5.57274e-01 
  2.35113e-02  5.19052e-01 
  2.47619e-02  4.81154e-01 
  2.60125e-02  4.43822e-01 
  2.72632e-02  4.07286e-01 
  2.85138e-02  3.71756e-01 
  2.97644e-02  3.37424e-01 
  3.10150e-02  3.04458e-01 
  3.22657e-02  2.73006e-01 
  3.35163e-02  2.43192e-01 
  3.47669e-02  2.15116e-01 
  3.60175e-02  1.88857e-01 
  3.72682e-02  1.64468e-01 
  3.85188e-02  1.41981e-01 
  3.97694e-02  1.21404e-01 
  4.10201e-02  1.02729e-01 
  4.22707e-02  8.59235e-02 
  4.35213e-02  7.09409e-02 
  4.47719e-02  5.77174e-02 
  4.60226e-02  4.61754e-02 
  4.72732e-02  3.62253e-02 
  4.85238e-02  2.77673e-02 
  4.97744e-02  2.06939e-02 
  5.10251e-02  1.48916e-02 
  5.22757e-02  1.02432e-02 
  5.35263e-02  6.62926e-03 
  5.47769e-02  3.93057e-03 
  5.60276e-02  2.02938e-03 
  5.72782e-02  8.11147e-04 
  5.85288e-02  1.65911e-04 
  5.97794e-02  -1.04761e-05
  6.10301e-02  1.84667e-04 
  6.22807e-02  6.61695e-04 
  6.35313e-02  1.33927e-03 
  6.47820e-02  2.14483e-03 
  6.60326e-02  3.01482e-03 
  6.72832e-02  3.89478e-03 
  6.85338e-02  4.73926e-03 
  6.97845e-02  5.51160e-03 
  7.10351e-02  6.18349e-03 
  7.22857e-02  6.73453e-03 
  7.35363e-02  7.15158e-03 
  7.47870e-02  7.42810e-03 
  7.60376e-02  7.56342e-03 
  7.72882e-02  7.56189e-03 
  7.85388e-02  7.43215e-03 
  7.97895e-02  7.18625e-03 
  8.10401e-02  6.83888e-03 
  8.22907e-02  6.40660e-03 
  8.35414e-02  5.90710e-03 
  8.47920e-02  5.35855e-03 
  8.60426e-02  4.77894e-03 
  8.72932e-02  4.18560e-03 
  8.85439e-02  3.59473e-03 
  8.97945e-02  3.02099e-03 
  9.10451e-02  2.47725e-03 
  9.22957e-02  1.97433e-03 
  9.35464e-02  1.52094e-03 
  9.47970e-02  1.12354e-03 
  9.60476e-02  7.86400e-04 
  9.72982e-02  5.11675e-04 
  9.85489e-02  2.99514e-04 
  9.97995e-02  1.48245e-04 
  1.01050e-01  5.45884e-05 
  1.02301e-01  1.38924e-05 
  1.03551e-01  2.03949e-05 
  1.04802e-01  6.74907e-05 
  1.06053e-01  1.48002e-04 
  1.07303e-01  2.54440e-04 
  1.08554e-01  3.79259e-04 
  1.09805e-01  5.15084e-04 
  1.11055e-01  6.54921e-04 
  1.12306e-01  7.92332e-04 
  1.13556e-01  9.21584e-04 
  1.14807e-01  1.03777e-03 
  1.16058e-01  1.13686e-03 
