# Theoretical SAS data
# q            I           
  2.21110e-01  6.58235e-04 
  2.22361e-01  6.42901e-04 
  2.23612e-01  6.27652e-04 
  2.24862e-01  6.12516e-04 
  2.26113e-01  5.97519e-04 
  2.27363e-01  5.82686e-04 
  2.28614e-01  5.68040e-04 
  2.29865e-01  5.53603e-04 
  2.31115e-01  5.39395e-04 
  2.32366e-01  5.25434e-04 
  2.33617e-01  5.11736e-04 
  2.34867e-01  4.98316e-04 
  2.36118e-01  4.85186e-04 
  2.37368e-01  4.72357e-04 
  2.38619e-01  4.59838e-04 
  2.39870e-01  4.47635e-04 
  2.41120e-01  4.35754e-04 
  2.42371e-01  4.24197e-04 
  2.43622e-01  4.12968e-04 
  2.44872e-01  4.02067e-04 
  2.46123e-01  3.91493e-04 
  2.47373e-01  3.81243e-04 
  2.48624e-01  3.71315e-04 
  2.49875e-01  3.61705e-04 
  2.51125e-01  3.52407e-04 
  2.52376e-01  3.43416e-04 
  2.53627e-01  3.34724e-04 
  2.54877e-01  3.26326e-04 
  2.56128e-01  3.18212e-04 
  2.57378e-01  3.10375e-04 
  2.58629e-01  3.02807e-04 
  2.59880e-01  2.95498e-04 
  2.61130e-01  2.88441e-04 
  2.62381e-01  2.81627e-04 
  2.63632e-01  2.75046e-04 
  2.64882e-01  2.68690e-04 
  2.66133e-01  2.62550e-04 
  2.67383e-01  2.56618e-04 
  2.68634e-01  2.50886e-04 
  2.69885e-01  2.45347e-04 
  2.71135e-01  2.39991e-04 
  2.72386e-01  2.34813e-04 
  2.73637e-01  2.29804e-04 
  2.74887e-01  2.24960e-04 
  2.76138e-01  2.20273e-04 
  2.77388e-01  2.15737e-04 
  2.78639e-01  2.11348e-04 
  2.79890e-01  2.07099e-04 
  2.81140e-01  2.02987e-04 
  2.82391e-01  1.99006e-04 
  2.83642e-01  1.95153e-04 
  2.84892e-01  1.91424e-04 
  2.86143e-01  1.87816e-04 
  2.87393e-01  1.84324e-04 
  2.88644e-01  1.80946e-04 
  2.89895e-01  1.77679e-04 
  2.91145e-01  1.74521e-04 
  2.92396e-01  1.71468e-04 
  2.93647e-01  1.68519e-04 
  2.94897e-01  1.65670e-04 
  2.96148e-01  1.62919e-04 
  2.97398e-01  1.60265e-04 
  2.98649e-01  1.57704e-04 
  2.99900e-01  1.55235e-04 
  3.01150e-01  1.52855e-04 
  3.02401e-01  1.50562e-04 
  3.03652e-01  1.48353e-04 
  3.04902e-01  1.46226e-04 
  3.06153e-01  1.44177e-04 
  3.07404e-01  1.42206e-04 
  3.08654e-01  1.40308e-04 
  3.09905e-01  1.38481e-04 
  3.11155e-01  1.36723e-04 
  3.12406e-01  1.35029e-04 
  3.13657e-01  1.33399e-04 
  3.14907e-01  1.31827e-04 
  3.16158e-01  1.30312e-04 
  3.17409e-01  1.28850e-04 
  3.18659e-01  1.27439e-04 
  3.19910e-01  1.26076e-04 
  3.21160e-01  1.24756e-04 
  3.22411e-01  1.23479e-04 
  3.23662e-01  1.22240e-04 
  3.24912e-01  1.21038e-04 
  3.26163e-01  1.19869e-04 
  3.27414e-01  1.18730e-04 
  3.28664e-01  1.17621e-04 
  3.29915e-01  1.16538e-04 
  3.31165e-01  1.15479e-04 
  3.32416e-01  1.14442e-04 
  3.33667e-01  1.13425e-04 
  3.34917e-01  1.12427e-04 
  3.36168e-01  1.11446e-04 
  3.37419e-01  1.10480e-04 
  3.38669e-01  1.09529e-04 
  3.39920e-01  1.08591e-04 
  3.41170e-01  1.07665e-04 
  3.42421e-01  1.06751e-04 
  3.43672e-01  1.05847e-04 
  3.44922e-01  1.04953e-04 
  3.46173e-01  1.04069e-04 
  3.47424e-01  1.03193e-04 
  3.48674e-01  1.02326e-04 
  3.49925e-01  1.01467e-04 
  3.51175e-01  1.00616e-04 
  3.52426e-01  9.97725e-05 
  3.53677e-01  9.89367e-05 
  3.54927e-01  9.81083e-05 
