# Theoretical SAS data
# q            I           
  1.00000e-03  9.99541e-01 
  2.25063e-03  9.97674e-01 
  3.50125e-03  9.94380e-01 
  4.75188e-03  9.89671e-01 
  6.00251e-03  9.83565e-01 
  7.25313e-03  9.76085e-01 
  8.50376e-03  9.67261e-01 
  9.75439e-03  9.57127e-01 
  1.10050e-02  9.45722e-01 
  1.22556e-02  9.33089e-01 
  1.35063e-02  9.19276e-01 
  1.47569e-02  9.04335e-01 
  1.60075e-02  8.88322e-01 
  1.72581e-02  8.71296e-01 
  1.85088e-02  8.53320e-01 
  1.97594e-02  8.34458e-01 
  2.10100e-02  8.14780e-01 
  2.22607e-02  7.94353e-01 
  2.35113e-02  7.73251e-01 
  2.47619e-02  7.51544e-01 
  2.60125e-02  7.29308e-01 
  2.72632e-02  7.06615e-01 
  2.85138e-02  6.83541e-01 
  2.97644e-02  6.60159e-01 
  3.10150e-02  6.36543e-01 
  3.22657e-02  6.12765e-01 
  3.35163e-02  5.88896e-01 
  3.47669e-02  5.65006e-01 
  3.60175e-02  5.41162e-01 
  3.72682e-02  5.17430e-01 
  3.85188e-02  4.93872e-01 
  3.97694e-02  4.70550e-01 
  4.10201e-02  4.47519e-01 
  4.22707e-02  4.24834e-01 
  4.35213e-02  4.02546e-01 
  4.47719e-02  3.80701e-01 
  4.60226e-02  3.59345e-01 
  4.72732e-02  3.38515e-01 
  4.85238e-02  3.18250e-01 
  4.97744e-02  2.98581e-01 
  5.10251e-02  2.79536e-01 
  5.22757e-02  2.61141e-01 
  5.35263e-02  2.43416e-01 
  5.47769e-02  2.26379e-01 
  5.60276e-02  2.10043e-01 
  5.72782e-02  1.94419e-01 
  5.85288e-02  1.79513e-01 
  5.97794e-02  1.65327e-01 
  6.10301e-02  1.51862e-01 
  6.22807e-02  1.39116e-01 
  6.35313e-02  1.27081e-01 
  6.47820e-02  1.15750e-01 
  6.60326e-02  1.05112e-01 
  6.72832e-02  9.51522e-02 
  6.85338e-02  8.58559e-02 
  6.97845e-02  7.72055e-02 
  7.10351e-02  6.91819e-02 
  7.22857e-02  6.17643e-02 
  7.35363e-02  5.49308e-02 
  7.47870e-02  4.86584e-02 
  7.60376e-02  4.29228e-02 
  7.72882e-02  3.76995e-02 
  7.85388e-02  3.29632e-02 
  7.97895e-02  2.86881e-02 
  8.10401e-02  2.48485e-02 
  8.22907e-02  2.14185e-02 
  8.35414e-02  1.83723e-02 
  8.47920e-02  1.56842e-02 
  8.60426e-02  1.33293e-02 
  8.72932e-02  1.12828e-02 
  8.85439e-02  9.52052e-03 
  8.97945e-02  8.01918e-03 
  9.10451e-02  6.75611e-03 
  9.22957e-02  5.70950e-03 
  9.35464e-02  4.85847e-03 
  9.47970e-02  4.18305e-03 
  9.60476e-02  3.66427e-03 
  9.72982e-02  3.28420e-03 
  9.85489e-02  3.02591e-03 
  9.97995e-02  2.87354e-03 
  1.01050e-01  2.81228e-03 
  1.02301e-01  2.82835e-03 
  1.03551e-01  2.90902e-03 
  1.04802e-01  3.04258e-03 
  1.06053e-01  3.21830e-03 
  1.07303e-01  3.42643e-03 
  1.08554e-01  3.65814e-03 
  1.09805e-01  3.90551e-03 
  1.11055e-01  4.16148e-03 
  1.12306e-01  4.41980e-03 
  1.13556e-01  4.67499e-03 
  1.14807e-01  4.92231e-03 
  1.16058e-01  5.15770e-03 
  1.17308e-01  5.37775e-03 
  1.18559e-01  5.57961e-03 
  1.19810e-01  5.76102e-03 
  1.21060e-01  5.92019e-03 
  1.22311e-01  6.05581e-03 
  1.23561e-01  6.16697e-03 
  1.24812e-01  6.25317e-03 
  1.26063e-01  6.31421e-03 
  1.27313e-01  6.35021e-03 
  1.28564e-01  6.36157e-03 
  1.29815e-01  6.34889e-03 
  1.31065e-01  6.31299e-03 
  1.32316e-01  6.25488e-03 
  1.33566e-01  6.17570e-03 
  1.34817e-01  6.07670e-03 
  1.36068e-01  5.95926e-03 
  1.37318e-01  5.82480e-03 
  1.38569e-01  5.67483e-03 
  1.39820e-01  5.51088e-03 
  1.41070e-01  5.33452e-03 
  1.42321e-01  5.14733e-03 
  1.43571e-01  4.95086e-03 
  1.44822e-01  4.74667e-03 
  1.46073e-01  4.53630e-03 
  1.47323e-01  4.32124e-03 
  1.48574e-01  4.10294e-03 
  1.49825e-01  3.88279e-03 
  1.51075e-01  3.66215e-03 
  1.52326e-01  3.44230e-03 
  1.53576e-01  3.22443e-03 
  1.54827e-01  3.00970e-03 
  1.56078e-01  2.79917e-03 
  1.57328e-01  2.59381e-03 
  1.58579e-01  2.39454e-03 
  1.59830e-01  2.20216e-03 
  1.61080e-01  2.01740e-03 
  1.62331e-01  1.84092e-03 
  1.63581e-01  1.67327e-03 
  1.64832e-01  1.51491e-03 
  1.66083e-01  1.36624e-03 
  1.67333e-01  1.22756e-03 
  1.68584e-01  1.09907e-03 
  1.69835e-01  9.80908e-04 
  1.71085e-01  8.73134e-04 
  1.72336e-01  7.75719e-04 
  1.73586e-01  6.88567e-04 
  1.74837e-01  6.11510e-04 
  1.76088e-01  5.44314e-04 
  1.77338e-01  4.86684e-04 
  1.78589e-01  4.38269e-04 
  1.79840e-01  3.98664e-04 
  1.81090e-01  3.67419e-04 
  1.82341e-01  3.44043e-04 
  1.83591e-01  3.28008e-04 
  1.84842e-01  3.18758e-04 
  1.86093e-01  3.15714e-04 
  1.87343e-01  3.18276e-04 
  1.88594e-01  3.25835e-04 
  1.89845e-01  3.37775e-04 
  1.91095e-01  3.53480e-04 
  1.92346e-01  3.72339e-04 
  1.93596e-01  3.93751e-04 
  1.94847e-01  4.17131e-04 
  1.96098e-01  4.41914e-04 
  1.97348e-01  4.67560e-04 
  1.98599e-01  4.93558e-04 
  1.99850e-01  5.19429e-04 
  2.01100e-01  5.44728e-04 
  2.02351e-01  5.69049e-04 
  2.03602e-01  5.92027e-04 
  2.04852e-01  6.13337e-04 
  2.06103e-01  6.32698e-04 
  2.07353e-01  6.49873e-04 
  2.08604e-01  6.64667e-04 
  2.09855e-01  6.76930e-04 
  2.11105e-01  6.86556e-04 
  2.12356e-01  6.93476e-04 
  2.13607e-01  6.97667e-04 
  2.14857e-01  6.99139e-04 
  2.16108e-01  6.97940e-04 
  2.17358e-01  6.94152e-04 
  2.18609e-01  6.87885e-04 
  2.19860e-01  6.79277e-04 
  2.21110e-01  6.68491e-04 
  2.22361e-01  6.55709e-04 
  2.23612e-01  6.41133e-04 
  2.24862e-01  6.24975e-04 
  2.26113e-01  6.07461e-04 
  2.27363e-01  5.88820e-04 
  2.28614e-01  5.69289e-04 
  2.29865e-01  5.49101e-04 
  2.31115e-01  5.28489e-04 
  2.32366e-01  5.07680e-04 
  2.33617e-01  4.86892e-04 
  2.34867e-01  4.66335e-04 
  2.36118e-01  4.46204e-04 
  2.37368e-01  4.26679e-04 
  2.38619e-01  4.07927e-04 
  2.39870e-01  3.90094e-04 
  2.41120e-01  3.73310e-04 
  2.42371e-01  3.57685e-04 
  2.43622e-01  3.43311e-04 
  2.44872e-01  3.30258e-04 
  2.46123e-01  3.18577e-04 
  2.47373e-01  3.08301e-04 
  2.48624e-01  2.99444e-04 
  2.49875e-01  2.91999e-04 
  2.51125e-01  2.85947e-04 
  2.52376e-01  2.81250e-04 
  2.53627e-01  2.77854e-04 
  2.54877e-01  2.75696e-04 
  2.56128e-01  2.74697e-04 
  2.57378e-01  2.74771e-04 
  2.58629e-01  2.75819e-04 
  2.59880e-01  2.77740e-04 
  2.61130e-01  2.80424e-04 
  2.62381e-01  2.83757e-04 
  2.63632e-01  2.87623e-04 
  2.64882e-01  2.91907e-04 
  2.66133e-01  2.96492e-04 
  2.67383e-01  3.01262e-04 
  2.68634e-01  3.06105e-04 
  2.69885e-01  3.10915e-04 
  2.71135e-01  3.15587e-04 
  2.72386e-01  3.20025e-04 
  2.73637e-01  3.24138e-04 
  2.74887e-01  3.27843e-04 
  2.76138e-01  3.31065e-04 
  2.77388e-01  3.33735e-04 
  2.78639e-01  3.35796e-04 
  2.79890e-01  3.37197e-04 
  2.81140e-01  3.37896e-04 
  2.82391e-01  3.37863e-04 
  2.83642e-01  3.37071e-04 
  2.84892e-01  3.35507e-04 
  2.86143e-01  3.33162e-04 
  2.87393e-01  3.30038e-04 
  2.88644e-01  3.26142e-04 
  2.89895e-01  3.21490e-04 
  2.91145e-01  3.16104e-04 
  2.92396e-01  3.10012e-04 
  2.93647e-01  3.03248e-04 
  2.94897e-01  2.95851e-04 
  2.96148e-01  2.87865e-04 
  2.97398e-01  2.79337e-04 
  2.98649e-01  2.70318e-04 
  2.99900e-01  2.60864e-04 
  3.01150e-01  2.51030e-04 
  3.02401e-01  2.40877e-04 
  3.03652e-01  2.30464e-04 
  3.04902e-01  2.19854e-04 
  3.06153e-01  2.09108e-04 
  3.07404e-01  1.98290e-04 
  3.08654e-01  1.87462e-04 
  3.09905e-01  1.76685e-04 
  3.11155e-01  1.66020e-04 
  3.12406e-01  1.55528e-04 
  3.13657e-01  1.45267e-04 
  3.14907e-01  1.35293e-04 
  3.16158e-01  1.25659e-04 
  3.17409e-01  1.16419e-04 
  3.18659e-01  1.07620e-04 
  3.19910e-01  9.93088e-05 
  3.21160e-01  9.15288e-05 
  3.22411e-01  8.43192e-05 
  3.23662e-01  7.77163e-05 
  3.24912e-01  7.17524e-05 
  3.26163e-01  6.64561e-05 
  3.27414e-01  6.18519e-05 
  3.28664e-01  5.79602e-05 
  3.29915e-01  5.47974e-05 
  3.31165e-01  5.23752e-05 
  3.32416e-01  5.07014e-05 
  3.33667e-01  4.97790e-05 
  3.34917e-01  4.96070e-05 
  3.36168e-01  5.01795e-05 
  3.37419e-01  5.14867e-05 
  3.38669e-01  5.35142e-05 
  3.39920e-01  5.62436e-05 
  3.41170e-01  5.96521e-05 
  3.42421e-01  6.37131e-05 
  3.43672e-01  6.83963e-05 
  3.44922e-01  7.36676e-05 
  3.46173e-01  7.94894e-05 
  3.47424e-01  8.58212e-05 
  3.48674e-01  9.26193e-05 
  3.49925e-01  9.98377e-05 
  3.51175e-01  1.07428e-04 
  3.52426e-01  1.15339e-04 
  3.53677e-01  1.23519e-04 
  3.54927e-01  1.31915e-04 
  3.56178e-01  1.40472e-04 
  3.57429e-01  1.49135e-04 
  3.58679e-01  1.57849e-04 
  3.59930e-01  1.66558e-04 
  3.61180e-01  1.75209e-04 
  3.62431e-01  1.83746e-04 
  3.63682e-01  1.92119e-04 
  3.64932e-01  2.00275e-04 
  3.66183e-01  2.08166e-04 
  3.67434e-01  2.15744e-04 
  3.68684e-01  2.22966e-04 
  3.69935e-01  2.29791e-04 
  3.71185e-01  2.36178e-04 
  3.72436e-01  2.42093e-04 
  3.73687e-01  2.47504e-04 
  3.74937e-01  2.52383e-04 
  3.76188e-01  2.56705e-04 
  3.77439e-01  2.60448e-04 
  3.78689e-01  2.63597e-04 
  3.79940e-01  2.66137e-04 
  3.81190e-01  2.68060e-04 
  3.82441e-01  2.69361e-04 
  3.83692e-01  2.70038e-04 
  3.84942e-01  2.70093e-04 
  3.86193e-01  2.69532e-04 
  3.87444e-01  2.68366e-04 
  3.88694e-01  2.66608e-04 
  3.89945e-01  2.64273e-04 
  3.91195e-01  2.61381e-04 
  3.92446e-01  2.57954e-04 
  3.93697e-01  2.54017e-04 
  3.94947e-01  2.49598e-04 
  3.96198e-01  2.44726e-04 
  3.97449e-01  2.39433e-04 
  3.98699e-01  2.33751e-04 
  3.99950e-01  2.27714e-04 
  4.01201e-01  2.21360e-04 
  4.02451e-01  2.14724e-04 
  4.03702e-01  2.07843e-04 
  4.04952e-01  2.00755e-04 
  4.06203e-01  1.93498e-04 
  4.07454e-01  1.86109e-04 
  4.08704e-01  1.78627e-04 
  4.09955e-01  1.71087e-04 
  4.11206e-01  1.63525e-04 
  4.12456e-01  1.55977e-04 
  4.13707e-01  1.48477e-04 
  4.14957e-01  1.41057e-04 
  4.16208e-01  1.33748e-04 
  4.17459e-01  1.26580e-04 
  4.18709e-01  1.19581e-04 
  4.19960e-01  1.12775e-04 
  4.21211e-01  1.06188e-04 
  4.22461e-01  9.98406e-05 
  4.23712e-01  9.37524e-05 
  4.24962e-01  8.79409e-05 
  4.26213e-01  8.24210e-05 
  4.27464e-01  7.72055e-05 
  4.28714e-01  7.23050e-05 
  4.29965e-01  6.77274e-05 
  4.31216e-01  6.34788e-05 
  4.32466e-01  5.95625e-05 
  4.33717e-01  5.59799e-05 
  4.34967e-01  5.27302e-05 
  4.36218e-01  4.98103e-05 
  4.37469e-01  4.72154e-05 
  4.38719e-01  4.49383e-05 
  4.39970e-01  4.29704e-05 
  4.41221e-01  4.13010e-05 
  4.42471e-01  3.99181e-05 
  4.43722e-01  3.88079e-05 
  4.44972e-01  3.79555e-05 
  4.46223e-01  3.73448e-05 
  4.47474e-01  3.69584e-05 
  4.48724e-01  3.67782e-05 
  4.49975e-01  3.67852e-05 
  4.51226e-01  3.69600e-05 
  4.52476e-01  3.72827e-05 
  4.53727e-01  3.77330e-05 
  4.54977e-01  3.82905e-05 
  4.56228e-01  3.89351e-05 
  4.57479e-01  3.96465e-05 
  4.58729e-01  4.04051e-05 
  4.59980e-01  4.11915e-05 
