# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.49825e-01  2.91476e-04  5.59903e-05 
  1.51075e-01  3.10739e-04  5.62345e-05 
  1.52326e-01  3.89066e-04  5.65922e-05 
  1.53576e-01  4.24728e-04  5.70315e-05 
  1.54827e-01  4.24025e-04  5.75228e-05 
  1.56078e-01  4.58965e-04  5.80395e-05 
  1.57328e-01  4.52106e-04  5.85581e-05 
  1.58579e-01  4.33896e-04  5.90581e-05 
  1.59830e-01  6.13861e-04  5.95226e-05 
  1.61080e-01  5.79127e-04  5.99373e-05 
  1.62331e-01  6.46075e-04  6.02910e-05 
  1.63581e-01  5.25816e-04  6.05751e-05 
  1.64832e-01  6.41826e-04  6.07830e-05 
  1.66083e-01  5.14373e-04  6.09107e-05 
  1.67333e-01  5.49521e-04  6.09557e-05 
  1.68584e-01  5.77809e-04  6.09172e-05 
  1.69835e-01  5.85661e-04  6.07960e-05 
  1.71085e-01  7.70611e-04  6.05939e-05 
  1.72336e-01  6.07291e-04  6.03141e-05 
  1.73586e-01  5.88431e-04  5.99604e-05 
  1.74837e-01  6.61702e-04  5.95376e-05 
  1.76088e-01  5.94725e-04  5.90511e-05 
  1.77338e-01  6.47341e-04  5.85068e-05 
  1.78589e-01  6.78420e-04  5.79110e-05 
  1.79840e-01  5.01060e-04  5.72705e-05 
  1.81090e-01  4.76307e-04  5.65923e-05 
  1.82341e-01  5.25177e-04  5.58834e-05 
  1.83591e-01  4.77760e-04  5.51511e-05 
  1.84842e-01  4.99162e-04  5.44026e-05 
  1.86093e-01  3.98096e-04  5.36451e-05 
  1.87343e-01  4.51210e-04  5.28855e-05 
  1.88594e-01  3.35558e-04  5.21306e-05 
  1.89845e-01  3.90960e-04  5.13868e-05 
  1.91095e-01  3.14523e-04  5.06602e-05 
  1.92346e-01  2.74847e-04  4.99563e-05 
  1.93596e-01  3.01583e-04  4.92802e-05 
  1.94847e-01  2.98440e-04  4.86363e-05 
  1.96098e-01  1.35521e-04  4.80282e-05 
  1.97348e-01  1.93299e-04  4.74590e-05 
  1.98599e-01  2.64464e-04  4.69309e-05 
  1.99850e-01  1.63562e-04  4.64455e-05 
  2.01100e-01  2.41569e-04  4.60032e-05 
  2.02351e-01  1.40919e-04  4.56042e-05 
  2.03602e-01  1.71319e-04  4.52476e-05 
  2.04852e-01  1.43370e-04  4.49319e-05 
  2.06103e-01  1.64533e-04  4.46551e-05 
  2.07353e-01  1.26584e-04  4.44146e-05 
  2.08604e-01  1.03278e-04  4.42074e-05 
  2.09855e-01  1.44844e-04  4.40302e-05 
  2.11105e-01  1.03908e-04  4.38794e-05 
  2.12356e-01  1.20363e-04  4.37512e-05 
  2.13607e-01  1.79775e-04  4.36421e-05 
  2.14857e-01  1.65474e-04  4.35481e-05 
  2.16108e-01  1.20151e-04  4.34657e-05 
  2.17358e-01  1.05592e-04  4.33913e-05 
  2.18609e-01  1.76121e-04  4.33218e-05 
  2.19860e-01  2.33584e-04  4.32542e-05 
  2.21110e-01  1.25259e-04  4.31857e-05 
  2.22361e-01  1.56998e-04  4.31139e-05 
  2.23612e-01  1.63495e-04  4.30368e-05 
  2.24862e-01  1.83138e-04  4.29527e-05 
  2.26113e-01  5.00108e-05  4.28602e-05 
  2.27363e-01  1.25255e-04  4.27582e-05 
  2.28614e-01  1.66752e-04  4.26458e-05 
  2.29865e-01  1.73135e-04  4.25227e-05 
  2.31115e-01  1.02563e-04  4.23887e-05 
  2.32366e-01  2.02666e-04  4.22438e-05 
  2.33617e-01  1.40682e-04  4.20883e-05 
  2.34867e-01  1.87967e-04  4.19227e-05 
  2.36118e-01  1.80377e-04  4.17477e-05 
  2.37368e-01  1.53481e-04  4.15642e-05 
  2.38619e-01  1.12153e-04  4.13731e-05 
  2.39870e-01  1.41287e-04  4.11756e-05 
  2.41120e-01  1.37140e-04  4.09728e-05 
  2.42371e-01  9.06538e-05  4.07659e-05 
  2.43622e-01  9.46009e-05  4.05563e-05 
  2.44872e-01  1.23713e-04  4.03452e-05 
  2.46123e-01  8.90670e-05  4.01340e-05 
  2.47373e-01  1.25334e-04  3.99238e-05 
  2.48624e-01  1.65011e-04  3.97160e-05 
  2.49875e-01  7.50597e-05  3.95116e-05 
  2.51125e-01  1.42232e-04  3.93118e-05 
  2.52376e-01  1.42218e-04  3.91174e-05 
  2.53627e-01  1.40567e-04  3.89293e-05 
  2.54877e-01  6.09482e-05  3.87483e-05 
  2.56128e-01  6.78267e-05  3.85750e-05 
  2.57378e-01  5.19507e-05  3.84098e-05 
  2.58629e-01  4.96554e-05  3.82532e-05 
  2.59880e-01  5.66878e-05  3.81052e-05 
  2.61130e-01  1.41794e-05  3.79661e-05 
  2.62381e-01  -9.08018e-06 3.78357e-05 
  2.63632e-01  8.11374e-05  3.77139e-05 
  2.64882e-01  5.20646e-05  3.76004e-05 
  2.66133e-01  -1.73460e-05 3.74948e-05 
  2.67383e-01  6.33862e-05  3.73966e-05 
  2.68634e-01  8.27882e-05  3.73055e-05 
  2.69885e-01  4.62210e-05  3.72206e-05 
  2.71135e-01  6.38612e-05  3.71414e-05 
  2.72386e-01  8.42347e-05  3.70672e-05 
  2.73637e-01  1.33063e-04  3.69973e-05 
  2.74887e-01  1.22385e-04  3.69310e-05 
  2.76138e-01  5.20964e-05  3.68675e-05 
  2.77388e-01  7.22252e-05  3.68061e-05 
  2.78639e-01  1.69294e-05  3.67461e-05 
  2.79890e-01  -8.04535e-06 3.66869e-05 
  2.81140e-01  1.39514e-05  3.66278e-05 
  2.82391e-01  6.12304e-05  3.65682e-05 
  2.83642e-01  7.96307e-05  3.65077e-05 
  2.84892e-01  8.95067e-05  3.64457e-05 
  2.86143e-01  9.67857e-05  3.63817e-05 
  2.87393e-01  5.14095e-05  3.63155e-05 
  2.88644e-01  5.16504e-05  3.62466e-05 
  2.89895e-01  8.52154e-05  3.61749e-05 
  2.91145e-01  9.46682e-05  3.61000e-05 
