# Theoretical SAS data
# q            I           
  2.21110e-01  2.36047e-04 
  2.22361e-01  2.39469e-04 
  2.23612e-01  2.42478e-04 
  2.24862e-01  2.44950e-04 
  2.26113e-01  2.46783e-04 
  2.27363e-01  2.47896e-04 
  2.28614e-01  2.48230e-04 
  2.29865e-01  2.47746e-04 
  2.31115e-01  2.46425e-04 
  2.32366e-01  2.44266e-04 
  2.33617e-01  2.41287e-04 
  2.34867e-01  2.37520e-04 
  2.36118e-01  2.33011e-04 
  2.37368e-01  2.27819e-04 
  2.38619e-01  2.22013e-04 
  2.39870e-01  2.15671e-04 
  2.41120e-01  2.08877e-04 
  2.42371e-01  2.01719e-04 
  2.43622e-01  1.94290e-04 
  2.44872e-01  1.86682e-04 
  2.46123e-01  1.78988e-04 
  2.47373e-01  1.71297e-04 
  2.48624e-01  1.63698e-04 
  2.49875e-01  1.56272e-04 
  2.51125e-01  1.49095e-04 
  2.52376e-01  1.42237e-04 
  2.53627e-01  1.35758e-04 
  2.54877e-01  1.29712e-04 
  2.56128e-01  1.24145e-04 
  2.57378e-01  1.19090e-04 
  2.58629e-01  1.14573e-04 
  2.59880e-01  1.10613e-04 
  2.61130e-01  1.07217e-04 
  2.62381e-01  1.04385e-04 
  2.63632e-01  1.02107e-04 
  2.64882e-01  1.00367e-04 
  2.66133e-01  9.91420e-05 
  2.67383e-01  9.84023e-05 
  2.68634e-01  9.81128e-05 
  2.69885e-01  9.82337e-05 
  2.71135e-01  9.87215e-05 
  2.72386e-01  9.95296e-05 
  2.73637e-01  1.00610e-04 
  2.74887e-01  1.01911e-04 
  2.76138e-01  1.03384e-04 
  2.77388e-01  1.04978e-04 
  2.78639e-01  1.06643e-04 
  2.79890e-01  1.08332e-04 
  2.81140e-01  1.09999e-04 
  2.82391e-01  1.11600e-04 
  2.83642e-01  1.13095e-04 
  2.84892e-01  1.14448e-04 
  2.86143e-01  1.15625e-04 
  2.87393e-01  1.16596e-04 
  2.88644e-01  1.17337e-04 
  2.89895e-01  1.17827e-04 
  2.91145e-01  1.18048e-04 
  2.92396e-01  1.17988e-04 
  2.93647e-01  1.17639e-04 
  2.94897e-01  1.16996e-04 
  2.96148e-01  1.16058e-04 
  2.97398e-01  1.14830e-04 
  2.98649e-01  1.13318e-04 
  2.99900e-01  1.11532e-04 
  3.01150e-01  1.09485e-04 
  3.02401e-01  1.07195e-04 
  3.03652e-01  1.04679e-04 
  3.04902e-01  1.01958e-04 
  3.06153e-01  9.90552e-05 
  3.07404e-01  9.59942e-05 
  3.08654e-01  9.28004e-05 
  3.09905e-01  8.94998e-05 
  3.11155e-01  8.61189e-05 
  3.12406e-01  8.26842e-05 
  3.13657e-01  7.92222e-05 
  3.14907e-01  7.57587e-05 
  3.16158e-01  7.23189e-05 
  3.17409e-01  6.89268e-05 
  3.18659e-01  6.56052e-05 
  3.19910e-01  6.23754e-05 
  3.21160e-01  5.92569e-05 
  3.22411e-01  5.62674e-05 
  3.23662e-01  5.34228e-05 
  3.24912e-01  5.07365e-05 
  3.26163e-01  4.82201e-05 
  3.27414e-01  4.58829e-05 
  3.28664e-01  4.37317e-05 
  3.29915e-01  4.17715e-05 
  3.31165e-01  4.00046e-05 
  3.32416e-01  3.84317e-05 
  3.33667e-01  3.70510e-05 
  3.34917e-01  3.58590e-05 
  3.36168e-01  3.48501e-05 
  3.37419e-01  3.40173e-05 
  3.38669e-01  3.33518e-05 
  3.39920e-01  3.28436e-05 
  3.41170e-01  3.24813e-05 
  3.42421e-01  3.22528e-05 
  3.43672e-01  3.21447e-05 
  3.44922e-01  3.21435e-05 
  3.46173e-01  3.22349e-05 
