# Theoretical SAS data
# q            I           
  1.00000e-03  9.95492e-01 
  2.25063e-03  9.77345e-01 
  3.50125e-03  9.45926e-01 
  4.75188e-03  9.02354e-01 
  6.00251e-03  8.48155e-01 
  7.25313e-03  7.85187e-01 
  8.50376e-03  7.15545e-01 
  9.75439e-03  6.41464e-01 
  1.10050e-02  5.65207e-01 
  1.22556e-02  4.88967e-01 
  1.35063e-02  4.14771e-01 
  1.47569e-02  3.44403e-01 
  1.60075e-02  2.79336e-01 
  1.72581e-02  2.20696e-01 
  1.85088e-02  1.69237e-01 
  1.97594e-02  1.25345e-01 
  2.10100e-02  8.90573e-02 
  2.22607e-02  6.00994e-02 
  2.35113e-02  3.79381e-02 
  2.47619e-02  2.18403e-02 
  2.60125e-02  1.09378e-02 
  2.72632e-02  4.29203e-03 
  2.85138e-02  9.54173e-04 
  2.97644e-02  1.87667e-05 
  3.10150e-02  6.66481e-04 
  3.22657e-02  2.19560e-03 
  3.35163e-02  4.04118e-03 
  3.47669e-02  5.78227e-03 
  3.60175e-02  7.13829e-03 
  3.72682e-02  7.95650e-03 
  3.85188e-02  8.19260e-03 
  3.97694e-02  7.88710e-03 
  4.10201e-02  7.13983e-03 
  4.22707e-02  6.08490e-03 
  4.35213e-02  4.86805e-03 
  4.47719e-02  3.62775e-03 
  4.60226e-02  2.48109e-03 
  4.72732e-02  1.51474e-03 
  4.85238e-02  7.80971e-04 
  4.97744e-02  2.98076e-04 
  5.10251e-02  5.43818e-05 
  5.22757e-02  1.48278e-05 
  5.35263e-02  1.28939e-04 
  5.47769e-02  3.39126e-04 
  5.60276e-02  5.88366e-04 
  5.72782e-02  8.26550e-04 
  5.85288e-02  1.01500e-03 
  5.97794e-02  1.12895e-03 
  6.10301e-02  1.15809e-03 
  6.22807e-02  1.10528e-03 
  6.35313e-02  9.84023e-04 
  6.47820e-02  8.15016e-04 
  6.60326e-02  6.22431e-04 
  6.72832e-02  4.30312e-04 
  6.85338e-02  2.59540e-04 
  6.97845e-02  1.25620e-04 
  7.10351e-02  3.74479e-05 
  7.22857e-02  -2.93415e-06
  7.35363e-02  3.03149e-07 
  7.47870e-02  3.81105e-05 
  7.60376e-02  9.83334e-05 
  7.72882e-02  1.67652e-04 
  7.85388e-02  2.33429e-04 
  7.97895e-02  2.85247e-04 
  8.10401e-02  3.15985e-04 
  8.22907e-02  3.22343e-04 
  8.35414e-02  3.04833e-04 
  8.47920e-02  2.67273e-04 
  8.60426e-02  2.15918e-04 
  8.72932e-02  1.58373e-04 
  8.85439e-02  1.02443e-04 
  8.97945e-02  5.50772e-05 
  9.10451e-02  2.15312e-05 
  9.22957e-02  4.82319e-06 
  9.35464e-02  5.53564e-06 
  9.47970e-02  2.19462e-05 
  9.60476e-02  5.04437e-05 
  9.72982e-02  8.61482e-05 
  9.85489e-02  1.23640e-04 
  9.97995e-02  1.57694e-04 
  1.01050e-01  1.83926e-04 
  1.02301e-01  1.99275e-04 
  1.03551e-01  2.02285e-04 
  1.04802e-01  1.93151e-04 
  1.06053e-01  1.73556e-04 
  1.07303e-01  1.46340e-04 
  1.08554e-01  1.15041e-04 
  1.09805e-01  8.33944e-05 
  1.11055e-01  5.48490e-05 
  1.12306e-01  3.21569e-05 
  1.13556e-01  1.70895e-05 
  1.14807e-01  1.03007e-05 
  1.16058e-01  1.13435e-05 
  1.17308e-01  1.88253e-05 
  1.18559e-01  3.06704e-05 
  1.19810e-01  4.44477e-05 
  1.21060e-01  5.77160e-05 
  1.22311e-01  6.83424e-05 
  1.23561e-01  7.47531e-05 
  1.24812e-01  7.60925e-05 
  1.26063e-01  7.22748e-05 
  1.27313e-01  6.39325e-05 
  1.28564e-01  5.22740e-05 
  1.29815e-01  3.88779e-05 
  1.31065e-01  2.54546e-05 
  1.32316e-01  1.36085e-05 
  1.33566e-01  4.63242e-06 
  1.34817e-01  -6.41812e-07
  1.36068e-01  -1.92122e-06
  1.37318e-01  5.47224e-07 
  1.38569e-01  6.04671e-06 
  1.39820e-01  1.35178e-05 
  1.41070e-01  2.17221e-05 
  1.42321e-01  2.94180e-05 
  1.43571e-01  3.55254e-05 
  1.44822e-01  3.92574e-05 
  1.46073e-01  4.02053e-05 
  1.47323e-01  3.83670e-05 
  1.48574e-01  3.41211e-05 
  1.49825e-01  2.81511e-05 
  1.51075e-01  2.13347e-05 
  1.52326e-01  1.46148e-05 
  1.53576e-01  8.86941e-06 
  1.54827e-01  4.79810e-06 
  1.56078e-01  2.83971e-06 
  1.57328e-01  3.12888e-06 
  1.58579e-01  5.49577e-06 
  1.59830e-01  9.50588e-06 
  1.61080e-01  1.45325e-05 
  1.62331e-01  1.98501e-05 
  1.63581e-01  2.47357e-05 
  1.64832e-01  2.85634e-05 
  1.66083e-01  3.08807e-05 
  1.67333e-01  3.14581e-05 
  1.68584e-01  3.03055e-05 
  1.69835e-01  2.76569e-05 
  1.71085e-01  2.39257e-05 
  1.72336e-01  1.96393e-05 
  1.73586e-01  1.53626e-05 
  1.74837e-01  1.16202e-05 
  1.76088e-01  8.82902e-06 
  1.77338e-01  7.24889e-06 
  1.78589e-01  6.95642e-06 
  1.79840e-01  7.84504e-06 
  1.81090e-01  9.64926e-06 
  1.82341e-01  1.19888e-05 
  1.83591e-01  1.44258e-05 
  1.84842e-01  1.65264e-05 
  1.86093e-01  1.79195e-05 
  1.87343e-01  1.83430e-05 
  1.88594e-01  1.76750e-05 
  1.89845e-01  1.59432e-05 
  1.91095e-01  1.33157e-05 
  1.92346e-01  1.00730e-05 
  1.93596e-01  6.56663e-06 
  1.94847e-01  3.17092e-06 
  1.96098e-01  2.33831e-07 
  1.97348e-01  -1.96626e-06
  1.98599e-01  -3.25259e-06
  1.99850e-01  -3.56734e-06
  2.01100e-01  -2.97273e-06
  2.02351e-01  -1.63664e-06
  2.03602e-01  1.94572e-07 
  2.04852e-01  2.23177e-06 
  2.06103e-01  4.18220e-06 
  2.07353e-01  5.78679e-06 
  2.08604e-01  6.85093e-06 
  2.09855e-01  7.26505e-06 
  2.11105e-01  7.01300e-06 
  2.12356e-01  6.16779e-06 
  2.13607e-01  4.87619e-06 
  2.14857e-01  3.33469e-06 
  2.16108e-01  1.76069e-06 
  2.17358e-01  3.62961e-07 
  2.18609e-01  -6.84754e-07
  2.19860e-01  -1.26362e-06
  2.21110e-01  -1.32093e-06
  2.22361e-01  -8.71766e-07
  2.23612e-01  8.51497e-09 
  2.24862e-01  1.19927e-06 
  2.26113e-01  2.55450e-06 
  2.27363e-01  3.92467e-06 
  2.28614e-01  5.17730e-06 
  2.29865e-01  6.21345e-06 
  2.31115e-01  6.97827e-06 
  2.32366e-01  7.46436e-06 
  2.33617e-01  7.70799e-06 
  2.34867e-01  7.77919e-06 
  2.36118e-01  7.76745e-06 
  2.37368e-01  7.76550e-06 
  2.38619e-01  7.85337e-06 
  2.39870e-01  8.08533e-06 
  2.41120e-01  8.48134e-06 
  2.42371e-01  9.02407e-06 
  2.43622e-01  9.66174e-06 
  2.44872e-01  1.03161e-05 
  2.46123e-01  1.08945e-05 
  2.47373e-01  1.13032e-05 
  2.48624e-01  1.14620e-05 
  2.49875e-01  1.13152e-05 
  2.51125e-01  1.08399e-05 
  2.52376e-01  1.00497e-05 
  2.53627e-01  8.99273e-06 
  2.54877e-01  7.74526e-06 
  2.56128e-01  6.40193e-06 
  2.57378e-01  5.06355e-06 
  2.58629e-01  3.82458e-06 
  2.59880e-01  2.76203e-06 
  2.61130e-01  1.92725e-06 
  2.62381e-01  1.34151e-06 
  2.63632e-01  9.96167e-07 
  2.64882e-01  8.56851e-07 
