# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.00000e-03  1.41022e+01  7.90860e-02 
  2.25063e-03  1.37755e+01  5.22340e-02 
  3.50125e-03  1.34208e+01  4.12001e-02 
  4.75188e-03  1.27865e+01  3.45413e-02 
  6.00251e-03  1.19731e+01  2.97958e-02 
  7.25313e-03  1.10961e+01  2.60801e-02 
  8.50376e-03  1.00716e+01  2.29933e-02 
  9.75439e-03  9.03975e+00  2.03272e-02 
  1.10050e-02  7.95911e+00  1.79640e-02 
  1.22556e-02  6.91761e+00  1.58333e-02 
  1.35063e-02  5.87370e+00  1.38913e-02 
  1.47569e-02  4.87265e+00  1.21102e-02 
  1.60075e-02  3.94328e+00  1.04720e-02 
  1.72581e-02  3.12892e+00  8.96492e-03 
  1.85088e-02  2.38869e+00  7.58108e-03 
  1.97594e-02  1.77187e+00  6.31506e-03 
  2.10100e-02  1.25789e+00  5.16288e-03 
  2.22607e-02  8.51151e-01  4.12132e-03 
  2.35113e-02  5.37046e-01  3.18750e-03 
  2.47619e-02  3.07837e-01  2.35856e-03 
  2.60125e-02  1.54120e-01  1.63165e-03 
  2.72632e-02  5.98021e-02  1.00435e-03 
  2.85138e-02  1.30077e-02  4.78590e-04 
  2.97644e-02  1.44562e-04  1.48282e-04 
  3.10150e-02  1.00982e-02  3.90258e-04 
  3.22657e-02  3.05533e-02  6.66431e-04 
  3.35163e-02  5.57295e-02  8.79488e-04 
  3.47669e-02  8.09806e-02  1.02970e-03 
  3.60175e-02  1.00851e-01  1.12250e-03 
  3.72682e-02  1.13525e-01  1.16432e-03 
  3.85188e-02  1.15960e-01  1.16195e-03 
  3.97694e-02  1.11503e-01  1.12224e-03 
  4.10201e-02  1.00343e-01  1.05194e-03 
  4.22707e-02  8.41209e-02  9.57626e-04 
  4.35213e-02  6.88943e-02  8.45601e-04 
  4.47719e-02  5.09274e-02  7.21824e-04 
  4.60226e-02  3.44109e-02  5.91898e-04 
  4.72732e-02  2.22674e-02  4.61141e-04 
  4.85238e-02  1.10180e-02  3.34918e-04 
  4.97744e-02  4.26913e-03  2.20004e-04 
  5.10251e-02  7.53085e-04  1.31191e-04 
  5.22757e-02  2.10148e-04  1.09753e-04 
  5.35263e-02  1.95356e-03  1.58611e-04 
  5.47769e-02  4.69869e-03  2.20657e-04 
  5.60276e-02  8.24941e-03  2.74864e-04 
  5.72782e-02  1.17538e-02  3.16267e-04 
  5.85288e-02  1.45340e-02  3.43679e-04 
  5.97794e-02  1.64302e-02  3.57239e-04 
  6.10301e-02  1.68071e-02  3.57777e-04 
  6.22807e-02  1.56560e-02  3.46565e-04 
  6.35313e-02  1.37406e-02  3.25195e-04 
  6.47820e-02  1.16422e-02  2.95500e-04 
  6.60326e-02  8.72923e-03  2.59507e-04 
  6.72832e-02  6.40346e-03  2.19439e-04 
  6.85338e-02  3.69343e-03  1.77822e-04 
  6.97845e-02  1.78789e-03  1.37832e-04 
  7.10351e-02  3.12346e-04  1.04236e-04 
  7.22857e-02  1.71650e-05  8.46614e-05 
  7.35363e-02  -6.59486e-06 8.55700e-05 
  7.47870e-02  5.31775e-04  1.01861e-04 
  7.60376e-02  1.16130e-03  1.23210e-04 
  7.72882e-02  2.37993e-03  1.43422e-04 
  7.85388e-02  3.48738e-03  1.59699e-04 
  7.97895e-02  3.93541e-03  1.70833e-04 
  8.10401e-02  4.33800e-03  1.76399e-04 
  8.22907e-02  4.33025e-03  1.76434e-04 
  8.35414e-02  4.20309e-03  1.71307e-04 
  8.47920e-02  3.63020e-03  1.61649e-04 
  8.60426e-02  2.96329e-03  1.48328e-04 
  8.72932e-02  2.24504e-03  1.32455e-04 
  8.85439e-02  1.45813e-03  1.15448e-04 
  8.97945e-02  6.96518e-04  9.91397e-05 
  9.10451e-02  1.95878e-04  8.59005e-05 
  9.22957e-02  8.73442e-05  7.83686e-05 
  9.35464e-02  2.62657e-04  7.81497e-05 
  9.47970e-02  1.63021e-04  8.43467e-05 
  9.60476e-02  6.54787e-04  9.42641e-05 
  9.72982e-02  1.14046e-03  1.05247e-04 
  9.85489e-02  1.77844e-03  1.15440e-04 
  9.97995e-02  2.11193e-03  1.23706e-04 
  1.01050e-01  2.80538e-03  1.29401e-04 
  1.02301e-01  2.92838e-03  1.32221e-04 
  1.03551e-01  3.10740e-03  1.32113e-04 
  1.04802e-01  2.86026e-03  1.29221e-04 
  1.06053e-01  2.39078e-03  1.23856e-04 
  1.07303e-01  2.21440e-03  1.16483e-04 
  1.08554e-01  1.58774e-03  1.07705e-04 
  1.09805e-01  1.15059e-03  9.82737e-05 
  1.11055e-01  8.25453e-04  8.90738e-05 
  1.12306e-01  4.95082e-04  8.10950e-05 
  1.13556e-01  2.87018e-04  7.53019e-05 
  1.14807e-01  -4.24186e-06 7.23680e-05 
  1.16058e-01  9.44281e-05  7.23680e-05 
  1.17308e-01  3.44169e-04  7.47127e-05 
  1.18559e-01  4.41377e-04  7.84268e-05 
  1.19810e-01  7.29467e-04  8.25166e-05 
  1.21060e-01  7.29720e-04  8.61813e-05 
  1.22311e-01  9.43645e-04  8.88655e-05 
  1.23561e-01  9.47390e-04  9.02391e-05 
  1.24812e-01  1.03998e-03  9.01605e-05 
  1.26063e-01  1.12435e-03  8.86455e-05 
  1.27313e-01  1.01003e-03  8.58439e-05 
  1.28564e-01  5.81634e-04  8.20231e-05 
  1.29815e-01  6.22819e-04  7.75543e-05 
  1.31065e-01  4.21729e-04  7.28962e-05 
  1.32316e-01  3.49702e-05  6.85651e-05 
  1.33566e-01  5.79999e-05  6.50765e-05 
  1.34817e-01  -8.17401e-05 6.28482e-05 
  1.36068e-01  -1.58202e-05 6.20848e-05 
  1.37318e-01  -6.02724e-05 6.27084e-05 
  1.38569e-01  9.82987e-05  6.43909e-05 
  1.39820e-01  2.05387e-04  6.66693e-05 
  1.41070e-01  2.42287e-04  6.90707e-05 
  1.42321e-01  4.15320e-04  7.11938e-05 
  1.43571e-01  4.95669e-04  7.27437e-05 
  1.44822e-01  6.31361e-04  7.35381e-05 
  1.46073e-01  5.86631e-04  7.35004e-05 
  1.47323e-01  5.01864e-04  7.26503e-05 
  1.48574e-01  4.47135e-04  7.10922e-05 
  1.49825e-01  5.24728e-04  6.90042e-05 
  1.51075e-01  3.46472e-04  6.66236e-05 
  1.52326e-01  1.94814e-04  6.42271e-05 
  1.53576e-01  7.83948e-05  6.21007e-05 
  1.54827e-01  -7.86244e-06 6.04991e-05 
  1.56078e-01  1.87159e-05  5.95985e-05 
  1.57328e-01  1.07029e-04  5.94584e-05 
  1.58579e-01  -4.29531e-05 6.00099e-05 
  1.59830e-01  2.50699e-04  6.10789e-05 
  1.61080e-01  6.32085e-05  6.24316e-05 
  1.62331e-01  2.91211e-04  6.38238e-05 
  1.63581e-01  3.45455e-04  6.50382e-05 
  1.64832e-01  4.22428e-04  6.59072e-05 
  1.66083e-01  4.13191e-04  6.63228e-05 
  1.67333e-01  4.82678e-04  6.62383e-05 
  1.68584e-01  4.63869e-04  6.56659e-05 
  1.69835e-01  4.89987e-04  6.46706e-05 
  1.71085e-01  3.35454e-04  6.33617e-05 
  1.72336e-01  1.83761e-04  6.18814e-05 
  1.73586e-01  3.31716e-04  6.03899e-05 
  1.74837e-01  1.45364e-04  5.90455e-05 
  1.76088e-01  2.79722e-04  5.79830e-05 
  1.77338e-01  9.27816e-05  5.72918e-05 
  1.78589e-01  8.68921e-05  5.70006e-05 
  1.79840e-01  1.08067e-04  5.70747e-05 
  1.81090e-01  1.44416e-04  5.74249e-05 
  1.82341e-01  1.93168e-04  5.79276e-05 
  1.83591e-01  2.13213e-04  5.84477e-05 
  1.84842e-01  2.77857e-04  5.88593e-05 
  1.86093e-01  1.67272e-04  5.90607e-05 
  1.87343e-01  2.88065e-04  5.89838e-05 
  1.88594e-01  3.39961e-04  5.85983e-05 
  1.89845e-01  1.66270e-04  5.79123e-05 
  1.91095e-01  2.18307e-04  5.69693e-05 
  1.92346e-01  5.56701e-05  5.58434e-05 
  1.93596e-01  4.30267e-05  5.46311e-05 
  1.94847e-01  1.53352e-05  5.34407e-05 
  1.96098e-01  -5.27831e-05 5.23794e-05 
  1.97348e-01  3.93411e-05  5.15381e-05 
  1.98599e-01  -2.05045e-05 5.09780e-05 
  1.99850e-01  3.27149e-05  5.07208e-05 
  2.01100e-01  -6.56023e-05 5.07462e-05 
  2.02351e-01  -1.72333e-05 5.09975e-05 
  2.03602e-01  4.54647e-05  5.13933e-05 
  2.04852e-01  4.32672e-05  5.18423e-05 
  2.06103e-01  5.11814e-05  5.22568e-05 
  2.07353e-01  2.22250e-05  5.25635e-05 
  2.08604e-01  1.26509e-04  5.27105e-05 
