# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.49825e-01  9.57083e-04  1.22635e-04 
  1.51075e-01  1.01565e-03  1.19237e-04 
  1.52326e-01  6.96173e-04  1.16185e-04 
  1.53576e-01  4.92788e-04  1.13493e-04 
  1.54827e-01  1.78214e-04  1.11168e-04 
  1.56078e-01  2.61530e-04  1.09213e-04 
  1.57328e-01  4.21312e-05  1.07626e-04 
  1.58579e-01  1.90622e-04  1.06400e-04 
  1.59830e-01  -9.98527e-05 1.05523e-04 
  1.61080e-01  -2.47250e-05 1.04976e-04 
  1.62331e-01  5.55180e-05  1.04737e-04 
  1.63581e-01  2.52616e-04  1.04780e-04 
  1.64832e-01  -1.74344e-04 1.05078e-04 
  1.66083e-01  1.98613e-04  1.05600e-04 
  1.67333e-01  2.66774e-04  1.06315e-04 
  1.68584e-01  4.53980e-04  1.07191e-04 
  1.69835e-01  4.87076e-04  1.08199e-04 
  1.71085e-01  7.62218e-04  1.09309e-04 
  1.72336e-01  7.35239e-04  1.10494e-04 
  1.73586e-01  8.06213e-04  1.11728e-04 
  1.74837e-01  9.78542e-04  1.12988e-04 
  1.76088e-01  1.28877e-03  1.14251e-04 
  1.77338e-01  1.38584e-03  1.15499e-04 
  1.78589e-01  1.38477e-03  1.16715e-04 
  1.79840e-01  1.66425e-03  1.17882e-04 
  1.81090e-01  1.91659e-03  1.18988e-04 
  1.82341e-01  1.83645e-03  1.20021e-04 
  1.83591e-01  2.09238e-03  1.20972e-04 
  1.84842e-01  2.12678e-03  1.21831e-04 
  1.86093e-01  1.94756e-03  1.22593e-04 
  1.87343e-01  2.47943e-03  1.23251e-04 
  1.88594e-01  2.58525e-03  1.23801e-04 
  1.89845e-01  2.58157e-03  1.24241e-04 
  1.91095e-01  2.59732e-03  1.24567e-04 
  1.92346e-01  2.66566e-03  1.24779e-04 
  1.93596e-01  2.60200e-03  1.24876e-04 
  1.94847e-01  2.81839e-03  1.24858e-04 
  1.96098e-01  3.12037e-03  1.24728e-04 
  1.97348e-01  2.96870e-03  1.24487e-04 
  1.98599e-01  2.69596e-03  1.24136e-04 
  1.99850e-01  2.87731e-03  1.23681e-04 
  2.01100e-01  3.06152e-03  1.23123e-04 
  2.02351e-01  2.43983e-03  1.22468e-04 
  2.03602e-01  2.92174e-03  1.21720e-04 
  2.04852e-01  2.68030e-03  1.20883e-04 
  2.06103e-01  2.56739e-03  1.19964e-04 
  2.07353e-01  2.61102e-03  1.18967e-04 
  2.08604e-01  2.43808e-03  1.17900e-04 
  2.09855e-01  2.12827e-03  1.16768e-04 
  2.11105e-01  2.33807e-03  1.15577e-04 
  2.12356e-01  2.23660e-03  1.14335e-04 
  2.13607e-01  2.18247e-03  1.13049e-04 
  2.14857e-01  2.32834e-03  1.11725e-04 
  2.16108e-01  1.89782e-03  1.10371e-04 
  2.17358e-01  1.75172e-03  1.08993e-04 
  2.18609e-01  1.76827e-03  1.07600e-04 
  2.19860e-01  1.64032e-03  1.06199e-04 
  2.21110e-01  1.44305e-03  1.04796e-04 
  2.22361e-01  1.31674e-03  1.03398e-04 
  2.23612e-01  1.31858e-03  1.02014e-04 
  2.24862e-01  1.02872e-03  1.00649e-04 
  2.26113e-01  1.15445e-03  9.93099e-05 
  2.27363e-01  9.56685e-04  9.80035e-05 
