# Theoretical SAS data
# q            I           
  2.21110e-01  8.28066e-05 
  2.22361e-01  8.59772e-05 
  2.23612e-01  8.80864e-05 
  2.24862e-01  8.91713e-05 
  2.26113e-01  8.93564e-05 
  2.27363e-01  8.88308e-05 
  2.28614e-01  8.78197e-05 
  2.29865e-01  8.65526e-05 
  2.31115e-01  8.52334e-05 
  2.32366e-01  8.40153e-05 
  2.33617e-01  8.29849e-05 
  2.34867e-01  8.21554e-05 
  2.36118e-01  8.14717e-05 
  2.37368e-01  8.08233e-05 
  2.38619e-01  8.00660e-05 
  2.39870e-01  7.90459e-05 
  2.41120e-01  7.76249e-05 
  2.42371e-01  7.57027e-05 
  2.43622e-01  7.32328e-05 
  2.44872e-01  7.02310e-05 
  2.46123e-01  6.67747e-05 
  2.47373e-01  6.29943e-05 
  2.48624e-01  5.90577e-05 
  2.49875e-01  5.51507e-05 
  2.51125e-01  5.14550e-05 
  2.52376e-01  4.81289e-05 
  2.53627e-01  4.52906e-05 
  2.54877e-01  4.30085e-05 
  2.56128e-01  4.12976e-05 
  2.57378e-01  4.01232e-05 
  2.58629e-01  3.94109e-05 
  2.59880e-01  3.90605e-05 
  2.61130e-01  3.89629e-05 
  2.62381e-01  3.90155e-05 
  2.63632e-01  3.91366e-05 
  2.64882e-01  3.92750e-05 
  2.66133e-01  3.94136e-05 
  2.67383e-01  3.95691e-05 
  2.68634e-01  3.97846e-05 
  2.69885e-01  4.01198e-05 
  2.71135e-01  4.06386e-05 
  2.72386e-01  4.13957e-05 
  2.73637e-01  4.24259e-05 
  2.74887e-01  4.37359e-05 
  2.76138e-01  4.53006e-05 
  2.77388e-01  4.70638e-05 
  2.78639e-01  4.89442e-05 
  2.79890e-01  5.08437e-05 
  2.81140e-01  5.26591e-05 
  2.82391e-01  5.42937e-05 
  2.83642e-01  5.56679e-05 
  2.84892e-01  5.67279e-05 
  2.86143e-01  5.74497e-05 
  2.87393e-01  5.78405e-05 
  2.88644e-01  5.79344e-05 
  2.89895e-01  5.77862e-05 
  2.91145e-01  5.74615e-05 
  2.92396e-01  5.70263e-05 
  2.93647e-01  5.65374e-05 
  2.94897e-01  5.60337e-05 
  2.96148e-01  5.55311e-05 
  2.97398e-01  5.50200e-05 
  2.98649e-01  5.44677e-05 
  2.99900e-01  5.38227e-05 
  3.01150e-01  5.30226e-05 
  3.02401e-01  5.20035e-05 
  3.03652e-01  5.07085e-05 
  3.04902e-01  4.90970e-05 
  3.06153e-01  4.71505e-05 
  3.07404e-01  4.48768e-05 
  3.08654e-01  4.23101e-05 
  3.09905e-01  3.95087e-05 
  3.11155e-01  3.65501e-05 
  3.12406e-01  3.35236e-05 
  3.13657e-01  3.05229e-05 
  3.14907e-01  2.76378e-05 
  3.16158e-01  2.49476e-05 
  3.17409e-01  2.25157e-05 
  3.18659e-01  2.03867e-05 
  3.19910e-01  1.85855e-05 
  3.21160e-01  1.71187e-05 
  3.22411e-01  1.59776e-05 
  3.23662e-01  1.51420e-05 
  3.24912e-01  1.45855e-05 
  3.26163e-01  1.42786e-05 
  3.27414e-01  1.41929e-05 
  3.28664e-01  1.43028e-05 
  3.29915e-01  1.45868e-05 
  3.31165e-01  1.50268e-05 
  3.32416e-01  1.56071e-05 
  3.33667e-01  1.63126e-05 
  3.34917e-01  1.71271e-05 
  3.36168e-01  1.80316e-05 
  3.37419e-01  1.90044e-05 
  3.38669e-01  2.00206e-05 
  3.39920e-01  2.10542e-05 
  3.41170e-01  2.20793e-05 
  3.42421e-01  2.30733e-05 
  3.43672e-01  2.40188e-05 
  3.44922e-01  2.49057e-05 
  3.46173e-01  2.57326e-05 
  3.47424e-01  2.65065e-05 
  3.48674e-01  2.72417e-05 
  3.49925e-01  2.79576e-05 
  3.51175e-01  2.86750e-05 
  3.52426e-01  2.94128e-05 
  3.53677e-01  3.01842e-05 
  3.54927e-01  3.09934e-05 
  3.56178e-01  3.18334e-05 
  3.57429e-01  3.26852e-05 
  3.58679e-01  3.35189e-05 
  3.59930e-01  3.42952e-05 
  3.61180e-01  3.49696e-05 
  3.62431e-01  3.54962e-05 
  3.63682e-01  3.58328e-05 
  3.64932e-01  3.59449e-05 
  3.66183e-01  3.58100e-05 
  3.67434e-01  3.54194e-05 
  3.68684e-01  3.47796e-05 
  3.69935e-01  3.39112e-05 
  3.71185e-01  3.28471e-05 
  3.72436e-01  3.16288e-05 
  3.73687e-01  3.03024e-05 
  3.74937e-01  2.89139e-05 
  3.76188e-01  2.75058e-05 
  3.77439e-01  2.61132e-05 
  3.78689e-01  2.47624e-05 
  3.79940e-01  2.34698e-05 
  3.81190e-01  2.22432e-05 
  3.82441e-01  2.10834e-05 
  3.83692e-01  1.99870e-05 
  3.84942e-01  1.89501e-05 
  3.86193e-01  1.79709e-05 
  3.87444e-01  1.70524e-05 
  3.88694e-01  1.62038e-05 
  3.89945e-01  1.54409e-05 
  3.91195e-01  1.47846e-05 
  3.92446e-01  1.42592e-05 
  3.93697e-01  1.38890e-05 
  3.94947e-01  1.36946e-05 
  3.96198e-01  1.36901e-05 
  3.97449e-01  1.38794e-05 
  3.98699e-01  1.42548e-05 
  3.99950e-01  1.47966e-05 
  4.01201e-01  1.54736e-05 
  4.02451e-01  1.62454e-05 
  4.03702e-01  1.70663e-05 
  4.04952e-01  1.78889e-05 
  4.06203e-01  1.86691e-05 
  4.07454e-01  1.93697e-05 
  4.08704e-01  1.99643e-05 
  4.09955e-01  2.04392e-05 
  4.11206e-01  2.07940e-05 
  4.12456e-01  2.10408e-05 
  4.13707e-01  2.12021e-05 
  4.14957e-01  2.13070e-05 
  4.16208e-01  2.13872e-05 
  4.17459e-01  2.14729e-05 
  4.18709e-01  2.15882e-05 
  4.19960e-01  2.17486e-05 
  4.21211e-01  2.19585e-05 
  4.22461e-01  2.22111e-05 
  4.23712e-01  2.24892e-05 
  4.24962e-01  2.27677e-05 
  4.26213e-01  2.30167e-05 
  4.27464e-01  2.32059e-05 
  4.28714e-01  2.33080e-05 
  4.29965e-01  2.33029e-05 
  4.31216e-01  2.31802e-05 
  4.32466e-01  2.29408e-05 
  4.33717e-01  2.25972e-05 
  4.34967e-01  2.21721e-05 
  4.36218e-01  2.16962e-05 
  4.37469e-01  2.12049e-05 
  4.38719e-01  2.07346e-05 
  4.39970e-01  2.03185e-05 
  4.41221e-01  1.99839e-05 
  4.42471e-01  1.97492e-05 
  4.43722e-01  1.96225e-05 
  4.44972e-01  1.96014e-05 
  4.46223e-01  1.96741e-05 
  4.47474e-01  1.98211e-05 
  4.48724e-01  2.00179e-05 
  4.49975e-01  2.02384e-05 
  4.51226e-01  2.04575e-05 
  4.52476e-01  2.06539e-05 
  4.53727e-01  2.08120e-05 
  4.54977e-01  2.09232e-05 
  4.56228e-01  2.09856e-05 
  4.57479e-01  2.10036e-05 
  4.58729e-01  2.09864e-05 
  4.59980e-01  2.09461e-05 
  4.61231e-01  2.08957e-05 
  4.62481e-01  2.08473e-05 
  4.63732e-01  2.08107e-05 
  4.64982e-01  2.07926e-05 
  4.66233e-01  2.07964e-05 
  4.67484e-01  2.08229e-05 
  4.68734e-01  2.08712e-05 
  4.69985e-01  2.09396e-05 
  4.71236e-01  2.10277e-05 
  4.72486e-01  2.11367e-05 
  4.73737e-01  2.12705e-05 
  4.74987e-01  2.14352e-05 
  4.76238e-01  2.16391e-05 
  4.77489e-01  2.18908e-05 
  4.78739e-01  2.21979e-05 
  4.79990e-01  2.25650e-05 
  4.81241e-01  2.29918e-05 
  4.82491e-01  2.34718e-05 
  4.83742e-01  2.39915e-05 
  4.84992e-01  2.45303e-05 
  4.86243e-01  2.50619e-05 
  4.87494e-01  2.55555e-05 
