# Theoretical SAS data
# q            I           
  1.00000e-03  9.99250e-01 
  2.25063e-03  9.96203e-01 
  3.50125e-03  9.90830e-01 
  4.75188e-03  9.83156e-01 
  6.00251e-03  9.73223e-01 
  7.25313e-03  9.61080e-01 
  8.50376e-03  9.46790e-01 
  9.75439e-03  9.30427e-01 
  1.10050e-02  9.12072e-01 
  1.22556e-02  8.91821e-01 
  1.35063e-02  8.69776e-01 
  1.47569e-02  8.46048e-01 
  1.60075e-02  8.20756e-01 
  1.72581e-02  7.94027e-01 
  1.85088e-02  7.65995e-01 
  1.97594e-02  7.36799e-01 
  2.10100e-02  7.06582e-01 
  2.22607e-02  6.75492e-01 
  2.35113e-02  6.43680e-01 
  2.47619e-02  6.11299e-01 
  2.60125e-02  5.78504e-01 
  2.72632e-02  5.45451e-01 
  2.85138e-02  5.12292e-01 
  2.97644e-02  4.79182e-01 
  3.10150e-02  4.46272e-01 
  3.22657e-02  4.13708e-01 
  3.35163e-02  3.81636e-01 
  3.47669e-02  3.50193e-01 
  3.60175e-02  3.19514e-01 
  3.72682e-02  2.89726e-01 
  3.85188e-02  2.60949e-01 
  3.97694e-02  2.33296e-01 
  4.10201e-02  2.06873e-01 
  4.22707e-02  1.81774e-01 
  4.35213e-02  1.58088e-01 
  4.47719e-02  1.35892e-01 
  4.60226e-02  1.15253e-01 
  4.72732e-02  9.62299e-02 
  4.85238e-02  7.88697e-02 
  4.97744e-02  6.32097e-02 
  5.10251e-02  4.92765e-02 
  5.22757e-02  3.70863e-02 
  5.35263e-02  2.66450e-02 
  5.47769e-02  1.79482e-02 
  5.60276e-02  1.09816e-02 
  5.72782e-02  5.72088e-03 
  5.85288e-02  2.13244e-03 
  5.97794e-02  1.73573e-04 
  6.10301e-02  -2.07096e-04
  6.22807e-02  9.30890e-04 
  6.35313e-02  3.52034e-03 
  6.47820e-02  7.48697e-03 
  6.60326e-02  1.27500e-02 
  6.72832e-02  1.92228e-02 
  6.85338e-02  2.68136e-02 
  6.97845e-02  3.54260e-02 
  7.10351e-02  4.49600e-02 
  7.22857e-02  5.53121e-02 
  7.35363e-02  6.63768e-02 
  7.47870e-02  7.80468e-02 
  7.60376e-02  9.02138e-02 
  7.72882e-02  1.02769e-01 
  7.85388e-02  1.15605e-01 
  7.97895e-02  1.28615e-01 
  8.10401e-02  1.41693e-01 
  8.22907e-02  1.54737e-01 
  8.35414e-02  1.67648e-01 
  8.47920e-02  1.80329e-01 
  8.60426e-02  1.92689e-01 
  8.72932e-02  2.04640e-01 
  8.85439e-02  2.16101e-01 
  8.97945e-02  2.26995e-01 
  9.10451e-02  2.37251e-01 
  9.22957e-02  2.46805e-01 
  9.35464e-02  2.55600e-01 
  9.47970e-02  2.63584e-01 
  9.60476e-02  2.70712e-01 
  9.72982e-02  2.76948e-01 
  9.85489e-02  2.82262e-01 
  9.97995e-02  2.86629e-01 
  1.01050e-01  2.90035e-01 
  1.02301e-01  2.92469e-01 
  1.03551e-01  2.93930e-01 
  1.04802e-01  2.94421e-01 
  1.06053e-01  2.93955e-01 
  1.07303e-01  2.92547e-01 
  1.08554e-01  2.90220e-01 
  1.09805e-01  2.87004e-01 
  1.11055e-01  2.82932e-01 
  1.12306e-01  2.78043e-01 
  1.13556e-01  2.72379e-01 
  1.14807e-01  2.65989e-01 
  1.16058e-01  2.58922e-01 
  1.17308e-01  2.51233e-01 
  1.18559e-01  2.42979e-01 
  1.19810e-01  2.34218e-01 
  1.21060e-01  2.25010e-01 
  1.22311e-01  2.15418e-01 
  1.23561e-01  2.05505e-01 
  1.24812e-01  1.95332e-01 
  1.26063e-01  1.84964e-01 
  1.27313e-01  1.74461e-01 
  1.28564e-01  1.63887e-01 
  1.29815e-01  1.53300e-01 
  1.31065e-01  1.42758e-01 
  1.32316e-01  1.32318e-01 
  1.33566e-01  1.22033e-01 
  1.34817e-01  1.11954e-01 
  1.36068e-01  1.02129e-01 
  1.37318e-01  9.26028e-02 
  1.38569e-01  8.34156e-02 
  1.39820e-01  7.46053e-02 
  1.41070e-01  6.62053e-02 
  1.42321e-01  5.82453e-02 
  1.43571e-01  5.07510e-02 
  1.44822e-01  4.37441e-02 
  1.46073e-01  3.72419e-02 
  1.47323e-01  3.12580e-02 
  1.48574e-01  2.58019e-02 
  1.49825e-01  2.08789e-02 
  1.51075e-01  1.64907e-02 
  1.52326e-01  1.26352e-02 
  1.53576e-01  9.30671e-03 
  1.54827e-01  6.49615e-03 
