# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.00000e-03  1.01996e-01  7.14658e-03 
  2.25063e-03  1.18871e-01  4.76202e-03 
  3.50125e-03  1.13083e-01  3.81554e-03 
  4.75188e-03  1.11061e-01  3.27221e-03 
  6.00251e-03  1.15216e-01  2.90800e-03 
  7.25313e-03  1.12597e-01  2.64158e-03 
  8.50376e-03  1.12105e-01  2.43539e-03 
  9.75439e-03  1.09603e-01  2.26935e-03 
  1.10050e-02  1.12399e-01  2.13163e-03 
  1.22556e-02  1.07702e-01  2.01477e-03 
  1.35063e-02  1.08760e-01  1.91378e-03 
  1.47569e-02  1.11734e-01  1.82518e-03 
  1.60075e-02  1.08460e-01  1.74649e-03 
  1.72581e-02  1.06963e-01  1.67584e-03 
  1.85088e-02  1.06576e-01  1.61184e-03 
  1.97594e-02  1.03842e-01  1.55339e-03 
  2.10100e-02  1.01780e-01  1.49965e-03 
  2.22607e-02  1.04019e-01  1.44993e-03 
  2.35113e-02  9.85053e-02  1.40368e-03 
  2.47619e-02  1.02203e-01  1.36044e-03 
  2.60125e-02  9.76740e-02  1.31984e-03 
  2.72632e-02  1.01247e-01  1.28156e-03 
  2.85138e-02  9.82743e-02  1.24535e-03 
  2.97644e-02  9.62027e-02  1.21097e-03 
  3.10150e-02  9.44855e-02  1.17824e-03 
  3.22657e-02  9.51652e-02  1.14699e-03 
  3.35163e-02  9.40825e-02  1.11708e-03 
  3.47669e-02  9.05026e-02  1.08838e-03 
  3.60175e-02  8.85867e-02  1.06079e-03 
  3.72682e-02  8.82543e-02  1.03421e-03 
  3.85188e-02  8.80443e-02  1.00857e-03 
  3.97694e-02  8.64692e-02  9.83775e-04 
  4.10201e-02  8.54855e-02  9.59773e-04 
  4.22707e-02  8.18699e-02  9.36504e-04 
  4.35213e-02  7.92924e-02  9.13915e-04 
  4.47719e-02  8.13388e-02  8.91959e-04 
  4.60226e-02  7.83481e-02  8.70597e-04 
  4.72732e-02  7.46277e-02  8.49789e-04 
  4.85238e-02  7.29562e-02  8.29504e-04 
  4.97744e-02  7.14706e-02  8.09709e-04 
  5.10251e-02  6.96170e-02  7.90379e-04 
  5.22757e-02  6.84659e-02  7.71488e-04 
  5.35263e-02  6.58950e-02  7.53015e-04 
  5.47769e-02  6.55795e-02  7.34937e-04 
  5.60276e-02  6.37434e-02  7.17238e-04 
  5.72782e-02  6.20743e-02  6.99901e-04 
  5.85288e-02  5.99806e-02  6.82909e-04 
  5.97794e-02  5.68036e-02  6.66250e-04 
  6.10301e-02  5.62409e-02  6.49910e-04 
  6.22807e-02  5.46413e-02  6.33879e-04 
  6.35313e-02  5.27631e-02  6.18144e-04 
  6.47820e-02  5.17198e-02  6.02698e-04 
  6.60326e-02  4.90089e-02  5.87531e-04 
  6.72832e-02  4.80197e-02  5.72634e-04 
  6.85338e-02  4.57692e-02  5.58001e-04 
  6.97845e-02  4.43173e-02  5.43625e-04 
  7.10351e-02  4.34097e-02  5.29500e-04 
  7.22857e-02  4.10412e-02  5.15620e-04 
  7.35363e-02  4.00327e-02  5.01981e-04 
  7.47870e-02  3.84494e-02  4.88577e-04 
  7.60376e-02  3.73822e-02  4.75404e-04 
  7.72882e-02  3.51072e-02  4.62459e-04 
  7.85388e-02  3.38771e-02  4.49737e-04 
  7.97895e-02  3.17061e-02  4.37237e-04 
  8.10401e-02  3.10039e-02  4.24954e-04 
  8.22907e-02  2.97693e-02  4.12887e-04 
  8.35414e-02  2.77245e-02  4.01033e-04 
  8.47920e-02  2.70903e-02  3.89390e-04 
  8.60426e-02  2.63045e-02  3.77956e-04 
  8.72932e-02  2.50307e-02  3.66729e-04 
  8.85439e-02  2.36213e-02  3.55709e-04 
  8.97945e-02  2.19183e-02  3.44892e-04 
  9.10451e-02  2.11301e-02  3.34280e-04 
  9.22957e-02  1.89552e-02  3.23870e-04 
  9.35464e-02  1.86661e-02  3.13662e-04 
  9.47970e-02  1.79181e-02  3.03655e-04 
  9.60476e-02  1.69052e-02  2.93849e-04 
  9.72982e-02  1.63154e-02  2.84243e-04 
  9.85489e-02  1.47523e-02  2.74837e-04 
  9.97995e-02  1.41438e-02  2.65631e-04 
  1.01050e-01  1.24860e-02  2.56625e-04 
  1.02301e-01  1.24296e-02  2.47819e-04 
  1.03551e-01  1.12967e-02  2.39215e-04 
  1.04802e-01  1.06876e-02  2.30811e-04 
  1.06053e-01  9.98916e-03  2.22608e-04 
  1.07303e-01  9.43548e-03  2.14608e-04 
  1.08554e-01  8.71089e-03  2.06812e-04 
  1.09805e-01  8.12467e-03  1.99219e-04 
  1.11055e-01  7.49174e-03  1.91833e-04 
  1.12306e-01  6.70884e-03  1.84653e-04 
  1.13556e-01  6.27218e-03  1.77681e-04 
  1.14807e-01  5.55269e-03  1.70919e-04 
  1.16058e-01  5.33853e-03  1.64370e-04 
  1.17308e-01  4.44473e-03  1.58034e-04 
  1.18559e-01  4.56342e-03  1.51915e-04 
  1.19810e-01  3.86258e-03  1.46014e-04 
  1.21060e-01  3.55557e-03  1.40334e-04 
  1.22311e-01  3.29987e-03  1.34878e-04 
  1.23561e-01  2.90626e-03  1.29649e-04 
  1.24812e-01  2.48776e-03  1.24649e-04 
  1.26063e-01  2.40213e-03  1.19881e-04 
  1.27313e-01  1.99171e-03  1.15349e-04 
  1.28564e-01  1.89742e-03  1.11055e-04 
  1.29815e-01  1.22832e-03  1.07002e-04 
  1.31065e-01  1.16496e-03  1.03192e-04 
  1.32316e-01  1.12732e-03  9.96262e-05 
  1.33566e-01  9.94606e-04  9.63069e-05 
  1.34817e-01  9.59913e-04  9.32343e-05 
  1.36068e-01  5.60807e-04  9.04079e-05 
  1.37318e-01  6.65668e-04  8.78264e-05 
  1.38569e-01  4.35348e-04  8.54870e-05 
  1.39820e-01  2.10734e-04  8.33858e-05 
  1.41070e-01  2.57686e-04  8.15173e-05 
  1.42321e-01  2.13861e-04  7.98746e-05 
  1.43571e-01  1.41503e-04  7.84493e-05 
  1.44822e-01  -6.44792e-05 7.72314e-05 
  1.46073e-01  -1.56336e-05 7.62100e-05 
  1.47323e-01  -2.54529e-05 7.53727e-05 
  1.48574e-01  2.30875e-05  7.47064e-05 
  1.49825e-01  8.40695e-05  7.41971e-05 
  1.51075e-01  6.87553e-05  7.38307e-05 
  1.52326e-01  4.20044e-05  7.35927e-05 
  1.53576e-01  3.19804e-05  7.34687e-05 
  1.54827e-01  -1.12388e-04 7.34446e-05 
  1.56078e-01  5.93132e-05  7.35067e-05 
  1.57328e-01  9.86012e-05  7.36421e-05 
