# Theoretical SAS data
# q            I           
  1.00000e-03  9.99821e-01 
  2.25063e-03  9.99094e-01 
  3.50125e-03  9.97808e-01 
  4.75188e-03  9.95965e-01 
  6.00251e-03  9.93569e-01 
  7.25313e-03  9.90621e-01 
  8.50376e-03  9.87128e-01 
  9.75439e-03  9.83093e-01 
  1.10050e-02  9.78522e-01 
  1.22556e-02  9.73423e-01 
  1.35063e-02  9.67802e-01 
  1.47569e-02  9.61667e-01 
  1.60075e-02  9.55027e-01 
  1.72581e-02  9.47891e-01 
  1.85088e-02  9.40270e-01 
  1.97594e-02  9.32174e-01 
  2.10100e-02  9.23615e-01 
  2.22607e-02  9.14605e-01 
  2.35113e-02  9.05156e-01 
  2.47619e-02  8.95281e-01 
  2.60125e-02  8.84994e-01 
  2.72632e-02  8.74309e-01 
  2.85138e-02  8.63241e-01 
  2.97644e-02  8.51805e-01 
  3.10150e-02  8.40016e-01 
  3.22657e-02  8.27890e-01 
  3.35163e-02  8.15444e-01 
  3.47669e-02  8.02695e-01 
  3.60175e-02  7.89658e-01 
  3.72682e-02  7.76351e-01 
  3.85188e-02  7.62791e-01 
  3.97694e-02  7.48997e-01 
  4.10201e-02  7.34985e-01 
  4.22707e-02  7.20773e-01 
  4.35213e-02  7.06380e-01 
  4.47719e-02  6.91824e-01 
  4.60226e-02  6.77121e-01 
  4.72732e-02  6.62291e-01 
  4.85238e-02  6.47351e-01 
  4.97744e-02  6.32319e-01 
  5.10251e-02  6.17213e-01 
  5.22757e-02  6.02050e-01 
  5.35263e-02  5.86848e-01 
  5.47769e-02  5.71625e-01 
  5.60276e-02  5.56396e-01 
  5.72782e-02  5.41180e-01 
  5.85288e-02  5.25992e-01 
  5.97794e-02  5.10848e-01 
  6.10301e-02  4.95765e-01 
  6.22807e-02  4.80758e-01 
  6.35313e-02  4.65841e-01 
  6.47820e-02  4.51031e-01 
  6.60326e-02  4.36340e-01 
  6.72832e-02  4.21784e-01 
  6.85338e-02  4.07374e-01 
  6.97845e-02  3.93124e-01 
  7.10351e-02  3.79047e-01 
  7.22857e-02  3.65154e-01 
  7.35363e-02  3.51456e-01 
  7.47870e-02  3.37965e-01 
  7.60376e-02  3.24690e-01 
  7.72882e-02  3.11642e-01 
  7.85388e-02  2.98828e-01 
  7.97895e-02  2.86259e-01 
  8.10401e-02  2.73941e-01 
  8.22907e-02  2.61882e-01 
  8.35414e-02  2.50090e-01 
  8.47920e-02  2.38569e-01 
  8.60426e-02  2.27325e-01 
  8.72932e-02  2.16365e-01 
  8.85439e-02  2.05691e-01 
  8.97945e-02  1.95308e-01 
  9.10451e-02  1.85219e-01 
  9.22957e-02  1.75427e-01 
  9.35464e-02  1.65934e-01 
  9.47970e-02  1.56741e-01 
  9.60476e-02  1.47849e-01 
  9.72982e-02  1.39260e-01 
  9.85489e-02  1.30972e-01 
  9.97995e-02  1.22985e-01 
  1.01050e-01  1.15299e-01 
  1.02301e-01  1.07911e-01 
  1.03551e-01  1.00820e-01 
  1.04802e-01  9.40236e-02 
  1.06053e-01  8.75183e-02 
  1.07303e-01  8.13011e-02 
  1.08554e-01  7.53682e-02 
  1.09805e-01  6.97156e-02 
  1.11055e-01  6.43388e-02 
  1.12306e-01  5.92332e-02 
  1.13556e-01  5.43935e-02 
  1.14807e-01  4.98144e-02 
  1.16058e-01  4.54901e-02 
  1.17308e-01  4.14149e-02 
  1.18559e-01  3.75824e-02 
  1.19810e-01  3.39862e-02 
  1.21060e-01  3.06199e-02 
  1.22311e-01  2.74765e-02 
  1.23561e-01  2.45491e-02 
  1.24812e-01  2.18308e-02 
  1.26063e-01  1.93142e-02 
  1.27313e-01  1.69920e-02 
  1.28564e-01  1.48570e-02 
  1.29815e-01  1.29017e-02 
  1.31065e-01  1.11187e-02 
  1.32316e-01  9.50034e-03 
  1.33566e-01  8.03926e-03 
  1.34817e-01  6.72795e-03 
  1.36068e-01  5.55897e-03 
  1.37318e-01  4.52492e-03 
  1.38569e-01  3.61847e-03 
  1.39820e-01  2.83236e-03 
  1.41070e-01  2.15943e-03 
  1.42321e-01  1.59262e-03 
  1.43571e-01  1.12501e-03 
  1.44822e-01  7.49773e-04 
  1.46073e-01  4.60264e-04 
  1.47323e-01  2.49973e-04 
  1.48574e-01  1.12560e-04 
  1.49825e-01  4.18576e-05 
  1.51075e-01  3.18812e-05 
  1.52326e-01  7.68369e-05 
  1.53576e-01  1.71128e-04 
  1.54827e-01  3.09362e-04 
  1.56078e-01  4.86355e-04 
  1.57328e-01  6.97136e-04 
  1.58579e-01  9.36953e-04 
  1.59830e-01  1.20127e-03 
  1.61080e-01  1.48579e-03 
  1.62331e-01  1.78642e-03 
  1.63581e-01  2.09930e-03 
  1.64832e-01  2.42080e-03 
  1.66083e-01  2.74752e-03 
  1.67333e-01  3.07627e-03 
  1.68584e-01  3.40411e-03 
  1.69835e-01  3.72828e-03 
  1.71085e-01  4.04628e-03 
  1.72336e-01  4.35579e-03 
  1.73586e-01  4.65473e-03 
  1.74837e-01  4.94122e-03 
  1.76088e-01  5.21356e-03 
  1.77338e-01  5.47027e-03 
  1.78589e-01  5.71005e-03 
  1.79840e-01  5.93179e-03 
  1.81090e-01  6.13456e-03 
  1.82341e-01  6.31760e-03 
  1.83591e-01  6.48031e-03 
  1.84842e-01  6.62225e-03 
  1.86093e-01  6.74313e-03 
  1.87343e-01  6.84280e-03 
