# Theoretical SAS data
# q            I           
  1.00000e-03  9.99273e-01 
  2.25063e-03  9.96319e-01 
  3.50125e-03  9.91110e-01 
  4.75188e-03  9.83670e-01 
  6.00251e-03  9.74036e-01 
  7.25313e-03  9.62258e-01 
  8.50376e-03  9.48395e-01 
  9.75439e-03  9.32515e-01 
  1.10050e-02  9.14697e-01 
  1.22556e-02  8.95031e-01 
  1.35063e-02  8.73614e-01 
  1.47569e-02  8.50550e-01 
  1.60075e-02  8.25955e-01 
  1.72581e-02  7.99947e-01 
  1.85088e-02  7.72653e-01 
  1.97594e-02  7.44206e-01 
  2.10100e-02  7.14742e-01 
  2.22607e-02  6.84401e-01 
  2.35113e-02  6.53327e-01 
  2.47619e-02  6.21666e-01 
  2.60125e-02  5.89565e-01 
  2.72632e-02  5.57172e-01 
  2.85138e-02  5.24634e-01 
  2.97644e-02  4.92097e-01 
  3.10150e-02  4.59705e-01 
  3.22657e-02  4.27600e-01 
  3.35163e-02  3.95919e-01 
  3.47669e-02  3.64796e-01 
  3.60175e-02  3.34359e-01 
  3.72682e-02  3.04730e-01 
  3.85188e-02  2.76026e-01 
  3.97694e-02  2.48355e-01 
  4.10201e-02  2.21820e-01 
  4.22707e-02  1.96514e-01 
  4.35213e-02  1.72522e-01 
  4.47719e-02  1.49920e-01 
  4.60226e-02  1.28775e-01 
  4.72732e-02  1.09145e-01 
  4.85238e-02  9.10783e-02 
  4.97744e-02  7.46129e-02 
  5.10251e-02  5.97775e-02 
  5.22757e-02  4.65907e-02 
  5.35263e-02  3.50615e-02 
  5.47769e-02  2.51891e-02 
  5.60276e-02  1.69635e-02 
  5.72782e-02  1.03653e-02 
  5.85288e-02  5.36607e-03 
  5.97794e-02  1.92898e-03 
  6.10301e-02  8.88037e-06 
  6.22807e-02  -4.47126e-04
  6.35313e-02  5.00774e-04 
  6.47820e-02  2.78562e-03 
  6.60326e-02  6.33423e-03 
  6.72832e-02  1.10678e-02 
  6.85338e-02  1.69024e-02 
  6.97845e-02  2.37500e-02 
  7.10351e-02  3.15184e-02 
  7.22857e-02  4.01125e-02 
  7.35363e-02  4.94350e-02 
  7.47870e-02  5.93866e-02 
  7.60376e-02  6.98669e-02 
  7.72882e-02  8.07751e-02 
  7.85388e-02  9.20109e-02 
  7.97895e-02  1.03474e-01 
  8.10401e-02  1.15068e-01 
  8.22907e-02  1.26695e-01 
  8.35414e-02  1.38262e-01 
  8.47920e-02  1.49679e-01 
  8.60426e-02  1.60860e-01 
  8.72932e-02  1.71722e-01 
  8.85439e-02  1.82188e-01 
  8.97945e-02  1.92184e-01 
  9.10451e-02  2.01644e-01 
  9.22957e-02  2.10506e-01 
  9.35464e-02  2.18713e-01 
  9.47970e-02  2.26217e-01 
  9.60476e-02  2.32974e-01 
  9.72982e-02  2.38946e-01 
  9.85489e-02  2.44104e-01 
  9.97995e-02  2.48424e-01 
  1.01050e-01  2.51887e-01 
  1.02301e-01  2.54483e-01 
  1.03551e-01  2.56208e-01 
  1.04802e-01  2.57062e-01 
  1.06053e-01  2.57053e-01 
  1.07303e-01  2.56194e-01 
  1.08554e-01  2.54504e-01 
  1.09805e-01  2.52008e-01 
  1.11055e-01  2.48733e-01 
  1.12306e-01  2.44713e-01 
  1.13556e-01  2.39986e-01 
  1.14807e-01  2.34594e-01 
  1.16058e-01  2.28580e-01 
