# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.49825e-01  1.30877e-03  1.21413e-04 
  1.51075e-01  1.04403e-03  1.17763e-04 
  1.52326e-01  7.55812e-04  1.14456e-04 
  1.53576e-01  6.80396e-04  1.11509e-04 
  1.54827e-01  4.93399e-04  1.08930e-04 
  1.56078e-01  2.30492e-04  1.06728e-04 
  1.57328e-01  1.35034e-04  1.04902e-04 
  1.58579e-01  1.77836e-04  1.03448e-04 
  1.59830e-01  -5.84566e-05 1.02356e-04 
  1.61080e-01  1.49652e-04  1.01611e-04 
  1.62331e-01  -8.88837e-06 1.01190e-04 
  1.63581e-01  -1.37103e-04 1.01071e-04 
  1.64832e-01  2.43149e-04  1.01224e-04 
  1.66083e-01  1.51271e-04  1.01620e-04 
  1.67333e-01  8.93775e-05  1.02225e-04 
  1.68584e-01  2.88057e-04  1.03010e-04 
  1.69835e-01  3.07384e-04  1.03941e-04 
  1.71085e-01  8.35525e-04  1.04988e-04 
  1.72336e-01  4.98415e-04  1.06122e-04 
  1.73586e-01  7.78207e-04  1.07316e-04 
  1.74837e-01  7.40889e-04  1.08545e-04 
  1.76088e-01  1.18727e-03  1.09786e-04 
  1.77338e-01  1.22844e-03  1.11018e-04 
  1.78589e-01  1.21450e-03  1.12224e-04 
  1.79840e-01  1.30120e-03  1.13387e-04 
  1.81090e-01  1.59979e-03  1.14493e-04 
  1.82341e-01  1.50161e-03  1.15530e-04 
  1.83591e-01  1.95305e-03  1.16487e-04 
  1.84842e-01  2.13528e-03  1.17356e-04 
  1.86093e-01  2.02731e-03  1.18128e-04 
  1.87343e-01  2.52038e-03  1.18799e-04 
  1.88594e-01  2.27598e-03  1.19364e-04 
  1.89845e-01  2.26593e-03  1.19818e-04 
  1.91095e-01  2.44000e-03  1.20161e-04 
  1.92346e-01  2.70144e-03  1.20390e-04 
  1.93596e-01  2.44570e-03  1.20505e-04 
  1.94847e-01  2.82045e-03  1.20507e-04 
  1.96098e-01  2.62774e-03  1.20396e-04 
  1.97348e-01  2.70443e-03  1.20175e-04 
  1.98599e-01  2.83700e-03  1.19846e-04 
  1.99850e-01  2.66249e-03  1.19412e-04 
  2.01100e-01  2.60307e-03  1.18877e-04 
  2.02351e-01  2.65614e-03  1.18244e-04 
  2.03602e-01  2.26987e-03  1.17520e-04 
  2.04852e-01  2.69620e-03  1.16707e-04 
  2.06103e-01  2.54665e-03  1.15813e-04 
  2.07353e-01  2.35237e-03  1.14843e-04 
  2.08604e-01  2.49350e-03  1.13802e-04 
  2.09855e-01  2.25144e-03  1.12698e-04 
  2.11105e-01  2.32433e-03  1.11537e-04 
  2.12356e-01  2.26018e-03  1.10325e-04 
  2.13607e-01  1.83962e-03  1.09070e-04 
  2.14857e-01  2.12282e-03  1.07778e-04 
  2.16108e-01  1.55437e-03  1.06458e-04 
  2.17358e-01  1.63987e-03  1.05116e-04 
  2.18609e-01  1.57786e-03  1.03759e-04 
  2.19860e-01  1.41598e-03  1.02395e-04 
  2.21110e-01  1.40684e-03  1.01031e-04 
  2.22361e-01  1.38395e-03  9.96747e-05 
  2.23612e-01  9.75357e-04  9.83324e-05 
  2.24862e-01  1.20678e-03  9.70110e-05 
  2.26113e-01  9.26268e-04  9.57172e-05 
  2.27363e-01  1.00980e-03  9.44570e-05 
  2.28614e-01  7.69085e-04  9.32365e-05 
  2.29865e-01  5.41357e-04  9.20611e-05 
  2.31115e-01  6.48673e-04  9.09356e-05 
  2.32366e-01  5.39335e-04  8.98647e-05 
  2.33617e-01  2.60096e-04  8.88521e-05 
  2.34867e-01  4.28697e-04  8.79012e-05 
  2.36118e-01  3.20551e-04  8.70147e-05 
  2.37368e-01  3.27244e-04  8.61946e-05 
  2.38619e-01  2.08594e-04  8.54421e-05 
  2.39870e-01  2.11013e-04  8.47580e-05 
  2.41120e-01  2.52711e-04  8.41421e-05 
  2.42371e-01  1.30803e-04  8.35937e-05 
  2.43622e-01  1.00988e-05  8.31115e-05 
  2.44872e-01  -7.14334e-05 8.26936e-05 
  2.46123e-01  -7.12861e-06 8.23374e-05 
  2.47373e-01  -7.00948e-05 8.20398e-05 
