# x y z sld
-0.270886 -26.188618 3.448466 -1.000000
-3.904065 -11.317095 -23.728048 -1.000000
14.330021 -8.426392 4.849968 -1.000000
-19.747481 -2.669987 -21.836846 -1.000000
-15.805429 19.583849 -7.920112 -1.000000
10.248309 5.773625 2.033181 -1.000000
9.201591 -13.186176 16.565100 -1.000000
-4.668744 -5.752637 -1.782538 -1.000000
9.751985 -28.184146 -2.642065 -1.000000
1.955505 27.356527 6.274237 -1.000000
23.139454 -16.253520 3.793225 -1.000000
15.435014 -2.131877 6.820557 -1.000000
-15.878859 10.858735 -20.506974 -1.000000
1.515350 -21.055326 -16.666804 -1.000000
-11.549559 16.836583 -7.718433 -1.000000
-24.203606 -2.650037 6.613584 -1.000000
-28.158171 -0.448433 -8.864238 -1.000000
18.526421 -1.575536 14.500891 -1.000000
11.120998 7.434619 -4.698853 -1.000000
-1.357769 -3.818499 17.237647 -1.000000
15.600356 14.544921 -14.889807 -1.000000
19.569333 -18.746688 -1.217497 -1.000000
13.825553 5.165278 7.844221 -1.000000
-0.156695 5.746213 -11.323006 -1.000000
17.944291 -17.302248 -15.596845 -1.000000
23.886129 10.079368 8.551954 -1.000000
-20.054166 -1.345832 5.934984 -1.000000
21.704907 1.006440 5.118580 -1.000000
-9.962707 -16.139048 3.382765 -1.000000
7.633629 4.104810 -5.502810 -1.000000
8.780595 4.460370 3.401259 -1.000000
-6.238720 -1.590536 -5.893292 -1.000000
-6.031636 -0.640415 23.213044 -1.000000
20.630914 3.617088 0.610584 -1.000000
-10.849210 -11.766524 -0.604621 -1.000000
7.056319 23.992087 12.694890 -1.000000
-10.369716 -17.484851 14.027067 -1.000000
-3.105131 23.262901 15.089827 -1.000000
-18.778208 -13.257619 -7.331698 -1.000000
-6.203413 -6.688713 -15.964029 -1.000000
4.055090 -26.177518 -5.467799 -1.000000
-11.009830 -8.361537 17.102344 -1.000000
-12.201490 3.413988 -23.542500 -1.000000
4.407859 -15.552774 8.286543 -1.000000
5.479116 -13.175370 8.149922 -1.000000
12.885431 -8.282826 10.305705 -1.000000
-18.242624 -6.018067 -9.448286 -1.000000
-6.704900 -2.662243 -12.690859 -1.000000
22.519683 -16.663660 -10.097724 -1.000000
25.664337 -8.400981 10.039647 -1.000000
6.248177 17.640132 11.902895 -1.000000
2.907902 23.259514 -5.925705 -1.000000
16.581847 8.702762 -13.191550 -1.000000
22.091031 3.005091 -15.064053 -1.000000
-8.310832 -18.820201 18.935846 -1.000000
-5.249699 15.031234 -11.529681 -1.000000
6.967879 -5.939440 14.569322 -1.000000
16.191227 11.646644 1.203388 -1.000000
-6.934104 7.188345 18.287137 -1.000000
-6.940170 27.018180 -9.911230 -1.000000
2.862295 -18.785871 6.095004 -1.000000
18.445759 2.950458 -18.019546 -1.000000
-17.634008 21.265851 -8.813119 -1.000000
-22.331180 -8.691812 17.584075 -1.000000
-15.894012 21.223431 2.911266 -1.000000
5.506992 25.231766 -4.445408 -1.000000
4.575843 2.049634 0.308445 -1.000000
-18.098099 -8.147579 14.130605 -1.000000
-9.163605 28.120637 2.946143 -1.000000
-4.531994 3.207604 -17.143300 -1.000000
3.998111 -16.012328 -4.448873 -1.000000
3.287462 -9.963419 -6.346498 -1.000000
12.884913 -16.561829 13.381685 -1.000000
5.312560 12.154694 2.632754 -1.000000
3.430783 3.396565 11.947350 -1.000000
-1.718206 -13.308378 25.830184 -1.000000
-5.677998 16.562902 -2.946159 -1.000000
-3.146532 -0.398648 16.502565 -1.000000
-12.774922 -0.002546 -4.473264 -1.000000
2.633465 1.920415 -21.391197 -1.000000
-16.084130 3.802856 7.235292 -1.000000
-15.145055 -9.017354 -16.023974 -1.000000
-3.788849 12.166439 12.041615 -1.000000
-28.095202 -5.218299 8.004057 -1.000000
2.273423 3.008468 2.794408 -1.000000
8.050121 14.645337 22.721511 -1.000000
13.529178 24.873523 -8.689184 -1.000000
22.449208 -6.838433 -17.196389 -1.000000
6.987412 13.870020 -7.627130 -1.000000
-4.974501 -7.822752 -4.345419 -1.000000
-5.384148 -20.860159 15.669150 -1.000000
-16.204557 -6.361422 -11.306428 -1.000000
-3.494831 5.698969 7.436005 -1.000000
-12.661363 -9.933068 16.039303 -1.000000
-3.166141 -18.098350 20.359124 -1.000000
-2.165416 -7.166166 -7.994115 -1.000000
-3.704588 -20.965756 -2.580293 -1.000000
-7.660879 6.277568 -14.020063 -1.000000
-17.405056 20.502065 1.840273 -1.000000
17.817308 0.347054 -15.207203 -1.000000
-8.466185 3.649727 23.722317 -1.000000
6.759979 -18.889845 -21.987957 -1.000000
1.912679 1.424104 -4.491166 -1.000000
-13.916798 -4.950849 -18.189929 -1.000000
-16.952480 11.963829 -2.139509 -1.000000
-11.184934 13.973852 -15.262661 -1.000000
2.537941 18.475836 2.158383 -1.000000
7.864684 14.800663 7.574321 -1.000000
14.840653 18.823856 12.626547 -1.000000
3.383035 -15.268707 10.012397 -1.000000
12.223439 3.976850 -26.091408 -1.000000
-15.578297 22.142435 5.626901 -1.000000
1.089853 21.388601 18.955126 -1.000000
-11.478879 19.507230 -16.710763 -1.000000
-3.431444 -17.662581 -7.168264 -1.000000
-14.004070 16.095635 -16.810267 -1.000000
5.599068 7.728781 13.460196 -1.000000
-15.850635 21.460433 -10.539788 -1.000000
14.567096 -4.234862 -13.054327 -1.000000
-14.467669 -0.251496 -22.293079 -1.000000
-18.681874 9.888502 6.359110 -1.000000
11.960199 -1.852068 -18.076646 -1.000000
-13.269908 -7.327860 19.178936 -1.000000
-16.804372 -0.572849 -0.780875 -1.000000
0.152424 10.559139 9.662147 -1.000000
2.763927 7.818591 17.489287 -1.000000
11.705879 17.637214 0.737042 -1.000000
16.771160 17.871498 8.674872 -1.000000
-26.089458 -7.292655 -12.309127 -1.000000
18.124881 2.253020 15.571982 -1.000000
-3.325074 -12.275127 -21.165802 -1.000000
23.867879 -0.493149 5.485143 -1.000000
-11.342107 -0.837224 -7.215285 -1.000000
5.220762 4.407840 -18.632932 -1.000000
-9.829439 -20.343816 -4.304639 -1.000000
-24.117002 -12.030646 -13.166889 -1.000000
19.851025 -2.848679 6.211033 -1.000000
-14.514425 -1.397121 -18.492076 -1.000000
-6.052925 3.997694 24.516116 -1.000000
19.313482 -15.905721 -11.822696 -1.000000
10.435978 -16.202039 -10.047217 -1.000000
21.264152 -2.239664 11.132821 -1.000000
-0.024516 7.435083 17.132597 -1.000000
14.222353 -3.435760 -5.027493 -1.000000
-6.497942 -3.906129 2.606621 -1.000000
8.530147 6.998676 5.458888 -1.000000
-22.803784 7.150897 -7.662682 -1.000000
22.506994 9.875054 -3.474309 -1.000000
-13.473228 23.582504 1.201882 -1.000000
-0.220130 -23.639160 3.152022 -1.000000
-3.031062 -22.297236 16.590024 -1.000000
-0.745226 -18.376257 21.294278 -1.000000
1.540638 22.762835 11.686914 -1.000000
-4.251716 -4.862093 19.315105 -1.000000
-0.275683 -22.122521 -9.583061 -1.000000
-0.543281 0.021349 23.071767 -1.000000
1.561649 -9.558687 2.666823 -1.000000
0.075189 -13.797884 -16.311811 -1.000000
-5.396296 -11.520272 2.085072 -1.000000
-3.245485 16.239985 10.307886 -1.000000
-2.249899 -1.908228 -16.230545 -1.000000
-1.042083 -24.642804 -15.102493 -1.000000
-9.676297 -8.139490 19.902738 -1.000000
-14.922894 -24.577700 -0.094930 -1.000000
10.105097 -9.218543 16.567519 -1.000000
12.381957 21.555004 16.115274 -1.000000
-16.848994 -6.109515 17.027900 -1.000000
10.228390 12.765394 9.573684 -1.000000
-3.873471 25.170380 12.789296 -1.000000
-0.421916 -23.753828 -15.443439 -1.000000
-8.343170 18.974867 1.530306 -1.000000
21.116811 11.865501 -16.005344 -1.000000
15.929422 -3.742766 21.983120 -1.000000
-16.788258 -20.210724 0.402828 -1.000000
15.916248 -0.080569 1.902830 -1.000000
13.987698 0.658388 19.513780 -1.000000
-21.319848 9.197107 15.119889 -1.000000
17.918174 6.422766 9.743363 -1.000000
14.164186 -21.083831 -3.653083 -1.000000
3.704412 16.750484 -7.448625 -1.000000
19.904398 2.756222 -4.979488 -1.000000
24.913353 -4.807585 13.201424 -1.000000
-12.759767 6.293282 7.669394 -1.000000
25.539905 4.632098 8.176927 -1.000000
21.251878 -1.881721 -20.830905 -1.000000
0.563686 13.457961 -5.758637 -1.000000
-10.647745 17.469892 2.539699 -1.000000
11.220359 9.933875 12.391403 -1.000000
13.963440 -0.516646 -12.846524 -1.000000
-10.527735 7.478736 17.163427 -1.000000
-7.334238 23.153372 -13.048551 -1.000000
-2.698419 11.480304 24.397740 -1.000000
15.240944 11.887731 2.036751 -1.000000
4.245104 -11.765454 9.884563 -1.000000
-16.066470 4.215237 -24.472236 -1.000000
-7.235790 12.444914 9.861674 -1.000000
-4.301340 -3.781979 -13.664794 -1.000000
-7.340918 -2.572728 23.729894 -1.000000
13.173186 22.407594 7.609179 -1.000000
-15.266227 12.073367 -15.512346 -1.000000
-13.564446 -10.893005 -7.360811 -1.000000
-7.028447 5.762231 8.393150 -1.000000
-14.883194 19.807004 1.547142 -1.000000
22.440491 -12.107359 11.200963 -1.000000
-4.526673 -2.010374 -9.156996 -1.000000
4.656031 26.622217 6.825227 -1.000000
-13.191559 24.544145 -3.920325 -1.000000
8.084500 -2.346996 -9.310067 -1.000000
-0.923674 -17.022871 12.597590 -1.000000
-10.385031 -12.178429 -7.091270 -1.000000
0.119434 -20.435489 7.886736 -1.000000
-23.403058 6.388380 14.106293 -1.000000
16.020660 17.314575 -16.518383 -1.000000
15.364325 -16.706788 15.659891 -1.000000
2.029886 -4.107149 15.420804 -1.000000
7.453135 6.848011 18.291787 -1.000000
-21.143602 -11.728897 0.186625 -1.000000
-20.401243 10.262331 -1.241905 -1.000000
-11.762425 16.432011 9.489597 -1.000000
12.229055 13.755000 0.224761 -1.000000
-3.045335 -16.381395 -17.578631 -1.000000
-3.252138 -10.251058 -26.676093 -1.000000
-19.708812 -13.255677 -1.867591 -1.000000
-5.396448 -1.078515 -24.014436 -1.000000
0.291539 24.939755 -13.442776 -1.000000
18.507958 -4.632932 -11.416330 -1.000000
-6.051568 -15.054967 -3.945869 -1.000000
-12.593405 -15.863975 -11.973212 -1.000000
-24.226914 9.276414 -11.208524 -1.000000
-25.460234 -7.478524 13.753195 -1.000000
-7.595023 22.347995 6.915160 -1.000000
18.274292 9.493904 6.709239 -1.000000
14.733460 7.851811 -24.525113 -1.000000
6.279076 -2.589009 -18.022530 -1.000000
25.462128 3.679906 4.527951 -1.000000
-8.837136 -17.516003 -15.981046 -1.000000
-27.357842 -9.075442 4.682074 -1.000000
-1.181225 -19.752656 16.516431 -1.000000
9.965161 -11.319748 -21.530086 -1.000000
1.673992 12.136876 12.847905 -1.000000
17.750879 -3.182820 0.306470 -1.000000
-15.502759 15.672432 14.465709 -1.000000
-14.077370 22.682146 -6.915476 -1.000000
-13.129383 -17.094248 7.636761 -1.000000
-12.825928 -2.134492 -26.369895 -1.000000
-21.164971 5.026658 -6.249985 -1.000000
1.967631 -14.545766 -25.240349 -1.000000
-1.177896 -19.719037 14.146245 -1.000000
5.584483 -7.136425 -24.243362 -1.000000
-9.263197 -11.054858 1.326177 -1.000000
19.097859 0.961848 19.445445 -1.000000
15.215712 4.759740 5.720035 -1.000000
28.580956 -0.442155 6.216971 -1.000000
-9.105554 14.629576 -15.120807 -1.000000
15.926597 13.542029 -15.608287 -1.000000
20.030556 -20.402656 5.983774 -1.000000
-21.071456 14.632746 -3.917494 -1.000000
-6.653232 16.146248 -4.712459 -1.000000
0.161517 -10.019713 9.495597 -1.000000
-7.610821 -18.932710 -2.724515 -1.000000
1.836238 -28.419550 3.436709 -1.000000
16.832332 11.730655 -3.469956 -1.000000
-12.716679 -22.335278 14.358561 -1.000000
1.764077 16.209981 18.680992 -1.000000
-1.040765 -1.192541 -11.318874 -1.000000
3.187059 -12.345285 -11.862660 -1.000000
9.100520 7.557715 4.520472 -1.000000
-6.610719 -8.844247 -19.728585 -1.000000
-1.275474 4.111664 16.415877 -1.000000
8.590185 -0.930795 27.303595 -1.000000
-1.683114 26.830792 5.179494 -1.000000
7.169339 3.954273 -24.315133 -1.000000
-6.020613 12.155452 -2.592437 -1.000000
-28.253569 -6.655255 1.449656 -1.000000
-9.926638 25.413387 5.488959 -1.000000
13.304719 22.283123 -14.251444 -1.000000
-4.809922 22.194900 -8.381214 -1.000000
-10.248163 -14.035378 1.400992 -1.000000
-4.701356 -10.082337 -1.389601 -1.000000
-4.487164 -2.527877 24.958404 -1.000000
-5.856747 20.449088 6.578051 -1.000000
4.576280 -11.740583 23.173129 -1.000000
8.716703 -15.396826 22.365832 -1.000000
-21.201334 7.076029 -4.057980 -1.000000
6.481198 -15.689377 24.103781 -1.000000
25.332614 -1.123265 0.767578 -1.000000
-20.929666 -19.947444 0.368523 -1.000000
10.181805 -13.838894 -4.082856 -1.000000
16.069472 -9.162702 3.271147 -1.000000
13.189907 18.524031 -10.507189 -1.000000
16.604271 0.246789 -3.979730 -1.000000
-22.873793 -1.043423 -15.436784 -1.000000
14.104529 0.920660 -14.173087 -1.000000
15.622518 -6.594285 -9.033118 -1.000000
18.658586 -0.273954 -21.232907 -1.000000
7.144414 13.443365 -8.306716 -1.000000
24.456973 14.093444 5.374295 -1.000000
-11.223344 -22.843207 -0.804992 -1.000000
18.790263 -10.760705 17.450052 -1.000000
-13.358722 19.557604 0.569520 -1.000000
-4.123686 26.795730 -9.752891 -1.000000
23.065755 4.611221 -17.512986 -1.000000
14.477266 1.464435 10.234067 -1.000000
-24.000064 -2.553799 8.674606 -1.000000
15.838130 -24.107108 2.693287 -1.000000
-15.999488 -15.731691 4.461462 -1.000000
17.227862 -5.026068 7.372538 -1.000000
8.842343 -5.010711 -26.935929 -1.000000
-9.152564 10.520730 23.416793 -1.000000
-22.876721 9.977612 3.944806 -1.000000
-24.320647 -4.328442 2.569954 -1.000000
-9.781150 0.543894 -27.623401 -1.000000
-14.080324 9.831209 23.090681 -1.000000
-20.255704 3.784174 6.652072 -1.000000
-22.119621 5.325499 12.100410 -1.000000
-24.063422 2.062347 -3.168610 -1.000000
3.279081 15.492097 9.200981 -1.000000
17.250638 -6.521381 8.969775 -1.000000
-0.470661 4.492889 29.173697 -1.000000
5.795496 -8.907919 -10.642481 -1.000000
-4.345297 21.193945 2.514781 -1.000000
12.386441 5.763494 -0.164303 -1.000000
-2.097274 0.116979 5.905410 -1.000000
-5.056790 10.591373 -25.822567 -1.000000
3.097550 16.533166 -12.116169 -1.000000
21.053977 -14.595033 7.504480 -1.000000
-14.655766 -19.781833 0.559432 -1.000000
16.358591 9.083770 -6.009030 -1.000000
1.595968 22.330691 -9.544570 -1.000000
0.888416 6.150839 -12.165320 -1.000000
-5.437016 -2.797964 -13.982892 -1.000000
-18.461138 16.312098 6.436559 -1.000000
-15.020118 2.644883 -18.904061 -1.000000
12.998554 -24.685479 -8.470609 -1.000000
-1.879890 -9.298049 -10.289850 -1.000000
11.663291 -6.937723 18.067887 -1.000000
18.859355 -22.933249 -2.051201 -1.000000
-6.794172 26.249027 1.258829 -1.000000
17.020449 -6.969621 19.699260 -1.000000
2.335025 -7.265216 4.010824 -1.000000
-22.807271 8.703358 -15.931344 -1.000000
-23.473471 -14.901727 9.400830 -1.000000
-5.891837 3.084946 -10.163648 -1.000000
4.138164 -27.680259 8.002694 -1.000000
