# Theoretical SAS data
# q            I           
  2.21110e-01  2.06921e-04 
  2.22361e-01  2.13458e-04 
  2.23612e-01  2.19677e-04 
  2.24862e-01  2.25430e-04 
  2.26113e-01  2.30590e-04 
  2.27363e-01  2.35048e-04 
  2.28614e-01  2.38715e-04 
  2.29865e-01  2.41522e-04 
  2.31115e-01  2.43420e-04 
  2.32366e-01  2.44378e-04 
  2.33617e-01  2.44383e-04 
  2.34867e-01  2.43438e-04 
  2.36118e-01  2.41563e-04 
  2.37368e-01  2.38792e-04 
  2.38619e-01  2.35170e-04 
  2.39870e-01  2.30755e-04 
  2.41120e-01  2.25613e-04 
  2.42371e-01  2.19820e-04 
  2.43622e-01  2.13454e-04 
  2.44872e-01  2.06603e-04 
  2.46123e-01  1.99353e-04 
  2.47373e-01  1.91795e-04 
  2.48624e-01  1.84019e-04 
  2.49875e-01  1.76112e-04 
  2.51125e-01  1.68161e-04 
  2.52376e-01  1.60247e-04 
  2.53627e-01  1.52451e-04 
  2.54877e-01  1.44843e-04 
  2.56128e-01  1.37490e-04 
  2.57378e-01  1.30453e-04 
  2.58629e-01  1.23785e-04 
  2.59880e-01  1.17531e-04 
  2.61130e-01  1.11728e-04 
  2.62381e-01  1.06409e-04 
  2.63632e-01  1.01594e-04 
  2.64882e-01  9.73002e-05 
  2.66133e-01  9.35343e-05 
  2.67383e-01  9.02974e-05 
  2.68634e-01  8.75834e-05 
  2.69885e-01  8.53801e-05 
  2.71135e-01  8.36694e-05 
  2.72386e-01  8.24277e-05 
  2.73637e-01  8.16270e-05 
  2.74887e-01  8.12345e-05 
  2.76138e-01  8.12142e-05 
  2.77388e-01  8.15269e-05 
  2.78639e-01  8.21310e-05 
  2.79890e-01  8.29829e-05 
  2.81140e-01  8.40379e-05 
  2.82391e-01  8.52507e-05 
  2.83642e-01  8.65758e-05 
  2.84892e-01  8.79680e-05 
  2.86143e-01  8.93833e-05 
  2.87393e-01  9.07789e-05 
  2.88644e-01  9.21141e-05 
  2.89895e-01  9.33503e-05 
  2.91145e-01  9.44518e-05 
  2.92396e-01  9.53855e-05 
  2.93647e-01  9.61221e-05 
  2.94897e-01  9.66354e-05 
  2.96148e-01  9.69032e-05 
  2.97398e-01  9.69070e-05 
  2.98649e-01  9.66326e-05 
  2.99900e-01  9.60696e-05 
  3.01150e-01  9.52118e-05 
  3.02401e-01  9.40571e-05 
  3.03652e-01  9.26072e-05 
  3.04902e-01  9.08680e-05 
  3.06153e-01  8.88488e-05 
  3.07404e-01  8.65627e-05 
  3.08654e-01  8.40258e-05 
  3.09905e-01  8.12576e-05 
  3.11155e-01  7.82801e-05 
  3.12406e-01  7.51178e-05 
  3.13657e-01  7.17973e-05 
  3.14907e-01  6.83467e-05 
  3.16158e-01  6.47958e-05 
  3.17409e-01  6.11750e-05 
  3.18659e-01  5.75155e-05 
  3.19910e-01  5.38485e-05 
  3.21160e-01  5.02049e-05 
  3.22411e-01  4.66151e-05 
  3.23662e-01  4.31085e-05 
  3.24912e-01  3.97130e-05 
  3.26163e-01  3.64549e-05 
  3.27414e-01  3.33584e-05 
  3.28664e-01  3.04456e-05 
  3.29915e-01  2.77359e-05 
  3.31165e-01  2.52461e-05 
  3.32416e-01  2.29899e-05 
  3.33667e-01  2.09782e-05 
  3.34917e-01  1.92186e-05 
  3.36168e-01  1.77156e-05 
  3.37419e-01  1.64707e-05 
  3.38669e-01  1.54820e-05 
  3.39920e-01  1.47449e-05 
  3.41170e-01  1.42516e-05 
  3.42421e-01  1.39919e-05 
  3.43672e-01  1.39527e-05 
  3.44922e-01  1.41190e-05 
  3.46173e-01  1.44735e-05 
  3.47424e-01  1.49972e-05 
  3.48674e-01  1.56697e-05 
  3.49925e-01  1.64696e-05 
  3.51175e-01  1.73745e-05 
  3.52426e-01  1.83618e-05 
  3.53677e-01  1.94086e-05 
  3.54927e-01  2.04923e-05 
  3.56178e-01  2.15908e-05 
  3.57429e-01  2.26829e-05 
  3.58679e-01  2.37485e-05 
  3.59930e-01  2.47691e-05 
  3.61180e-01  2.57274e-05 
  3.62431e-01  2.66084e-05 
  3.63682e-01  2.73987e-05 
  3.64932e-01  2.80875e-05 
  3.66183e-01  2.86659e-05 
  3.67434e-01  2.91273e-05 
  3.68684e-01  2.94678e-05 
  3.69935e-01  2.96853e-05 
  3.71185e-01  2.97804e-05 
  3.72436e-01  2.97558e-05 
  3.73687e-01  2.96160e-05 
  3.74937e-01  2.93678e-05 
  3.76188e-01  2.90194e-05 
  3.77439e-01  2.85808e-05 
  3.78689e-01  2.80633e-05 
  3.79940e-01  2.74790e-05 
  3.81190e-01  2.68412e-05 
  3.82441e-01  2.61637e-05 
  3.83692e-01  2.54603e-05 
  3.84942e-01  2.47454e-05 
  3.86193e-01  2.40328e-05 
  3.87444e-01  2.33360e-05 
  3.88694e-01  2.26679e-05 
  3.89945e-01  2.20405e-05 
  3.91195e-01  2.14648e-05 
  3.92446e-01  2.09504e-05 
  3.93697e-01  2.05056e-05 
  3.94947e-01  2.01375e-05 
  3.96198e-01  1.98512e-05 
  3.97449e-01  1.96504e-05 
  3.98699e-01  1.95373e-05 
  3.99950e-01  1.95121e-05 
  4.01201e-01  1.95738e-05 
  4.02451e-01  1.97194e-05 
  4.03702e-01  1.99448e-05 
  4.04952e-01  2.02444e-05 
  4.06203e-01  2.06114e-05 
  4.07454e-01  2.10379e-05 
  4.08704e-01  2.15151e-05 
  4.09955e-01  2.20334e-05 
  4.11206e-01  2.25829e-05 
  4.12456e-01  2.31531e-05 
  4.13707e-01  2.37335e-05 
  4.14957e-01  2.43134e-05 
  4.16208e-01  2.48827e-05 
  4.17459e-01  2.54312e-05 
  4.18709e-01  2.59499e-05 
  4.19960e-01  2.64299e-05 
  4.21211e-01  2.68637e-05 
  4.22461e-01  2.72443e-05 
  4.23712e-01  2.75662e-05 
  4.24962e-01  2.78249e-05 
  4.26213e-01  2.80170e-05 
  4.27464e-01  2.81405e-05 
  4.28714e-01  2.81946e-05 
  4.29965e-01  2.81798e-05 
  4.31216e-01  2.80979e-05 
  4.32466e-01  2.79516e-05 
  4.33717e-01  2.77449e-05 
  4.34967e-01  2.74827e-05 
  4.36218e-01  2.71709e-05 
  4.37469e-01  2.68161e-05 
  4.38719e-01  2.64255e-05 
  4.39970e-01  2.60067e-05 
  4.41221e-01  2.55678e-05 
  4.42471e-01  2.51172e-05 
  4.43722e-01  2.46629e-05 
  4.44972e-01  2.42133e-05 
  4.46223e-01  2.37761e-05 
  4.47474e-01  2.33590e-05 
  4.48724e-01  2.29690e-05 
  4.49975e-01  2.26123e-05 
  4.51226e-01  2.22945e-05 
  4.52476e-01  2.20206e-05 
  4.53727e-01  2.17942e-05 
  4.54977e-01  2.16184e-05 
  4.56228e-01  2.14951e-05 
  4.57479e-01  2.14251e-05 
  4.58729e-01  2.14082e-05 
  4.59980e-01  2.14434e-05 
  4.61231e-01  2.15285e-05 
  4.62481e-01  2.16605e-05 
  4.63732e-01  2.18353e-05 
  4.64982e-01  2.20483e-05 
  4.66233e-01  2.22940e-05 
  4.67484e-01  2.25664e-05 
  4.68734e-01  2.28589e-05 
  4.69985e-01  2.31646e-05 
  4.71236e-01  2.34763e-05 
  4.72486e-01  2.37867e-05 
  4.73737e-01  2.40883e-05 
  4.74987e-01  2.43738e-05 
  4.76238e-01  2.46363e-05 
  4.77489e-01  2.48690e-05 
  4.78739e-01  2.50654e-05 
  4.79990e-01  2.52199e-05 
  4.81241e-01  2.53272e-05 
  4.82491e-01  2.53828e-05 
  4.83742e-01  2.53830e-05 
  4.84992e-01  2.53249e-05 
  4.86243e-01  2.52062e-05 
  4.87494e-01  2.50257e-05 
  4.88744e-01  2.47832e-05 
  4.89995e-01  2.44790e-05 
  4.91246e-01  2.41145e-05 
  4.92496e-01  2.36919e-05 
  4.93747e-01  2.32141e-05 
  4.94997e-01  2.26850e-05 
  4.96248e-01  2.21087e-05 
  4.97499e-01  2.14904e-05 
  4.98749e-01  2.08356e-05 
  5.00000e-01  2.01502e-05 
