# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  2.41120e-01  1.51764e-04  3.88693e-05 
  2.42371e-01  1.42513e-04  3.86827e-05 
  2.43622e-01  1.08282e-04  3.84886e-05 
  2.44872e-01  7.91602e-05  3.82883e-05 
  2.46123e-01  1.01822e-04  3.80831e-05 
  2.47373e-01  1.12054e-04  3.78743e-05 
  2.48624e-01  6.68906e-05  3.76631e-05 
  2.49875e-01  7.31870e-05  3.74510e-05 
  2.51125e-01  8.54666e-05  3.72391e-05 
  2.52376e-01  6.74072e-05  3.70287e-05 
  2.53627e-01  9.20470e-05  3.68209e-05 
  2.54877e-01  6.93970e-06  3.66168e-05 
  2.56128e-01  1.07062e-04  3.64174e-05 
  2.57378e-01  8.70672e-05  3.62236e-05 
  2.58629e-01  6.73198e-05  3.60362e-05 
  2.59880e-01  5.48518e-05  3.58558e-05 
  2.61130e-01  8.71722e-05  3.56830e-05 
  2.62381e-01  5.80361e-05  3.55183e-05 
  2.63632e-01  6.56318e-05  3.53619e-05 
  2.64882e-01  3.36655e-05  3.52141e-05 
  2.66133e-01  7.35592e-05  3.50750e-05 
  2.67383e-01  4.98592e-05  3.49445e-05 
  2.68634e-01  8.29023e-05  3.48226e-05 
  2.69885e-01  3.86114e-05  3.47090e-05 
  2.71135e-01  7.97307e-05  3.46034e-05 
  2.72386e-01  9.09527e-05  3.45055e-05 
  2.73637e-01  1.14848e-05  3.44146e-05 
  2.74887e-01  8.90996e-05  3.43305e-05 
  2.76138e-01  3.21101e-05  3.42523e-05 
  2.77388e-01  6.86098e-05  3.41796e-05 
  2.78639e-01  1.88507e-05  3.41117e-05 
  2.79890e-01  1.09184e-04  3.40479e-05 
  2.81140e-01  5.90437e-05  3.39875e-05 
  2.82391e-01  5.77997e-05  3.39298e-05 
  2.83642e-01  1.28340e-04  3.38742e-05 
  2.84892e-01  8.65473e-05  3.38200e-05 
  2.86143e-01  6.20207e-05  3.37664e-05 
  2.87393e-01  8.31526e-05  3.37130e-05 
  2.88644e-01  1.04460e-04  3.36591e-05 
  2.89895e-01  8.46089e-05  3.36041e-05 
  2.91145e-01  -3.27127e-06 3.35476e-05 
  2.92396e-01  7.44086e-05  3.34891e-05 
  2.93647e-01  3.40172e-05  3.34282e-05 
  2.94897e-01  3.60448e-05  3.33645e-05 
  2.96148e-01  5.84364e-05  3.32978e-05 
  2.97398e-01  1.16166e-04  3.32278e-05 
  2.98649e-01  1.26765e-04  3.31542e-05 
  2.99900e-01  1.47829e-06  3.30771e-05 
  3.01150e-01  9.26009e-05  3.29963e-05 
  3.02401e-01  1.18596e-04  3.29118e-05 
  3.03652e-01  6.77292e-05  3.28237e-05 
  3.04902e-01  3.71954e-05  3.27320e-05 
  3.06153e-01  -4.72723e-05 3.26368e-05 
  3.07404e-01  4.48279e-05  3.25385e-05 
  3.08654e-01  3.71250e-05  3.24371e-05 
  3.09905e-01  9.92036e-05  3.23331e-05 
  3.11155e-01  4.71467e-05  3.22266e-05 
  3.12406e-01  4.43124e-05  3.21181e-05 
  3.13657e-01  -5.05372e-05 3.20078e-05 
  3.14907e-01  4.06885e-05  3.18963e-05 
  3.16158e-01  3.51809e-05  3.17838e-05 
  3.17409e-01  -4.91774e-07 3.16709e-05 
  3.18659e-01  3.03455e-05  3.15580e-05 
  3.19910e-01  6.00328e-05  3.14454e-05 
  3.21160e-01  5.64641e-05  3.13336e-05 
  3.22411e-01  -1.04039e-05 3.12230e-05 
  3.23662e-01  3.69622e-05  3.11140e-05 
  3.24912e-01  2.96096e-05  3.10071e-05 
  3.26163e-01  3.05257e-05  3.09025e-05 
  3.27414e-01  -3.90881e-05 3.08006e-05 
  3.28664e-01  2.13133e-05  3.07016e-05 
  3.29915e-01  6.72122e-05  3.06059e-05 
  3.31165e-01  1.16920e-05  3.05137e-05 
  3.32416e-01  7.04369e-05  3.04251e-05 
  3.33667e-01  3.45048e-05  3.03403e-05 
  3.34917e-01  -1.82916e-05 3.02594e-05 
  3.36168e-01  3.02322e-05  3.01824e-05 
  3.37419e-01  1.40525e-05  3.01093e-05 
  3.38669e-01  5.45645e-05  3.00401e-05 
  3.39920e-01  2.47534e-05  2.99747e-05 
  3.41170e-01  7.19312e-06  2.99129e-05 
