# Theoretical SAS data
# q            I           
  1.00000e-03  9.98368e-01 
  2.25063e-03  9.91819e-01 
  3.50125e-03  9.80564e-01 
  4.75188e-03  9.65126e-01 
  6.00251e-03  9.46193e-01 
  7.25313e-03  9.24561e-01 
  8.50376e-03  9.01063e-01 
  9.75439e-03  8.76507e-01 
  1.10050e-02  8.51618e-01 
  1.22556e-02  8.26990e-01 
  1.35063e-02  8.03055e-01 
  1.47569e-02  7.80076e-01 
  1.60075e-02  7.58148e-01 
  1.72581e-02  7.37222e-01 
  1.85088e-02  7.17134e-01 
  1.97594e-02  6.97650e-01 
  2.10100e-02  6.78500e-01 
  2.22607e-02  6.59420e-01 
  2.35113e-02  6.40180e-01 
  2.47619e-02  6.20605e-01 
  2.60125e-02  6.00590e-01 
  2.72632e-02  5.80093e-01 
  2.85138e-02  5.59138e-01 
  2.97644e-02  5.37792e-01 
  3.10150e-02  5.16157e-01 
  3.22657e-02  4.94348e-01 
  3.35163e-02  4.72486e-01 
  3.47669e-02  4.50677e-01 
  3.60175e-02  4.29015e-01 
  3.72682e-02  4.07574e-01 
  3.85188e-02  3.86411e-01 
  3.97694e-02  3.65568e-01 
  4.10201e-02  3.45082e-01 
  4.22707e-02  3.24983e-01 
  4.35213e-02  3.05301e-01 
  4.47719e-02  2.86072e-01 
  4.60226e-02  2.67332e-01 
  4.72732e-02  2.49123e-01 
  4.85238e-02  2.31485e-01 
  4.97744e-02  2.14458e-01 
  5.10251e-02  1.98078e-01 
  5.22757e-02  1.82372e-01 
  5.35263e-02  1.67365e-01 
  5.47769e-02  1.53070e-01 
  5.60276e-02  1.39496e-01 
  5.72782e-02  1.26642e-01 
  5.85288e-02  1.14509e-01 
  5.97794e-02  1.03090e-01 
  6.10301e-02  9.23769e-02 
  6.22807e-02  8.23636e-02 
  6.35313e-02  7.30397e-02 
  6.47820e-02  6.43947e-02 
  6.60326e-02  5.64167e-02 
  6.72832e-02  4.90912e-02 
  6.85338e-02  4.24007e-02 
  6.97845e-02  3.63251e-02 
  7.10351e-02  3.08411e-02 
  7.22857e-02  2.59225e-02 
  7.35363e-02  2.15413e-02 
  7.47870e-02  1.76679e-02 
  7.60376e-02  1.42718e-02 
  7.72882e-02  1.13227e-02 
  7.85388e-02  8.79025e-03 
  7.97895e-02  6.64472e-03 
  8.10401e-02  4.85692e-03 
  8.22907e-02  3.39820e-03 
  8.35414e-02  2.24030e-03 
  8.47920e-02  1.35530e-03 
  8.60426e-02  7.15509e-04 
  8.72932e-02  2.93656e-04 
  8.85439e-02  6.29908e-05 
  8.97945e-02  -2.42819e-06
  9.10451e-02  7.25558e-05 
  9.22957e-02  2.64475e-04 
  9.35464e-02  5.51462e-04 
  9.47970e-02  9.13378e-04 
  9.60476e-02  1.33186e-03 
  9.72982e-02  1.79026e-03 
  9.85489e-02  2.27358e-03 
  9.97995e-02  2.76827e-03 
  1.01050e-01  3.26216e-03 
  1.02301e-01  3.74437e-03 
  1.03551e-01  4.20522e-03 
  1.04802e-01  4.63627e-03 
  1.06053e-01  5.03032e-03 
  1.07303e-01  5.38151e-03 
  1.08554e-01  5.68525e-03 
  1.09805e-01  5.93831e-03 
  1.11055e-01  6.13872e-03 
  1.12306e-01  6.28566e-03 
  1.13556e-01  6.37936e-03 
  1.14807e-01  6.42093e-03 
  1.16058e-01  6.41218e-03 
  1.17308e-01  6.35550e-03 
  1.18559e-01  6.25372e-03 
  1.19810e-01  6.11004e-03 
  1.21060e-01  5.92799e-03 
  1.22311e-01  5.71135e-03 
  1.23561e-01  5.46420e-03 
  1.24812e-01  5.19083e-03 
  1.26063e-01  4.89570e-03 
  1.27313e-01  4.58345e-03 
  1.28564e-01  4.25870e-03 
  1.29815e-01  3.92607e-03 
  1.31065e-01  3.58997e-03 
  1.32316e-01  3.25461e-03 
  1.33566e-01  2.92385e-03 
  1.34817e-01  2.60120e-03 
  1.36068e-01  2.28976e-03 
  1.37318e-01  1.99226e-03 
  1.38569e-01  1.71103e-03 
  1.39820e-01  1.44808e-03 
  1.41070e-01  1.20510e-03 
  1.42321e-01  9.83436e-04 
  1.43571e-01  7.84156e-04 
  1.44822e-01  6.08022e-04 
  1.46073e-01  4.55460e-04 
  1.47323e-01  3.26576e-04 
  1.48574e-01  2.21133e-04 
  1.49825e-01  1.38570e-04 
  1.51075e-01  7.80160e-05 
  1.52326e-01  3.83300e-05 
  1.53576e-01  1.81448e-05 
  1.54827e-01  1.59200e-05 
  1.56078e-01  2.99926e-05 
  1.57328e-01  5.86218e-05 
  1.58579e-01  1.00024e-04 
  1.59830e-01  1.52399e-04 
  1.61080e-01  2.13939e-04 
  1.62331e-01  2.82847e-04 
  1.63581e-01  3.57331e-04 
  1.64832e-01  4.35621e-04 
  1.66083e-01  5.15981e-04 
  1.67333e-01  5.96726e-04 
  1.68584e-01  6.76252e-04 
  1.69835e-01  7.53060e-04 
  1.71085e-01  8.25790e-04 
  1.72336e-01  8.93242e-04 
  1.73586e-01  9.54385e-04 
  1.74837e-01  1.00839e-03 
  1.76088e-01  1.05458e-03 
  1.77338e-01  1.09248e-03 
  1.78589e-01  1.12175e-03 
  1.79840e-01  1.14222e-03 
  1.81090e-01  1.15383e-03 
  1.82341e-01  1.15661e-03 
  1.83591e-01  1.15076e-03 
  1.84842e-01  1.13653e-03 
  1.86093e-01  1.11432e-03 
  1.87343e-01  1.08460e-03 
  1.88594e-01  1.04796e-03 
  1.89845e-01  1.00507e-03 
  1.91095e-01  9.56680e-04 
  1.92346e-01  9.03611e-04 
  1.93596e-01  8.46696e-04 
  1.94847e-01  7.86805e-04 
  1.96098e-01  7.24799e-04 
  1.97348e-01  6.61521e-04 
  1.98599e-01  5.97783e-04 
  1.99850e-01  5.34360e-04 
  2.01100e-01  4.71985e-04 
  2.02351e-01  4.11348e-04 
  2.03602e-01  3.53094e-04 
  2.04852e-01  2.97815e-04 
  2.06103e-01  2.46049e-04 
  2.07353e-01  1.98270e-04 
  2.08604e-01  1.54879e-04 
  2.09855e-01  1.16194e-04 
  2.11105e-01  8.24427e-05 
  2.12356e-01  5.37600e-05 
  2.13607e-01  3.01888e-05 
  2.14857e-01  1.16853e-05 
  2.16108e-01  -1.87139e-06
  2.17358e-01  -1.06667e-05
  2.18609e-01  -1.49382e-05
  2.19860e-01  -1.49633e-05
  2.21110e-01  -1.10506e-05
  2.22361e-01  -3.53266e-06
  2.23612e-01  7.23585e-06 
  2.24862e-01  2.08796e-05 
  2.26113e-01  3.70019e-05 
  2.27363e-01  5.51852e-05 
  2.28614e-01  7.49927e-05 
  2.29865e-01  9.59737e-05 
  2.31115e-01  1.17670e-04 
  2.32366e-01  1.39628e-04 
  2.33617e-01  1.61408e-04 
  2.34867e-01  1.82595e-04 
  2.36118e-01  2.02811e-04 
  2.37368e-01  2.21722e-04 
  2.38619e-01  2.39037e-04 
  2.39870e-01  2.54515e-04 
  2.41120e-01  2.67959e-04 
  2.42371e-01  2.79218e-04 
  2.43622e-01  2.88177e-04 
  2.44872e-01  2.94754e-04 
  2.46123e-01  2.98907e-04 
  2.47373e-01  3.00620e-04 
  2.48624e-01  2.99912e-04 
  2.49875e-01  2.96838e-04 
  2.51125e-01  2.91485e-04 
  2.52376e-01  2.83975e-04 
  2.53627e-01  2.74466e-04 
  2.54877e-01  2.63143e-04 
  2.56128e-01  2.50215e-04 
  2.57378e-01  2.35911e-04 
  2.58629e-01  2.20473e-04 
  2.59880e-01  2.04146e-04 
  2.61130e-01  1.87176e-04 
  2.62381e-01  1.69808e-04 
  2.63632e-01  1.52275e-04 
  2.64882e-01  1.34808e-04 
  2.66133e-01  1.17623e-04 
  2.67383e-01  1.00930e-04 
  2.68634e-01  8.49236e-05 
  2.69885e-01  6.97877e-05 
  2.71135e-01  5.56873e-05 
  2.72386e-01  4.27689e-05 
  2.73637e-01  3.11555e-05 
  2.74887e-01  2.09451e-05 
  2.76138e-01  1.22077e-05 
  2.77388e-01  4.98589e-06 
  2.78639e-01  -7.04847e-07
  2.79890e-01  -4.87432e-06
  2.81140e-01  -7.55470e-06
  2.82391e-01  -8.79755e-06
  2.83642e-01  -8.67094e-06
  2.84892e-01  -7.25703e-06
  2.86143e-01  -4.65036e-06
  2.87393e-01  -9.56797e-07
  2.88644e-01  3.70706e-06 
  2.89895e-01  9.21442e-06 
  2.91145e-01  1.54291e-05 
  2.92396e-01  2.22069e-05 
  2.93647e-01  2.93978e-05 
  2.94897e-01  3.68484e-05 
  2.96148e-01  4.44065e-05 
  2.97398e-01  5.19231e-05 
  2.98649e-01  5.92572e-05 
  2.99900e-01  6.62784e-05 
  3.01150e-01  7.28688e-05 
  3.02401e-01  7.89244e-05 
  3.03652e-01  8.43559e-05 
  3.04902e-01  8.90880e-05 
  3.06153e-01  9.30597e-05 
  3.07404e-01  9.62221e-05 
  3.08654e-01  9.85405e-05 
  3.09905e-01  9.99919e-05 
  3.11155e-01  1.00565e-04 
  3.12406e-01  1.00263e-04 
  3.13657e-01  9.91016e-05 
  3.14907e-01  9.71117e-05 
  3.16158e-01  9.43345e-05 
  3.17409e-01  9.08267e-05 
  3.18659e-01  8.66553e-05 
  3.19910e-01  8.18980e-05 
  3.21160e-01  7.66405e-05 
  3.22411e-01  7.09747e-05 
  3.23662e-01  6.49973e-05 
  3.24912e-01  5.88072e-05 
  3.26163e-01  5.25046e-05 
  3.27414e-01  4.61889e-05 
  3.28664e-01  3.99576e-05 
  3.29915e-01  3.39044e-05 
  3.31165e-01  2.81178e-05 
  3.32416e-01  2.26794e-05 
  3.33667e-01  1.76622e-05 
  3.34917e-01  1.31288e-05 
  3.36168e-01  9.13084e-06 
  3.37419e-01  5.70753e-06 
  3.38669e-01  2.88558e-06 
  3.39920e-01  6.79511e-07 
  3.41170e-01  -9.07616e-07
  3.42421e-01  -1.88310e-06
  3.43672e-01  -2.26324e-06
  3.44922e-01  -2.07214e-06
  3.46173e-01  -1.34053e-06
  3.47424e-01  -1.04941e-07
  3.48674e-01  1.59287e-06 
  3.49925e-01  3.70634e-06 
  3.51175e-01  6.18438e-06 
  3.52426e-01  8.97182e-06 
  3.53677e-01  1.20101e-05 
  3.54927e-01  1.52378e-05 
