# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.49825e-01  7.93432e-04  1.24512e-04 
  1.51075e-01  3.60894e-04  1.20040e-04 
  1.52326e-01  3.34058e-04  1.16892e-04 
  1.53576e-01  1.76006e-04  1.15048e-04 
  1.54827e-01  6.87171e-05  1.14431e-04 
  1.56078e-01  3.52645e-04  1.14920e-04 
  1.57328e-01  4.55383e-04  1.16361e-04 
  1.58579e-01  5.69996e-04  1.18583e-04 
  1.59830e-01  7.86408e-04  1.21413e-04 
  1.61080e-01  1.07626e-03  1.24687e-04 
  1.62331e-01  1.51952e-03  1.28255e-04 
  1.63581e-01  1.88843e-03  1.31986e-04 
  1.64832e-01  2.43766e-03  1.35765e-04 
  1.66083e-01  3.07218e-03  1.39494e-04 
  1.67333e-01  3.24737e-03  1.43093e-04 
  1.68584e-01  3.55870e-03  1.46491e-04 
  1.69835e-01  4.07808e-03  1.49636e-04 
  1.71085e-01  4.40387e-03  1.52483e-04 
  1.72336e-01  4.95721e-03  1.55000e-04 
  1.73586e-01  5.18612e-03  1.57163e-04 
  1.74837e-01  5.73988e-03  1.58958e-04 
  1.76088e-01  5.84487e-03  1.60374e-04 
  1.77338e-01  5.91414e-03  1.61410e-04 
  1.78589e-01  6.16266e-03  1.62067e-04 
  1.79840e-01  6.17430e-03  1.62348e-04 
  1.81090e-01  6.46148e-03  1.62263e-04 
  1.82341e-01  6.11620e-03  1.61819e-04 
  1.83591e-01  6.29363e-03  1.61029e-04 
  1.84842e-01  6.10604e-03  1.59905e-04 
  1.86093e-01  6.12261e-03  1.58462e-04 
  1.87343e-01  5.85948e-03  1.56718e-04 
  1.88594e-01  5.67421e-03  1.54692e-04 
  1.89845e-01  5.49547e-03  1.52407e-04 
  1.91095e-01  5.13080e-03  1.49887e-04 
  1.92346e-01  5.05199e-03  1.47158e-04 
  1.93596e-01  4.45415e-03  1.44248e-04 
  1.94847e-01  4.27321e-03  1.41187e-04 
  1.96098e-01  3.72095e-03  1.38004e-04 
  1.97348e-01  3.37933e-03  1.34730e-04 
  1.98599e-01  3.09753e-03  1.31396e-04 
  1.99850e-01  2.74255e-03  1.28033e-04 
  2.01100e-01  2.41271e-03  1.24673e-04 
  2.02351e-01  2.22806e-03  1.21349e-04 
  2.03602e-01  2.02065e-03  1.18093e-04 
  2.04852e-01  1.79598e-03  1.14939e-04 
  2.06103e-01  1.45953e-03  1.11919e-04 
  2.07353e-01  1.03974e-03  1.09066e-04 
  2.08604e-01  9.69594e-04  1.06410e-04 
  2.09855e-01  5.42209e-04  1.03979e-04 
  2.11105e-01  4.61853e-04  1.01797e-04 
  2.12356e-01  3.27139e-04  9.98810e-05 
  2.13607e-01  1.71214e-04  9.82446e-05 
  2.14857e-01  -1.91240e-05 9.68939e-05 
  2.16108e-01  -3.60594e-05 9.58280e-05 
  2.17358e-01  -7.41149e-05 9.50407e-05 
  2.18609e-01  -7.69695e-05 9.45198e-05 
  2.19860e-01  -1.94921e-04 9.42490e-05 
  2.21110e-01  7.81821e-05  9.42087e-05 
  2.22361e-01  1.02570e-04  9.43757e-05 
  2.23612e-01  4.72326e-05  9.47256e-05 
  2.24862e-01  1.58533e-04  9.52323e-05 
  2.26113e-01  9.78814e-05  9.58683e-05 
  2.27363e-01  4.16892e-04  9.66066e-05 
  2.28614e-01  2.95942e-04  9.74188e-05 
  2.29865e-01  5.48633e-04  9.82783e-05 
  2.31115e-01  5.99138e-04  9.91588e-05 
  2.32366e-01  6.86146e-04  1.00036e-04 
