# Theoretical SAS data
# q            I           
  2.21110e-01  2.50035e-02 
  2.22361e-01  2.31139e-02 
  2.23612e-01  2.12458e-02 
  2.24862e-01  1.94107e-02 
  2.26113e-01  1.76194e-02 
  2.27363e-01  1.58817e-02 
  2.28614e-01  1.42067e-02 
  2.29865e-01  1.26027e-02 
  2.31115e-01  1.10769e-02 
  2.32366e-01  9.63564e-03 
  2.33617e-01  8.28446e-03 
  2.34867e-01  7.02779e-03 
  2.36118e-01  5.86915e-03 
  2.37368e-01  4.81113e-03 
  2.38619e-01  3.85540e-03 
  2.39870e-01  3.00274e-03 
  2.41120e-01  2.25305e-03 
  2.42371e-01  1.60543e-03 
  2.43622e-01  1.05820e-03 
  2.44872e-01  6.08927e-04 
  2.46123e-01  2.54524e-04 
  2.47373e-01  -8.72499e-06
  2.48624e-01  -1.85092e-04
  2.49875e-01  -2.79348e-04
  2.51125e-01  -2.96696e-04
  2.52376e-01  -2.42710e-04
  2.53627e-01  -1.23266e-04
  2.54877e-01  5.55234e-05 
  2.56128e-01  2.87368e-04 
  2.57378e-01  5.65869e-04 
  2.58629e-01  8.84576e-04 
  2.59880e-01  1.23705e-03 
  2.61130e-01  1.61691e-03 
  2.62381e-01  2.01789e-03 
  2.63632e-01  2.43391e-03 
  2.64882e-01  2.85908e-03 
  2.66133e-01  3.28778e-03 
  2.67383e-01  3.71466e-03 
  2.68634e-01  4.13472e-03 
  2.69885e-01  4.54328e-03 
  2.71135e-01  4.93608e-03 
  2.72386e-01  5.30920e-03 
  2.73637e-01  5.65918e-03 
  2.74887e-01  5.98295e-03 
  2.76138e-01  6.27788e-03 
  2.77388e-01  6.54176e-03 
  2.78639e-01  6.77280e-03 
  2.79890e-01  6.96965e-03 
  2.81140e-01  7.13135e-03 
  2.82391e-01  7.25734e-03 
  2.83642e-01  7.34745e-03 
  2.84892e-01  7.40187e-03 
  2.86143e-01  7.42111e-03 
  2.87393e-01  7.40602e-03 
  2.88644e-01  7.35773e-03 
  2.89895e-01  7.27765e-03 
  2.91145e-01  7.16741e-03 
  2.92396e-01  7.02886e-03 
  2.93647e-01  6.86401e-03 
  2.94897e-01  6.67506e-03 
  2.96148e-01  6.46429e-03 
  2.97398e-01  6.23409e-03 
  2.98649e-01  5.98692e-03 
  2.99900e-01  5.72527e-03 
  3.01150e-01  5.45164e-03 
  3.02401e-01  5.16852e-03 
  3.03652e-01  4.87836e-03 
  3.04902e-01  4.58355e-03 
  3.06153e-01  4.28640e-03 
  3.07404e-01  3.98913e-03 
  3.08654e-01  3.69383e-03 
  3.09905e-01  3.40248e-03 
  3.11155e-01  3.11692e-03 
  3.12406e-01  2.83881e-03 
  3.13657e-01  2.56970e-03 
  3.14907e-01  2.31095e-03 
  3.16158e-01  2.06373e-03 
  3.17409e-01  1.82909e-03 
  3.18659e-01  1.60786e-03 
  3.19910e-01  1.40074e-03 
  3.21160e-01  1.20825e-03 
  3.22411e-01  1.03073e-03 
  3.23662e-01  8.68405e-04 
  3.24912e-01  7.21316e-04 
  3.26163e-01  5.89383e-04 
  3.27414e-01  4.72391e-04 
  3.28664e-01  3.70006e-04 
  3.29915e-01  2.81783e-04 
  3.31165e-01  2.07182e-04 
  3.32416e-01  1.45573e-04 
  3.33667e-01  9.62523e-05 
  3.34917e-01  5.84546e-05 
  3.36168e-01  3.13620e-05 
  3.37419e-01  1.41174e-05 
  3.38669e-01  5.83531e-06 
  3.39920e-01  5.61289e-06 
  3.41170e-01  1.25402e-05 
  3.42421e-01  2.57101e-05 
  3.43672e-01  4.42273e-05 
  3.44922e-01  6.72172e-05 
  3.46173e-01  9.38327e-05 
  3.47424e-01  1.23262e-04 
  3.48674e-01  1.54735e-04 
  3.49925e-01  1.87526e-04 
  3.51175e-01  2.20962e-04 
  3.52426e-01  2.54422e-04 
  3.53677e-01  2.87343e-04 
  3.54927e-01  3.19221e-04 
  3.56178e-01  3.49610e-04 
  3.57429e-01  3.78125e-04 
  3.58679e-01  4.04441e-04 
  3.59930e-01  4.28291e-04 
  3.61180e-01  4.49465e-04 
  3.62431e-01  4.67807e-04 
  3.63682e-01  4.83216e-04 
  3.64932e-01  4.95636e-04 
  3.66183e-01  5.05060e-04 
  3.67434e-01  5.11522e-04 
  3.68684e-01  5.15093e-04 
  3.69935e-01  5.15879e-04 
  3.71185e-01  5.14017e-04 
  3.72436e-01  5.09668e-04 
  3.73687e-01  5.03014e-04 
  3.74937e-01  4.94256e-04 
  3.76188e-01  4.83607e-04 
  3.77439e-01  4.71289e-04 
  3.78689e-01  4.57533e-04 
  3.79940e-01  4.42567e-04 
  3.81190e-01  4.26622e-04 
  3.82441e-01  4.09924e-04 
  3.83692e-01  3.92693e-04 
  3.84942e-01  3.75138e-04 
  3.86193e-01  3.57460e-04 
  3.87444e-01  3.39845e-04 
  3.88694e-01  3.22468e-04 
  3.89945e-01  3.05487e-04 
  3.91195e-01  2.89044e-04 
  3.92446e-01  2.73265e-04 
  3.93697e-01  2.58261e-04 
  3.94947e-01  2.44125e-04 
