# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.00000e-03  6.98464e-02  5.50282e-03 
  2.25063e-03  6.92418e-02  3.66287e-03 
  3.50125e-03  5.92191e-02  2.92938e-03 
  4.75188e-03  6.44389e-02  2.50551e-03 
  6.00251e-03  6.35942e-02  2.21885e-03 
  7.25313e-03  6.12795e-02  2.00686e-03 
  8.50376e-03  6.12982e-02  1.84068e-03 
  9.75439e-03  5.94524e-02  1.70490e-03 
  1.10050e-02  5.76237e-02  1.59047e-03 
  1.22556e-02  5.59974e-02  1.49168e-03 
  1.35063e-02  5.73666e-02  1.40474e-03 
  1.47569e-02  5.61124e-02  1.32699e-03 
  1.60075e-02  5.15491e-02  1.25657e-03 
  1.72581e-02  5.32469e-02  1.19207e-03 
  1.85088e-02  4.93497e-02  1.13244e-03 
  1.97594e-02  4.72253e-02  1.07688e-03 
  2.10100e-02  4.68295e-02  1.02477e-03 
  2.22607e-02  4.42757e-02  9.75597e-04 
  2.35113e-02  4.41691e-02  9.28977e-04 
  2.47619e-02  4.06800e-02  8.84586e-04 
  2.60125e-02  3.77344e-02  8.42164e-04 
  2.72632e-02  3.63206e-02  8.01499e-04 
  2.85138e-02  3.40936e-02  7.62416e-04 
  2.97644e-02  3.06115e-02  7.24772e-04 
  3.10150e-02  3.01587e-02  6.88450e-04 
  3.22657e-02  2.85937e-02  6.53351e-04 
  3.35163e-02  2.62207e-02  6.19398e-04 
  3.47669e-02  2.38036e-02  5.86527e-04 
  3.60175e-02  2.05064e-02  5.54687e-04 
  3.72682e-02  1.97361e-02  5.23838e-04 
  3.85188e-02  1.78190e-02  4.93954e-04 
  3.97694e-02  1.67349e-02  4.65014e-04 
  4.10201e-02  1.45903e-02  4.37010e-04 
  4.22707e-02  1.27742e-02  4.09941e-04 
  4.35213e-02  1.08443e-02  3.83817e-04 
  4.47719e-02  1.00741e-02  3.58656e-04 
  4.60226e-02  8.38681e-03  3.34489e-04 
  4.72732e-02  7.62439e-03  3.11356e-04 
  4.85238e-02  6.25648e-03  2.89314e-04 
  4.97744e-02  5.28833e-03  2.68432e-04 
  5.10251e-02  3.93214e-03  2.48801e-04 
  5.22757e-02  3.15634e-03  2.30529e-04 
  5.35263e-02  2.60501e-03  2.13747e-04 
  5.47769e-02  1.74693e-03  1.98606e-04 
  5.60276e-02  1.03529e-03  1.85276e-04 
  5.72782e-02  8.81712e-04  1.73932e-04 
  5.85288e-02  3.28155e-04  1.64740e-04 
  5.97794e-02  4.08566e-05  1.57826e-04 
  6.10301e-02  -4.05322e-05 1.53252e-04 
  6.22807e-02  -7.86816e-05 1.50988e-04 
  6.35313e-02  1.74752e-04  1.50903e-04 
  6.47820e-02  3.07544e-04  1.52778e-04 
  6.60326e-02  4.05516e-04  1.56331e-04 
  6.72832e-02  9.18776e-04  1.61255e-04 
  6.85338e-02  1.10398e-03  1.67247e-04 
  6.97845e-02  1.61720e-03  1.74030e-04 
  7.10351e-02  1.94175e-03  1.81361e-04 
  7.22857e-02  2.50836e-03  1.89036e-04 
  7.35363e-02  3.12364e-03  1.96888e-04 
  7.47870e-02  3.80234e-03  2.04779e-04 
  7.60376e-02  4.54427e-03  2.12599e-04 
  7.72882e-02  5.37169e-03  2.20260e-04 
  7.85388e-02  6.01590e-03  2.27691e-04 
  7.97895e-02  7.13591e-03  2.34837e-04 
  8.10401e-02  7.30190e-03  2.41653e-04 
  8.22907e-02  8.28091e-03  2.48103e-04 
  8.35414e-02  8.79427e-03  2.54161e-04 
  8.47920e-02  9.51485e-03  2.59803e-04 
  8.60426e-02  1.07133e-02  2.65015e-04 
  8.72932e-02  1.08942e-02  2.69784e-04 
  8.85439e-02  1.18090e-02  2.74101e-04 
  8.97945e-02  1.27077e-02  2.77960e-04 
  9.10451e-02  1.29091e-02  2.81360e-04 
  9.22957e-02  1.30548e-02  2.84299e-04 
  9.35464e-02  1.37185e-02  2.86778e-04 
  9.47970e-02  1.46747e-02  2.88800e-04 
  9.60476e-02  1.51120e-02  2.90369e-04 
  9.72982e-02  1.55628e-02  2.91491e-04 
  9.85489e-02  1.62572e-02  2.92173e-04 
  9.97995e-02  1.60469e-02  2.92423e-04 
  1.01050e-01  1.60534e-02  2.92249e-04 
  1.02301e-01  1.63744e-02  2.91662e-04 
  1.03551e-01  1.61864e-02  2.90671e-04 
  1.04802e-01  1.64516e-02  2.89289e-04 
  1.06053e-01  1.66346e-02  2.87526e-04 
  1.07303e-01  1.65186e-02  2.85396e-04 
  1.08554e-01  1.60318e-02  2.82913e-04 
  1.09805e-01  1.60245e-02  2.80088e-04 
  1.11055e-01  1.56287e-02  2.76938e-04 
  1.12306e-01  1.55731e-02  2.73476e-04 
  1.13556e-01  1.58591e-02  2.69718e-04 
  1.14807e-01  1.48473e-02  2.65679e-04 
  1.16058e-01  1.46588e-02  2.61375e-04 
  1.17308e-01  1.39477e-02  2.56823e-04 
  1.18559e-01  1.37587e-02  2.52039e-04 
  1.19810e-01  1.34567e-02  2.47040e-04 
  1.21060e-01  1.28750e-02  2.41843e-04 
  1.22311e-01  1.21625e-02  2.36467e-04 
  1.23561e-01  1.17051e-02  2.30930e-04 
  1.24812e-01  1.10512e-02  2.25249e-04 
  1.26063e-01  1.00093e-02  2.19443e-04 
  1.27313e-01  9.52789e-03  2.13531e-04 
  1.28564e-01  9.11177e-03  2.07533e-04 
  1.29815e-01  8.74946e-03  2.01469e-04 
  1.31065e-01  7.94337e-03  1.95357e-04 
  1.32316e-01  7.61364e-03  1.89220e-04 
  1.33566e-01  6.71180e-03  1.83078e-04 
  1.34817e-01  6.29805e-03  1.76953e-04 
  1.36068e-01  5.75559e-03  1.70866e-04 
  1.37318e-01  5.33027e-03  1.64840e-04 
  1.38569e-01  4.84262e-03  1.58899e-04 
  1.39820e-01  4.28935e-03  1.53067e-04 
  1.41070e-01  3.59274e-03  1.47367e-04 
  1.42321e-01  3.06277e-03  1.41826e-04 
  1.43571e-01  2.86360e-03  1.36469e-04 
  1.44822e-01  2.41730e-03  1.31323e-04 
  1.46073e-01  2.07460e-03  1.26413e-04 
  1.47323e-01  1.89269e-03  1.21767e-04 
  1.48574e-01  1.48789e-03  1.17411e-04 
  1.49825e-01  1.31027e-03  1.13369e-04 
  1.51075e-01  7.93309e-04  1.09666e-04 
  1.52326e-01  6.23972e-04  1.06322e-04 
  1.53576e-01  5.81047e-04  1.03356e-04 
  1.54827e-01  4.85817e-04  1.00780e-04 
  1.56078e-01  7.74071e-05  9.86026e-05 
  1.57328e-01  1.65911e-04  9.68262e-05 
  1.58579e-01  1.14639e-04  9.54464e-05 
  1.59830e-01  8.38538e-06  9.44522e-05 
  1.61080e-01  -1.48123e-04 9.38262e-05 
  1.62331e-01  1.94705e-04  9.35452e-05 
  1.63581e-01  1.34004e-05  9.35812e-05 
  1.64832e-01  -1.37758e-05 9.39024e-05 
  1.66083e-01  1.28576e-04  9.44747e-05 
  1.67333e-01  7.47177e-05  9.52626e-05 
  1.68584e-01  2.54207e-04  9.62307e-05 
  1.69835e-01  6.36021e-04  9.73443e-05 
  1.71085e-01  4.63022e-04  9.85702e-05 
  1.72336e-01  6.47604e-04  9.98773e-05 
  1.73586e-01  8.43490e-04  1.01237e-04 
  1.74837e-01  9.54980e-04  1.02623e-04 
  1.76088e-01  1.19025e-03  1.04012e-04 
  1.77338e-01  1.30226e-03  1.05382e-04 
  1.78589e-01  1.24646e-03  1.06716e-04 
  1.79840e-01  1.54305e-03  1.07996e-04 
  1.81090e-01  1.67403e-03  1.09210e-04 
  1.82341e-01  1.69414e-03  1.10344e-04 
  1.83591e-01  1.70189e-03  1.11389e-04 
  1.84842e-01  1.98810e-03  1.12336e-04 
  1.86093e-01  2.20239e-03  1.13179e-04 
  1.87343e-01  2.30444e-03  1.13912e-04 
  1.88594e-01  2.34259e-03  1.14530e-04 
  1.89845e-01  2.62505e-03  1.15030e-04 
  1.91095e-01  2.54257e-03  1.15412e-04 
  1.92346e-01  2.67297e-03  1.15672e-04 
  1.93596e-01  2.86162e-03  1.15813e-04 
  1.94847e-01  2.84060e-03  1.15833e-04 
  1.96098e-01  2.77730e-03  1.15735e-04 
  1.97348e-01  2.88943e-03  1.15521e-04 
  1.98599e-01  2.94233e-03  1.15194e-04 
  1.99850e-01  2.90507e-03  1.14756e-04 
  2.01100e-01  2.75319e-03  1.14213e-04 
  2.02351e-01  2.96058e-03  1.13567e-04 
  2.03602e-01  2.61851e-03  1.12824e-04 
  2.04852e-01  2.61094e-03  1.11990e-04 
  2.06103e-01  2.53821e-03  1.11069e-04 
  2.07353e-01  2.42263e-03  1.10068e-04 
  2.08604e-01  2.34168e-03  1.08993e-04 
  2.09855e-01  2.02728e-03  1.07850e-04 
  2.11105e-01  2.41084e-03  1.06646e-04 
  2.12356e-01  2.33964e-03  1.05388e-04 
  2.13607e-01  2.02529e-03  1.04084e-04 
  2.14857e-01  2.10372e-03  1.02740e-04 
  2.16108e-01  1.85923e-03  1.01364e-04 
  2.17358e-01  1.50960e-03  9.99640e-05 
  2.18609e-01  1.61052e-03  9.85464e-05 
  2.19860e-01  1.57221e-03  9.71193e-05 
  2.21110e-01  1.26568e-03  9.56902e-05 
  2.22361e-01  1.31941e-03  9.42665e-05 
  2.23612e-01  1.12042e-03  9.28555e-05 
  2.24862e-01  9.80245e-04  9.14643e-05 
  2.26113e-01  9.23451e-04  9.00998e-05 
  2.27363e-01  9.82083e-04  8.87686e-05 
  2.28614e-01  7.35079e-04  8.74771e-05 
  2.29865e-01  7.04468e-04  8.62310e-05 
  2.31115e-01  5.18034e-04  8.50360e-05 
  2.32366e-01  5.91131e-04  8.38968e-05 
  2.33617e-01  5.78639e-04  8.28179e-05 
  2.34867e-01  4.42671e-04  8.18030e-05 
  2.36118e-01  4.43368e-04  8.08553e-05 
  2.37368e-01  1.89858e-04  7.99771e-05 
  2.38619e-01  2.85412e-04  7.91701e-05 
  2.39870e-01  9.09355e-05  7.84354e-05 
  2.41120e-01  1.01012e-04  7.77730e-05 
  2.42371e-01  1.02692e-04  7.71826e-05 
  2.43622e-01  7.81072e-05  7.66630e-05 
  2.44872e-01  6.69904e-05  7.62121e-05 
  2.46123e-01  -3.04966e-05 7.58277e-05 
  2.47373e-01  -2.17411e-05 7.55065e-05 
  2.48624e-01  -1.22124e-04 7.52450e-05 
  2.49875e-01  2.15611e-05  7.50393e-05 
  2.51125e-01  -4.72717e-05 7.48849e-05 
  2.52376e-01  7.90340e-05  7.47774e-05 
  2.53627e-01  1.88334e-04  7.47119e-05 
  2.54877e-01  -7.54642e-05 7.46834e-05 
  2.56128e-01  4.09676e-05  7.46869e-05 
  2.57378e-01  4.56857e-05  7.47177e-05 
  2.58629e-01  1.10802e-04  7.47706e-05 
  2.59880e-01  2.70150e-05  7.48411e-05 
  2.61130e-01  4.80477e-05  7.49245e-05 
  2.62381e-01  2.06564e-04  7.50165e-05 
  2.63632e-01  2.42580e-04  7.51130e-05 
  2.64882e-01  1.21270e-04  7.52102e-05 
  2.66133e-01  3.25636e-04  7.53044e-05 
  2.67383e-01  2.64340e-04  7.53925e-05 
  2.68634e-01  2.83916e-04  7.54716e-05 
  2.69885e-01  2.92979e-04  7.55390e-05 
  2.71135e-01  3.36753e-04  7.55924e-05 
  2.72386e-01  3.43196e-04  7.56299e-05 
  2.73637e-01  3.28972e-04  7.56498e-05 
  2.74887e-01  3.19236e-04  7.56508e-05 
  2.76138e-01  3.89576e-04  7.56318e-05 
  2.77388e-01  3.43640e-04  7.55919e-05 
  2.78639e-01  2.67077e-04  7.55306e-05 
  2.79890e-01  5.30816e-04  7.54478e-05 
  2.81140e-01  3.75413e-04  7.53432e-05 
  2.82391e-01  4.64445e-04  7.52172e-05 
  2.83642e-01  4.28776e-04  7.50701e-05 
  2.84892e-01  4.32816e-04  7.49024e-05 
  2.86143e-01  4.55824e-04  7.47149e-05 
  2.87393e-01  3.39574e-04  7.45086e-05 
  2.88644e-01  4.29506e-04  7.42844e-05 
  2.89895e-01  3.77559e-04  7.40435e-05 
  2.91145e-01  4.74628e-04  7.37873e-05 
  2.92396e-01  5.43768e-04  7.35169e-05 
  2.93647e-01  3.64155e-04  7.32340e-05 
  2.94897e-01  2.70894e-04  7.29399e-05 
  2.96148e-01  1.96787e-04  7.26362e-05 
  2.97398e-01  4.02046e-04  7.23245e-05 
  2.98649e-01  2.08566e-04  7.20062e-05 
  2.99900e-01  3.15623e-04  7.16830e-05 
  3.01150e-01  2.82037e-04  7.13564e-05 
  3.02401e-01  2.43256e-04  7.10279e-05 
  3.03652e-01  3.81919e-04  7.06990e-05 
  3.04902e-01  2.04964e-04  7.03710e-05 
  3.06153e-01  9.56206e-05  7.00454e-05 
  3.07404e-01  2.58544e-04  6.97233e-05 
  3.08654e-01  1.58645e-04  6.94060e-05 
  3.09905e-01  1.11109e-04  6.90945e-05 
  3.11155e-01  1.77442e-04  6.87898e-05 
  3.12406e-01  3.22740e-05  6.84928e-05 
  3.13657e-01  6.07906e-05  6.82043e-05 
  3.14907e-01  -2.13863e-05 6.79249e-05 
  3.16158e-01  -1.15020e-05 6.76551e-05 
  3.17409e-01  -2.09120e-06 6.73955e-05 
  3.18659e-01  -8.37148e-06 6.71463e-05 
  3.19910e-01  1.17545e-04  6.69078e-05 
  3.21160e-01  1.15898e-04  6.66800e-05 
  3.22411e-01  4.05524e-05  6.64630e-05 
  3.23662e-01  5.25209e-05  6.62567e-05 
  3.24912e-01  2.08742e-05  6.60608e-05 
  3.26163e-01  4.53690e-05  6.58752e-05 
  3.27414e-01  -4.24784e-05 6.56995e-05 
  3.28664e-01  -3.55443e-05 6.55333e-05 
  3.29915e-01  3.51968e-05  6.53762e-05 
  3.31165e-01  2.21688e-05  6.52276e-05 
  3.32416e-01  9.67250e-05  6.50870e-05 
  3.33667e-01  7.30424e-05  6.49538e-05 
  3.34917e-01  -4.52751e-05 6.48275e-05 
  3.36168e-01  -2.35045e-05 6.47073e-05 
  3.37419e-01  7.04303e-05  6.45927e-05 
  3.38669e-01  -7.90581e-05 6.44830e-05 
  3.39920e-01  -1.81535e-05 6.43777e-05 
  3.41170e-01  8.82446e-05  6.42761e-05 
  3.42421e-01  -2.93791e-06 6.41776e-05 
  3.43672e-01  -4.28859e-05 6.40817e-05 
  3.44922e-01  6.48387e-05  6.39878e-05 
  3.46173e-01  2.37539e-05  6.38955e-05 
  3.47424e-01  1.27567e-04  6.38042e-05 
  3.48674e-01  2.99289e-05  6.37135e-05 
  3.49925e-01  -4.87995e-05 6.36231e-05 
  3.51175e-01  -1.25184e-05 6.35325e-05 
  3.52426e-01  -3.27149e-05 6.34415e-05 
  3.53677e-01  5.63317e-05  6.33498e-05 
  3.54927e-01  -1.73281e-07 6.32571e-05 
  3.56178e-01  3.54311e-05  6.31634e-05 
  3.57429e-01  2.03061e-05  6.30683e-05 
  3.58679e-01  -9.22234e-06 6.29719e-05 
  3.59930e-01  4.89675e-05  6.28740e-05 
  3.61180e-01  1.53343e-04  6.27746e-05 
  3.62431e-01  1.44698e-04  6.26737e-05 
  3.63682e-01  7.23091e-05  6.25713e-05 
  3.64932e-01  -4.48794e-05 6.24674e-05 
  3.66183e-01  1.06717e-04  6.23621e-05 
  3.67434e-01  1.57836e-04  6.22554e-05 
  3.68684e-01  1.08583e-06  6.21476e-05 
  3.69935e-01  -6.26170e-05 6.20386e-05 
  3.71185e-01  8.50562e-05  6.19287e-05 
  3.72436e-01  7.47901e-05  6.18179e-05 
  3.73687e-01  9.16759e-06  6.17064e-05 
  3.74937e-01  -4.69527e-05 6.15943e-05 
  3.76188e-01  1.55482e-05  6.14819e-05 
  3.77439e-01  4.60925e-05  6.13691e-05 
