# Theoretical SAS data
# q            I           
  1.00000e-03  9.99273e-01 
  2.25063e-03  9.96321e-01 
  3.50125e-03  9.91112e-01 
  4.75188e-03  9.83675e-01 
  6.00251e-03  9.74045e-01 
  7.25313e-03  9.62271e-01 
  8.50376e-03  9.48412e-01 
  9.75439e-03  9.32537e-01 
  1.10050e-02  9.14726e-01 
  1.22556e-02  8.95068e-01 
  1.35063e-02  8.73659e-01 
  1.47569e-02  8.50605e-01 
  1.60075e-02  8.26020e-01 
  1.72581e-02  8.00025e-01 
  1.85088e-02  7.72744e-01 
  1.97594e-02  7.44312e-01 
  2.10100e-02  7.14863e-01 
  2.22607e-02  6.84540e-01 
  2.35113e-02  6.53485e-01 
  2.47619e-02  6.21844e-01 
  2.60125e-02  5.89765e-01 
  2.72632e-02  5.57395e-01 
  2.85138e-02  5.24881e-01 
  2.97644e-02  4.92370e-01 
  3.10150e-02  4.60005e-01 
  3.22657e-02  4.27928e-01 
  3.35163e-02  3.96277e-01 
  3.47669e-02  3.65184e-01 
  3.60175e-02  3.34778e-01 
  3.72682e-02  3.05180e-01 
  3.85188e-02  2.76508e-01 
  3.97694e-02  2.48870e-01 
  4.10201e-02  2.22367e-01 
  4.22707e-02  1.97093e-01 
  4.35213e-02  1.73132e-01 
  4.47719e-02  1.50561e-01 
  4.60226e-02  1.29446e-01 
  4.72732e-02  1.09845e-01 
  4.85238e-02  9.18045e-02 
  4.97744e-02  7.53639e-02 
  5.10251e-02  6.05509e-02 
  5.22757e-02  4.73839e-02 
  5.35263e-02  3.58716e-02 
  5.47769e-02  2.60129e-02 
  5.60276e-02  1.77973e-02 
  5.72782e-02  1.12053e-02 
  5.85288e-02  6.20809e-03 
  5.97794e-02  2.76856e-03 
  6.10301e-02  8.41292e-04 
  6.22807e-02  3.73142e-04 
  6.35313e-02  1.30369e-03 
  6.47820e-02  3.56578e-03 
  6.60326e-02  7.08605e-03 
  6.72832e-02  1.17855e-02 
  6.85338e-02  1.75803e-02 
  6.97845e-02  2.43819e-02 
  7.10351e-02  3.20984e-02 
  7.22857e-02  4.06348e-02 
  7.35363e-02  4.98934e-02 
  7.47870e-02  5.97752e-02 
  7.60376e-02  7.01799e-02 
  7.72882e-02  8.10069e-02 
  7.85388e-02  9.21559e-02 
  7.97895e-02  1.03527e-01 
  8.10401e-02  1.15024e-01 
  8.22907e-02  1.26549e-01 
  8.35414e-02  1.38010e-01 
  8.47920e-02  1.49317e-01 
  8.60426e-02  1.60384e-01 
  8.72932e-02  1.71129e-01 
  8.85439e-02  1.81475e-01 
  8.97945e-02  1.91349e-01 
  9.10451e-02  2.00685e-01 
  9.22957e-02  2.09422e-01 
  9.35464e-02  2.17504e-01 
  9.47970e-02  2.24882e-01 
  9.60476e-02  2.31514e-01 
  9.72982e-02  2.37362e-01 
  9.85489e-02  2.42398e-01 
  9.97995e-02  2.46597e-01 
  1.01050e-01  2.49943e-01 
  1.02301e-01  2.52425e-01 
  1.03551e-01  2.54040e-01 
  1.04802e-01  2.54789e-01 
  1.06053e-01  2.54680e-01 
  1.07303e-01  2.53727e-01 
  1.08554e-01  2.51949e-01 
  1.09805e-01  2.49370e-01 
  1.11055e-01  2.46021e-01 
  1.12306e-01  2.41934e-01 
  1.13556e-01  2.37148e-01 
  1.14807e-01  2.31704e-01 
  1.16058e-01  2.25648e-01 
  1.17308e-01  2.19027e-01 
  1.18559e-01  2.11893e-01 
  1.19810e-01  2.04297e-01 
  1.21060e-01  1.96295e-01 
  1.22311e-01  1.87941e-01 
  1.23561e-01  1.79293e-01 
  1.24812e-01  1.70406e-01 
  1.26063e-01  1.61337e-01 
  1.27313e-01  1.52143e-01 
  1.28564e-01  1.42879e-01 
  1.29815e-01  1.33599e-01 
  1.31065e-01  1.24355e-01 
  1.32316e-01  1.15198e-01 
  1.33566e-01  1.06177e-01 
  1.34817e-01  9.73374e-02 
  1.36068e-01  8.87224e-02 
  1.37318e-01  8.03723e-02 
  1.38569e-01  7.23243e-02 
  1.39820e-01  6.46121e-02 
  1.41070e-01  5.72659e-02 
  1.42321e-01  5.03127e-02 
  1.43571e-01  4.37755e-02 
  1.44822e-01  3.76736e-02 
  1.46073e-01  3.20229e-02 
  1.47323e-01  2.68353e-02 
  1.48574e-01  2.21192e-02 
  1.49825e-01  1.78793e-02 
  1.51075e-01  1.41170e-02 
  1.52326e-01  1.08300e-02 
  1.53576e-01  8.01301e-03 
  1.54827e-01  5.65751e-03 
  1.56078e-01  3.75209e-03 
  1.57328e-01  2.28258e-03 
  1.58579e-01  1.23230e-03 
  1.59830e-01  5.82241e-04 
  1.61080e-01  3.11315e-04 
  1.62331e-01  3.96582e-04 
  1.63581e-01  8.13491e-04 
  1.64832e-01  1.53613e-03 
  1.66083e-01  2.53748e-03 
  1.67333e-01  3.78965e-03 
  1.68584e-01  5.26412e-03 
  1.69835e-01  6.93202e-03 
  1.71085e-01  8.76432e-03 
  1.72336e-01  1.07321e-02 
  1.73586e-01  1.28067e-02 
  1.74837e-01  1.49600e-02 
  1.76088e-01  1.71647e-02 
  1.77338e-01  1.93943e-02 
  1.78589e-01  2.16233e-02 
  1.79840e-01  2.38276e-02 
  1.81090e-01  2.59844e-02 
  1.82341e-01  2.80724e-02 
  1.83591e-01  3.00718e-02 
  1.84842e-01  3.19648e-02 
  1.86093e-01  3.37350e-02 
  1.87343e-01  3.53680e-02 
  1.88594e-01  3.68513e-02 
  1.89845e-01  3.81742e-02 
  1.91095e-01  3.93280e-02 
  1.92346e-01  4.03058e-02 
  1.93596e-01  4.11026e-02 
  1.94847e-01  4.17153e-02 
  1.96098e-01  4.21423e-02 
  1.97348e-01  4.23840e-02 
  1.98599e-01  4.24423e-02 
  1.99850e-01  4.23208e-02 
  2.01100e-01  4.20242e-02 
  2.02351e-01  4.15589e-02 
  2.03602e-01  4.09323e-02 
  2.04852e-01  4.01531e-02 
  2.06103e-01  3.92308e-02 
  2.07353e-01  3.81760e-02 
  2.08604e-01  3.69999e-02 
  2.09855e-01  3.57141e-02 
  2.11105e-01  3.43312e-02 
  2.12356e-01  3.28637e-02 
  2.13607e-01  3.13245e-02 
  2.14857e-01  2.97266e-02 
  2.16108e-01  2.80830e-02 
  2.17358e-01  2.64066e-02 
  2.18609e-01  2.47101e-02 
  2.19860e-01  2.30056e-02 
  2.21110e-01  2.13052e-02 
  2.22361e-01  1.96202e-02 
  2.23612e-01  1.79614e-02 
  2.24862e-01  1.63389e-02 
  2.26113e-01  1.47622e-02 
  2.27363e-01  1.32400e-02 
  2.28614e-01  1.17799e-02 
  2.29865e-01  1.03892e-02 
  2.31115e-01  9.07387e-03 
  2.32366e-01  7.83918e-03 
  2.33617e-01  6.68951e-03 
  2.34867e-01  5.62830e-03 
  2.36118e-01  4.65814e-03 
  2.37368e-01  3.78074e-03 
  2.38619e-01  2.99698e-03 
  2.39870e-01  2.30690e-03 
  2.41120e-01  1.70978e-03 
  2.42371e-01  1.20416e-03 
  2.43622e-01  7.87891e-04 
  2.44872e-01  4.58175e-04 
  2.46123e-01  2.11632e-04 
  2.47373e-01  4.43515e-05 
  2.48624e-01  -4.80491e-05
  2.49875e-01  -7.03627e-05
  2.51125e-01  -2.77315e-05
  2.52376e-01  7.44156e-05 
  2.53627e-01  2.30425e-04 
  2.54877e-01  4.34479e-04 
  2.56128e-01  6.80656e-04 
  2.57378e-01  9.62989e-04 
  2.58629e-01  1.27552e-03 
  2.59880e-01  1.61236e-03 
  2.61130e-01  1.96772e-03 
  2.62381e-01  2.33599e-03 
  2.63632e-01  2.71175e-03 
  2.64882e-01  3.08982e-03 
  2.66133e-01  3.46532e-03 
  2.67383e-01  3.83365e-03 
  2.68634e-01  4.19057e-03 
  2.69885e-01  4.53218e-03 
  2.71135e-01  4.85495e-03 
  2.72386e-01  5.15577e-03 
  2.73637e-01  5.43190e-03 
  2.74887e-01  5.68101e-03 
  2.76138e-01  5.90118e-03 
  2.77388e-01  6.09087e-03 
  2.78639e-01  6.24896e-03 
  2.79890e-01  6.37470e-03 
  2.81140e-01  6.46770e-03 
  2.82391e-01  6.52795e-03 
  2.83642e-01  6.55576e-03 
  2.84892e-01  6.55174e-03 
  2.86143e-01  6.51682e-03 
  2.87393e-01  6.45218e-03 
  2.88644e-01  6.35923e-03 
  2.89895e-01  6.23963e-03 
  2.91145e-01  6.09518e-03 
  2.92396e-01  5.92786e-03 
  2.93647e-01  5.73980e-03 
  2.94897e-01  5.53319e-03 
  2.96148e-01  5.31032e-03 
  2.97398e-01  5.07353e-03 
  2.98649e-01  4.82515e-03 
  2.99900e-01  4.56755e-03 
  3.01150e-01  4.30305e-03 
  3.02401e-01  4.03391e-03 
  3.03652e-01  3.76235e-03 
  3.04902e-01  3.49047e-03 
  3.06153e-01  3.22030e-03 
  3.07404e-01  2.95372e-03 
  3.08654e-01  2.69250e-03 
  3.09905e-01  2.43826e-03 
  3.11155e-01  2.19247e-03 
  3.12406e-01  1.95645e-03 
  3.13657e-01  1.73135e-03 
  3.14907e-01  1.51817e-03 
  3.16158e-01  1.31772e-03 
  3.17409e-01  1.13067e-03 
  3.18659e-01  9.57524e-04 
  3.19910e-01  7.98622e-04 
  3.21160e-01  6.54160e-04 
  3.22411e-01  5.24184e-04 
  3.23662e-01  4.08609e-04 
  3.24912e-01  3.07219e-04 
  3.26163e-01  2.19681e-04 
  3.27414e-01  1.45555e-04 
  3.28664e-01  8.43055e-05 
  3.29915e-01  3.53106e-05 
  3.31165e-01  -2.12414e-06
  3.32416e-01  -2.87547e-05
  3.33667e-01  -4.53872e-05
  3.34917e-01  -5.28662e-05
  3.36168e-01  -5.20634e-05
  3.37419e-01  -4.38670e-05
  3.38669e-01  -2.91711e-05
  3.39920e-01  -8.86638e-06
  3.41170e-01  1.61697e-05 
  3.42421e-01  4.50806e-05 
  3.43672e-01  7.70389e-05 
  3.44922e-01  1.11253e-04 
  3.46173e-01  1.46973e-04 
  3.47424e-01  1.83495e-04 
  3.48674e-01  2.20167e-04 
  3.49925e-01  2.56393e-04 
  3.51175e-01  2.91632e-04 
  3.52426e-01  3.25403e-04 
  3.53677e-01  3.57283e-04 
  3.54927e-01  3.86913e-04 
  3.56178e-01  4.13989e-04 
  3.57429e-01  4.38270e-04 
  3.58679e-01  4.59567e-04 
  3.59930e-01  4.77749e-04 
  3.61180e-01  4.92734e-04 
  3.62431e-01  5.04491e-04 
  3.63682e-01  5.13031e-04 
  3.64932e-01  5.18407e-04 
  3.66183e-01  5.20710e-04 
  3.67434e-01  5.20063e-04 
  3.68684e-01  5.16615e-04 
  3.69935e-01  5.10544e-04 
  3.71185e-01  5.02044e-04 
  3.72436e-01  4.91325e-04 
  3.73687e-01  4.78610e-04 
  3.74937e-01  4.64129e-04 
  3.76188e-01  4.48116e-04 
  3.77439e-01  4.30806e-04 
  3.78689e-01  4.12429e-04 
  3.79940e-01  3.93214e-04 
  3.81190e-01  3.73378e-04 
  3.82441e-01  3.53130e-04 
  3.83692e-01  3.32667e-04 
  3.84942e-01  3.12171e-04 
  3.86193e-01  2.91811e-04 
  3.87444e-01  2.71739e-04 
  3.88694e-01  2.52091e-04 
  3.89945e-01  2.32989e-04 
  3.91195e-01  2.14534e-04 
  3.92446e-01  1.96814e-04 
  3.93697e-01  1.79901e-04 
  3.94947e-01  1.63852e-04 
  3.96198e-01  1.48708e-04 
  3.97449e-01  1.34498e-04 
  3.98699e-01  1.21241e-04 
  3.99950e-01  1.08942e-04 
  4.01201e-01  9.75971e-05 
  4.02451e-01  8.71961e-05 
  4.03702e-01  7.77199e-05 
  4.04952e-01  6.91444e-05 
  4.06203e-01  6.14411e-05 
  4.07454e-01  5.45780e-05 
  4.08704e-01  4.85212e-05 
  4.09955e-01  4.32355e-05 
  4.11206e-01  3.86853e-05 
  4.12456e-01  3.48358e-05 
  4.13707e-01  3.16532e-05 
  4.14957e-01  2.91051e-05 
  4.16208e-01  2.71614e-05 
  4.17459e-01  2.57941e-05 
  4.18709e-01  2.49777e-05 
  4.19960e-01  2.46888e-05 
  4.21211e-01  2.49065e-05 
  4.22461e-01  2.56117e-05 
  4.23712e-01  2.67870e-05 
  4.24962e-01  2.84165e-05 
  4.26213e-01  3.04848e-05 
  4.27464e-01  3.29770e-05 
