# Theoretical SAS data
# q            I           
  2.21110e-01  2.06901e-02 
  2.22361e-01  1.90526e-02 
  2.23612e-01  1.74412e-02 
  2.24862e-01  1.58657e-02 
  2.26113e-01  1.43353e-02 
  2.27363e-01  1.28586e-02 
  2.28614e-01  1.14432e-02 
  2.29865e-01  1.00959e-02 
  2.31115e-01  8.82273e-03 
  2.32366e-01  7.62878e-03 
  2.33617e-01  6.51831e-03 
  2.34867e-01  5.49469e-03 
  2.36118e-01  4.56041e-03 
  2.37368e-01  3.71714e-03 
  2.38619e-01  2.96570e-03 
  2.39870e-01  2.30613e-03 
  2.41120e-01  1.73770e-03 
  2.42371e-01  1.25896e-03 
  2.43622e-01  8.67782e-04 
  2.44872e-01  5.61415e-04 
  2.46123e-01  3.36532e-04 
  2.47373e-01  1.89289e-04 
  2.48624e-01  1.15381e-04 
  2.49875e-01  1.10100e-04 
  2.51125e-01  1.68399e-04 
  2.52376e-01  2.84950e-04 
  2.53627e-01  4.54203e-04 
  2.54877e-01  6.70453e-04 
  2.56128e-01  9.27887e-04 
  2.57378e-01  1.22065e-03 
  2.58629e-01  1.54290e-03 
  2.59880e-01  1.88885e-03 
  2.61130e-01  2.25283e-03 
  2.62381e-01  2.62932e-03 
  2.63632e-01  3.01300e-03 
  2.64882e-01  3.39879e-03 
  2.66133e-01  3.78186e-03 
  2.67383e-01  4.15772e-03 
  2.68634e-01  4.52217e-03 
  2.69885e-01  4.87138e-03 
  2.71135e-01  5.20187e-03 
  2.72386e-01  5.51054e-03 
  2.73637e-01  5.79470e-03 
  2.74887e-01  6.05201e-03 
  2.76138e-01  6.28056e-03 
  2.77388e-01  6.47882e-03 
  2.78639e-01  6.64563e-03 
  2.79890e-01  6.78021e-03 
  2.81140e-01  6.88216e-03 
  2.82391e-01  6.95139e-03 
  2.83642e-01  6.98818e-03 
  2.84892e-01  6.99307e-03 
  2.86143e-01  6.96692e-03 
  2.87393e-01  6.91084e-03 
  2.88644e-01  6.82618e-03 
  2.89895e-01  6.71448e-03 
  2.91145e-01  6.57749e-03 
  2.92396e-01  6.41710e-03 
  2.93647e-01  6.23534e-03 
  2.94897e-01  6.03434e-03 
  2.96148e-01  5.81629e-03 
  2.97398e-01  5.58345e-03 
  2.98649e-01  5.33809e-03 
  2.99900e-01  5.08249e-03 
  3.01150e-01  4.81892e-03 
  3.02401e-01  4.54957e-03 
  3.03652e-01  4.27662e-03 
  3.04902e-01  4.00213e-03 
  3.06153e-01  3.72807e-03 
  3.07404e-01  3.45633e-03 
  3.08654e-01  3.18863e-03 
  3.09905e-01  2.92661e-03 
  3.11155e-01  2.67174e-03 
  3.12406e-01  2.42533e-03 
  3.13657e-01  2.18858e-03 
  3.14907e-01  1.96250e-03 
  3.16158e-01  1.74797e-03 
  3.17409e-01  1.54569e-03 
  3.18659e-01  1.35623e-03 
  3.19910e-01  1.18001e-03 
  3.21160e-01  1.01730e-03 
  3.22411e-01  8.68225e-04 
  3.23662e-01  7.32798e-04 
  3.24912e-01  6.10900e-04 
  3.26163e-01  5.02304e-04 
  3.27414e-01  4.06675e-04 
  3.28664e-01  3.23590e-04 
  3.29915e-01  2.52542e-04 
  3.31165e-01  1.92951e-04 
  3.32416e-01  1.44178e-04 
  3.33667e-01  1.05532e-04 
  3.34917e-01  7.62841e-05 
  3.36168e-01  5.56747e-05 
  3.37419e-01  4.29254e-05 
  3.38669e-01  3.72478e-05 
  3.39920e-01  3.78523e-05 
  3.41170e-01  4.39569e-05 
  3.42421e-01  5.47945e-05 
  3.43672e-01  6.96203e-05 
  3.44922e-01  8.77176e-05 
