# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.49825e-01  1.06706e-03  1.21401e-04 
  1.51075e-01  9.52653e-04  1.17810e-04 
  1.52326e-01  7.28813e-04  1.14561e-04 
  1.53576e-01  5.57391e-04  1.11668e-04 
  1.54827e-01  2.27216e-04  1.09142e-04 
  1.56078e-01  1.70687e-05  1.06988e-04 
  1.57328e-01  1.96552e-04  1.05206e-04 
  1.58579e-01  1.44549e-05  1.03792e-04 
  1.59830e-01  -8.00252e-05 1.02733e-04 
  1.61080e-01  -5.67646e-06 1.02015e-04 
  1.62331e-01  8.70747e-06  1.01616e-04 
  1.63581e-01  6.30975e-05  1.01512e-04 
  1.64832e-01  9.75442e-05  1.01674e-04 
  1.66083e-01  1.57825e-04  1.02073e-04 
  1.67333e-01  2.53577e-04  1.02677e-04 
  1.68584e-01  3.23263e-04  1.03455e-04 
  1.69835e-01  3.33107e-04  1.04376e-04 
  1.71085e-01  4.11604e-04  1.05409e-04 
  1.72336e-01  6.89483e-04  1.06526e-04 
  1.73586e-01  6.43927e-04  1.07701e-04 
  1.74837e-01  7.69936e-04  1.08909e-04 
  1.76088e-01  1.05978e-03  1.10127e-04 
  1.77338e-01  1.20539e-03  1.11336e-04 
  1.78589e-01  1.26920e-03  1.12518e-04 
  1.79840e-01  1.40864e-03  1.13656e-04 
  1.81090e-01  1.63611e-03  1.14738e-04 
  1.82341e-01  1.90815e-03  1.15750e-04 
  1.83591e-01  2.05063e-03  1.16683e-04 
  1.84842e-01  1.72741e-03  1.17528e-04 
  1.86093e-01  2.25384e-03  1.18278e-04 
  1.87343e-01  2.07239e-03  1.18927e-04 
  1.88594e-01  2.38391e-03  1.19471e-04 
  1.89845e-01  2.43087e-03  1.19906e-04 
  1.91095e-01  2.43883e-03  1.20230e-04 
  1.92346e-01  2.58852e-03  1.20441e-04 
  1.93596e-01  2.50663e-03  1.20541e-04 
  1.94847e-01  2.47173e-03  1.20528e-04 
  1.96098e-01  2.46785e-03  1.20404e-04 
  1.97348e-01  2.43177e-03  1.20171e-04 
  1.98599e-01  2.63752e-03  1.19831e-04 
  1.99850e-01  2.59567e-03  1.19388e-04 
  2.01100e-01  2.61369e-03  1.18845e-04 
  2.02351e-01  2.64451e-03  1.18207e-04 
  2.03602e-01  2.41961e-03  1.17477e-04 
  2.04852e-01  2.62431e-03  1.16662e-04 
  2.06103e-01  2.18275e-03  1.15766e-04 
  2.07353e-01  2.28226e-03  1.14796e-04 
  2.08604e-01  2.21035e-03  1.13756e-04 
  2.09855e-01  2.00558e-03  1.12655e-04 
  2.11105e-01  2.16000e-03  1.11497e-04 
  2.12356e-01  1.82831e-03  1.10290e-04 
  2.13607e-01  1.90167e-03  1.09042e-04 
  2.14857e-01  1.88317e-03  1.07758e-04 
  2.16108e-01  1.84083e-03  1.06446e-04 
  2.17358e-01  1.50583e-03  1.05114e-04 
  2.18609e-01  1.56851e-03  1.03769e-04 
  2.19860e-01  1.50970e-03  1.02417e-04 
  2.21110e-01  1.37001e-03  1.01066e-04 
  2.22361e-01  1.18882e-03  9.97240e-05 
  2.23612e-01  1.03038e-03  9.83965e-05 
  2.24862e-01  9.95562e-04  9.70906e-05 
  2.26113e-01  9.69786e-04  9.58129e-05 
  2.27363e-01  6.99825e-04  9.45695e-05 
  2.28614e-01  7.01126e-04  9.33660e-05 
  2.29865e-01  3.63154e-04  9.22079e-05 
  2.31115e-01  6.06887e-04  9.11000e-05 
  2.32366e-01  3.89090e-04  9.00466e-05 
  2.33617e-01  4.02370e-04  8.90516e-05 
  2.34867e-01  3.21361e-04  8.81182e-05 
  2.36118e-01  3.16563e-04  8.72488e-05 
  2.37368e-01  2.16531e-04  8.64454e-05 
  2.38619e-01  2.43823e-04  8.57091e-05 
  2.39870e-01  2.52777e-04  8.50407e-05 
  2.41120e-01  -9.65625e-05 8.44398e-05 
  2.42371e-01  1.68922e-04  8.39057e-05 
  2.43622e-01  1.50223e-04  8.34370e-05 
  2.44872e-01  1.49618e-05  8.30317e-05 
