# Theoretical SAS data
# q            I           
  1.00000e-03  9.99277e-01 
  2.25063e-03  9.96342e-01 
  3.50125e-03  9.91167e-01 
  4.75188e-03  9.83781e-01 
  6.00251e-03  9.74228e-01 
  7.25313e-03  9.62563e-01 
  8.50376e-03  9.48852e-01 
  9.75439e-03  9.33174e-01 
  1.10050e-02  9.15619e-01 
  1.22556e-02  8.96284e-01 
  1.35063e-02  8.75279e-01 
  1.47569e-02  8.52719e-01 
  1.60075e-02  8.28729e-01 
  1.72581e-02  8.03439e-01 
  1.85088e-02  7.76984e-01 
  1.97594e-02  7.49503e-01 
  2.10100e-02  7.21141e-01 
  2.22607e-02  6.92041e-01 
  2.35113e-02  6.62349e-01 
  2.47619e-02  6.32213e-01 
  2.60125e-02  6.01775e-01 
  2.72632e-02  5.71178e-01 
  2.85138e-02  5.40562e-01 
  2.97644e-02  5.10062e-01 
  3.10150e-02  4.79808e-01 
  3.22657e-02  4.49923e-01 
  3.35163e-02  4.20526e-01 
  3.47669e-02  3.91726e-01 
  3.60175e-02  3.63626e-01 
  3.72682e-02  3.36320e-01 
  3.85188e-02  3.09893e-01 
  3.97694e-02  2.84421e-01 
  4.10201e-02  2.59969e-01 
  4.22707e-02  2.36597e-01 
  4.35213e-02  2.14349e-01 
  4.47719e-02  1.93265e-01 
  4.60226e-02  1.73373e-01 
  4.72732e-02  1.54690e-01 
  4.85238e-02  1.37228e-01 
  4.97744e-02  1.20987e-01 
  5.10251e-02  1.05960e-01 
  5.22757e-02  9.21321e-02 
  5.35263e-02  7.94810e-02 
  5.47769e-02  6.79775e-02 
  5.60276e-02  5.75865e-02 
  5.72782e-02  4.82672e-02 
  5.85288e-02  3.99739e-02 
  5.97794e-02  3.26567e-02 
  6.10301e-02  2.62623e-02 
  6.22807e-02  2.07345e-02 
  6.35313e-02  1.60148e-02 
  6.47820e-02  1.20434e-02 
  6.60326e-02  8.75939e-03 
  6.72832e-02  6.10168e-03 
  6.85338e-02  4.00951e-03 
  6.97845e-02  2.42293e-03 
  7.10351e-02  1.28337e-03 
  7.22857e-02  5.34046e-04 
  7.35363e-02  1.20425e-04 
  7.47870e-02  -9.45135e-06
  7.60376e-02  9.53685e-05 
  7.72882e-02  3.89002e-04 
  7.85388e-02  8.28946e-04 
  7.97895e-02  1.37623e-03 
  8.10401e-02  1.99555e-03 
  8.22907e-02  2.65528e-03 
  8.35414e-02  3.32755e-03 
  8.47920e-02  3.98817e-03 
  8.60426e-02  4.61656e-03 
  8.72932e-02  5.19569e-03 
  8.85439e-02  5.71189e-03 
  8.97945e-02  6.15468e-03 
  9.10451e-02  6.51659e-03 
  9.22957e-02  6.79296e-03 
  9.35464e-02  6.98164e-03 
  9.47970e-02  7.08280e-03 
  9.60476e-02  7.09863e-03 
  9.72982e-02  7.03310e-03 
  9.85489e-02  6.89166e-03 
  9.97995e-02  6.68102e-03 
  1.01050e-01  6.40885e-03 
  1.02301e-01  6.08356e-03 
  1.03551e-01  5.71401e-03 
  1.04802e-01  5.30937e-03 
  1.06053e-01  4.87882e-03 
  1.07303e-01  4.43143e-03 
  1.08554e-01  3.97594e-03 
  1.09805e-01  3.52066e-03 
  1.11055e-01  3.07329e-03 
  1.12306e-01  2.64085e-03 
  1.13556e-01  2.22958e-03 
  1.14807e-01  1.84487e-03 
  1.16058e-01  1.49124e-03 
  1.17308e-01  1.17230e-03 
  1.18559e-01  8.90746e-04 
  1.19810e-01  6.48386e-04 
  1.21060e-01  4.46155e-04 
  1.22311e-01  2.84164e-04 
  1.23561e-01  1.61760e-04 
  1.24812e-01  7.75842e-05 
  1.26063e-01  2.96530e-05 
  1.27313e-01  1.54359e-05 
  1.28564e-01  3.19427e-05 
  1.29815e-01  7.58114e-05 
  1.31065e-01  1.43398e-04 
  1.32316e-01  2.30865e-04 
  1.33566e-01  3.34270e-04 
  1.34817e-01  4.49643e-04 
  1.36068e-01  5.73070e-04 
  1.37318e-01  7.00764e-04 
  1.38569e-01  8.29124e-04 
  1.39820e-01  9.54798e-04 
  1.41070e-01  1.07473e-03 
  1.42321e-01  1.18620e-03 
  1.43571e-01  1.28684e-03 
  1.44822e-01  1.37470e-03 
  1.46073e-01  1.44820e-03 
  1.47323e-01  1.50618e-03 
  1.48574e-01  1.54788e-03 
  1.49825e-01  1.57293e-03 
  1.51075e-01  1.58134e-03 
  1.52326e-01  1.57345e-03 
  1.53576e-01  1.54995e-03 
  1.54827e-01  1.51179e-03 
  1.56078e-01  1.46018e-03 
  1.57328e-01  1.39656e-03 
  1.58579e-01  1.32249e-03 
  1.59830e-01  1.23970e-03 
  1.61080e-01  1.15000e-03 
  1.62331e-01  1.05522e-03 
  1.63581e-01  9.57201e-04 
  1.64832e-01  8.57767e-04 
  1.66083e-01  7.58656e-04 
  1.67333e-01  6.61511e-04 
  1.68584e-01  5.67848e-04 
  1.69835e-01  4.79032e-04 
  1.71085e-01  3.96256e-04 
  1.72336e-01  3.20533e-04 
  1.73586e-01  2.52678e-04 
  1.74837e-01  1.93307e-04 
  1.76088e-01  1.42836e-04 
  1.77338e-01  1.01482e-04 
  1.78589e-01  6.92692e-05 
  1.79840e-01  4.60412e-05 
  1.81090e-01  3.14732e-05 
  1.82341e-01  2.50879e-05 
  1.83591e-01  2.62734e-05 
  1.84842e-01  3.43037e-05 
  1.86093e-01  4.83590e-05 
  1.87343e-01  6.75482e-05 
  1.88594e-01  9.09308e-05 
  1.89845e-01  1.17539e-04 
  1.91095e-01  1.46398e-04 
  1.92346e-01  1.76549e-04 
  1.93596e-01  2.07066e-04 
  1.94847e-01  2.37071e-04 
  1.96098e-01  2.65756e-04 
  1.97348e-01  2.92389e-04 
  1.98599e-01  3.16330e-04 
  1.99850e-01  3.37038e-04 
  2.01100e-01  3.54073e-04 
  2.02351e-01  3.67108e-04 
  2.03602e-01  3.75921e-04 
  2.04852e-01  3.80401e-04 
