# Structure factor, S(q), used in: I(q) = P(q)*S(q)
# Default: S(q) = 1.0
# q                 S(q)             
  2.98422e-02      7.96946e-01      
  2.98472e-02      7.97060e-01      
  2.98522e-02      7.97174e-01      
  2.98572e-02      7.97288e-01      
  2.98622e-02      7.97402e-01      
  2.98672e-02      7.97515e-01      
  2.98722e-02      7.97629e-01      
  2.98772e-02      7.97743e-01      
  2.98822e-02      7.97857e-01      
  2.98872e-02      7.97971e-01      
  2.98922e-02      7.98085e-01      
  2.98972e-02      7.98199e-01      
  2.99022e-02      7.98312e-01      
  2.99072e-02      7.98426e-01      
  2.99122e-02      7.98540e-01      
  2.99172e-02      7.98654e-01      
  2.99222e-02      7.98768e-01      
  2.99272e-02      7.98882e-01      
  2.99322e-02      7.98996e-01      
  2.99372e-02      7.99110e-01      
  2.99422e-02      7.99224e-01      
  2.99472e-02      7.99338e-01      
  2.99522e-02      7.99452e-01      
  2.99572e-02      7.99566e-01      
  2.99622e-02      7.99680e-01      
  2.99672e-02      7.99793e-01      
  2.99722e-02      7.99907e-01      
  2.99772e-02      8.00021e-01      
  2.99822e-02      8.00135e-01      
  2.99872e-02      8.00249e-01      
  2.99922e-02      8.00363e-01      
  2.99972e-02      8.00477e-01      
  3.00022e-02      8.00591e-01      
  3.00072e-02      8.00706e-01      
  3.00122e-02      8.00820e-01      
  3.00172e-02      8.00934e-01      
  3.00222e-02      8.01048e-01      
  3.00272e-02      8.01162e-01      
  3.00322e-02      8.01276e-01      
  3.00372e-02      8.01390e-01      
  3.00422e-02      8.01504e-01      
  3.00472e-02      8.01618e-01      
  3.00522e-02      8.01732e-01      
  3.00572e-02      8.01846e-01      
  3.00622e-02      8.01960e-01      
  3.00672e-02      8.02074e-01      
  3.00722e-02      8.02189e-01      
  3.00772e-02      8.02303e-01      
  3.00822e-02      8.02417e-01      
  3.00872e-02      8.02531e-01      
  3.00922e-02      8.02645e-01      
  3.00972e-02      8.02759e-01      
  3.01022e-02      8.02873e-01      
  3.01072e-02      8.02988e-01      
  3.01122e-02      8.03102e-01      
  3.01172e-02      8.03216e-01      
  3.01222e-02      8.03330e-01      
  3.01272e-02      8.03444e-01      
  3.01322e-02      8.03559e-01      
  3.01372e-02      8.03673e-01      
  3.01422e-02      8.03787e-01      
  3.01472e-02      8.03901e-01      
  3.01522e-02      8.04015e-01      
  3.01572e-02      8.04130e-01      
  3.01622e-02      8.04244e-01      
  3.01672e-02      8.04358e-01      
  3.01722e-02      8.04472e-01      
  3.01772e-02      8.04587e-01      
  3.01822e-02      8.04701e-01      
  3.01872e-02      8.04815e-01      
  3.01922e-02      8.04930e-01      
  3.01972e-02      8.05044e-01      
  3.02022e-02      8.05158e-01      
  3.02072e-02      8.05272e-01      
  3.02122e-02      8.05387e-01      
  3.02172e-02      8.05501e-01      
  3.02222e-02      8.05615e-01      
  3.02272e-02      8.05730e-01      
  3.02322e-02      8.05844e-01      
  3.02372e-02      8.05958e-01      
  3.02422e-02      8.06073e-01      
  3.02472e-02      8.06187e-01      
  3.02522e-02      8.06301e-01      
  3.02572e-02      8.06416e-01      
  3.02622e-02      8.06530e-01      
  3.02672e-02      8.06645e-01      
  3.02722e-02      8.06759e-01      
  3.02772e-02      8.06873e-01      
  3.02822e-02      8.06988e-01      
  3.02872e-02      8.07102e-01      
  3.02922e-02      8.07217e-01      
  3.02972e-02      8.07331e-01      
  3.03022e-02      8.07445e-01      
  3.03072e-02      8.07560e-01      
  3.03122e-02      8.07674e-01      
  3.03172e-02      8.07789e-01      
  3.03222e-02      8.07903e-01      
  3.03272e-02      8.08018e-01      
  3.03322e-02      8.08132e-01      
  3.03372e-02      8.08246e-01      
  3.03422e-02      8.08361e-01      
  3.03472e-02      8.08475e-01      
  3.03522e-02      8.08590e-01      
  3.03572e-02      8.08704e-01      
  3.03622e-02      8.08819e-01      
  3.03672e-02      8.08933e-01      
  3.03722e-02      8.09048e-01      
  3.03772e-02      8.09162e-01      
  3.03822e-02      8.09277e-01      
  3.03872e-02      8.09391e-01      
  3.03922e-02      8.09506e-01      
  3.03972e-02      8.09621e-01      
  3.04022e-02      8.09735e-01      
  3.04072e-02      8.09850e-01      
  3.04122e-02      8.09964e-01      
  3.04172e-02      8.10079e-01      
  3.04222e-02      8.10193e-01      
  3.04272e-02      8.10308e-01      
  3.04322e-02      8.10422e-01      
  3.04372e-02      8.10537e-01      
  3.04422e-02      8.10652e-01      
  3.04472e-02      8.10766e-01      
  3.04522e-02      8.10881e-01      
  3.04572e-02      8.10995e-01      
  3.04622e-02      8.11110e-01      
  3.04672e-02      8.11225e-01      
  3.04722e-02      8.11339e-01      
  3.04772e-02      8.11454e-01      
  3.04822e-02      8.11568e-01      
  3.04872e-02      8.11683e-01      
  3.04922e-02      8.11798e-01      
  3.04972e-02      8.11912e-01      
  3.05022e-02      8.12027e-01      
  3.05072e-02      8.12142e-01      
  3.05122e-02      8.12256e-01      
  3.05172e-02      8.12371e-01      
  3.05222e-02      8.12486e-01      
  3.05272e-02      8.12600e-01      
  3.05322e-02      8.12715e-01      
  3.05372e-02      8.12830e-01      
  3.05422e-02      8.12944e-01      
  3.05472e-02      8.13059e-01      
  3.05522e-02      8.13174e-01      
  3.05572e-02      8.13289e-01      
  3.05622e-02      8.13403e-01      
  3.05672e-02      8.13518e-01      
  3.05722e-02      8.13633e-01      
  3.05772e-02      8.13747e-01      
  3.05822e-02      8.13862e-01      
  3.05872e-02      8.13977e-01      
  3.05922e-02      8.14092e-01      
  3.05972e-02      8.14206e-01      
  3.06022e-02      8.14321e-01      
  3.06072e-02      8.14436e-01      
  3.06122e-02      8.14551e-01      
  3.06172e-02      8.14665e-01      
  3.06222e-02      8.14780e-01      
  3.06272e-02      8.14895e-01      
  3.06322e-02      8.15010e-01      
  3.06372e-02      8.15125e-01      
  3.06422e-02      8.15239e-01      
  3.06472e-02      8.15354e-01      
  3.06522e-02      8.15469e-01      
  3.06572e-02      8.15584e-01      
  3.06622e-02      8.15699e-01      
  3.06672e-02      8.15813e-01      
  3.06722e-02      8.15928e-01      
  3.06772e-02      8.16043e-01      
  3.06822e-02      8.16158e-01      
  3.06872e-02      8.16273e-01      
  3.06922e-02      8.16388e-01      
  3.06972e-02      8.16502e-01      
  3.07022e-02      8.16617e-01      
  3.07072e-02      8.16732e-01      
  3.07122e-02      8.16847e-01      
  3.07172e-02      8.16962e-01      
  3.07222e-02      8.17077e-01      
  3.07272e-02      8.17192e-01      
  3.07322e-02      8.17306e-01      
  3.07372e-02      8.17421e-01      
  3.07422e-02      8.17536e-01      
  3.07472e-02      8.17651e-01      
  3.07522e-02      8.17766e-01      
  3.07572e-02      8.17881e-01      
  3.07622e-02      8.17996e-01      
  3.07672e-02      8.18111e-01      
  3.07722e-02      8.18226e-01      
  3.07772e-02      8.18341e-01      
  3.07822e-02      8.18455e-01      
  3.07872e-02      8.18570e-01      
  3.07922e-02      8.18685e-01      
  3.07972e-02      8.18800e-01      
  3.08022e-02      8.18915e-01      
  3.08072e-02      8.19030e-01      
  3.08122e-02      8.19145e-01      
  3.08172e-02      8.19260e-01      
  3.08222e-02      8.19375e-01      
  3.08272e-02      8.19490e-01      
  3.08322e-02      8.19605e-01      
  3.08372e-02      8.19720e-01      
  3.08422e-02      8.19835e-01      
  3.08472e-02      8.19950e-01      
  3.08522e-02      8.20065e-01      
  3.08572e-02      8.20180e-01      
  3.08622e-02      8.20295e-01      
  3.08672e-02      8.20410e-01      
  3.08722e-02      8.20525e-01      
  3.08772e-02      8.20640e-01      
  3.08822e-02      8.20755e-01      
  3.08872e-02      8.20870e-01      
  3.08922e-02      8.20985e-01      
  3.08972e-02      8.21100e-01      
  3.09022e-02      8.21215e-01      
  3.09072e-02      8.21330e-01      
  3.09122e-02      8.21445e-01      
  3.09172e-02      8.21560e-01      
  3.09222e-02      8.21675e-01      
  3.09272e-02      8.21790e-01      
  3.09322e-02      8.21905e-01      
  3.09372e-02      8.22020e-01      
  3.09422e-02      8.22135e-01      
  3.09472e-02      8.22250e-01      
  3.09522e-02      8.22365e-01      
  3.09572e-02      8.22480e-01      
  3.09622e-02      8.22595e-01      
  3.09672e-02      8.22710e-01      
  3.09722e-02      8.22825e-01      
  3.09772e-02      8.22941e-01      
  3.09822e-02      8.23056e-01      
  3.09872e-02      8.23171e-01      
  3.09922e-02      8.23286e-01      
  3.09972e-02      8.23401e-01      
  3.10022e-02      8.23516e-01      
  3.10072e-02      8.23631e-01      
  3.10122e-02      8.23746e-01      
  3.10172e-02      8.23861e-01      
  3.10222e-02      8.23976e-01      
  3.10272e-02      8.24091e-01      
  3.10322e-02      8.24207e-01      
  3.10372e-02      8.24322e-01      
  3.10422e-02      8.24437e-01      
  3.10472e-02      8.24552e-01      
  3.10522e-02      8.24667e-01      
  3.10572e-02      8.24782e-01      
  3.10622e-02      8.24897e-01      
  3.10672e-02      8.25012e-01      
  3.10722e-02      8.25128e-01      
  3.10772e-02      8.25243e-01      
  3.10822e-02      8.25358e-01      
  3.10872e-02      8.25473e-01      
  3.10922e-02      8.25588e-01      
  3.10972e-02      8.25703e-01      
  3.11022e-02      8.25818e-01      
  3.11072e-02      8.25934e-01      
  3.11122e-02      8.26049e-01      
  3.11172e-02      8.26164e-01      
  3.11222e-02      8.26279e-01      
  3.11272e-02      8.26394e-01      
  3.11322e-02      8.26509e-01      
  3.11372e-02      8.26625e-01      
  3.11422e-02      8.26740e-01      
  3.11472e-02      8.26855e-01      
  3.11522e-02      8.26970e-01      
  3.11572e-02      8.27085e-01      
  3.11622e-02      8.27201e-01      
  3.11672e-02      8.27316e-01      
  3.11722e-02      8.27431e-01      
  3.11772e-02      8.27546e-01      
  3.11822e-02      8.27661e-01      
  3.11872e-02      8.27777e-01      
  3.11922e-02      8.27892e-01      
  3.11972e-02      8.28007e-01      
  3.12022e-02      8.28122e-01      
  3.12072e-02      8.28237e-01      
  3.12122e-02      8.28353e-01      
  3.12172e-02      8.28468e-01      
  3.12222e-02      8.28583e-01      
  3.12272e-02      8.28698e-01      
  3.12322e-02      8.28813e-01      
  3.12372e-02      8.28929e-01      
  3.12422e-02      8.29044e-01      
  3.12472e-02      8.29159e-01      
  3.12523e-02      8.29274e-01      
  3.12573e-02      8.29390e-01      
  3.12623e-02      8.29505e-01      
  3.12673e-02      8.29620e-01      
  3.12723e-02      8.29735e-01      
  3.12773e-02      8.29851e-01      
  3.12823e-02      8.29966e-01      
  3.12873e-02      8.30081e-01      
  3.12923e-02      8.30196e-01      
  3.12973e-02      8.30312e-01      
  3.13023e-02      8.30427e-01      
  3.13073e-02      8.30542e-01      
  3.13123e-02      8.30657e-01      
  3.13173e-02      8.30773e-01      
  3.13223e-02      8.30888e-01      
  3.13273e-02      8.31003e-01      
  3.13323e-02      8.31118e-01      
  3.13373e-02      8.31234e-01      
  3.13423e-02      8.31349e-01      
  3.13473e-02      8.31464e-01      
  3.13523e-02      8.31580e-01      
  3.13573e-02      8.31695e-01      
  3.13623e-02      8.31810e-01      
  3.13673e-02      8.31925e-01      
  3.13723e-02      8.32041e-01      
  3.13773e-02      8.32156e-01      
  3.13823e-02      8.32271e-01      
  3.13873e-02      8.32387e-01      
  3.13923e-02      8.32502e-01      
  3.13973e-02      8.32617e-01      
  3.14023e-02      8.32733e-01      
  3.14073e-02      8.32848e-01      
  3.14123e-02      8.32963e-01      
  3.14173e-02      8.33078e-01      
  3.14223e-02      8.33194e-01      
  3.14273e-02      8.33309e-01      
  3.14323e-02      8.33424e-01      
  3.14373e-02      8.33540e-01      
  3.14423e-02      8.33655e-01      
  3.14473e-02      8.33770e-01      
  3.14523e-02      8.33886e-01      
  3.14573e-02      8.34001e-01      
  3.14623e-02      8.34116e-01      
  3.14673e-02      8.34232e-01      
  3.14723e-02      8.34347e-01      
  3.14773e-02      8.34462e-01      
  3.14823e-02      8.34578e-01      
  3.14873e-02      8.34693e-01      
  3.14923e-02      8.34808e-01      
  3.14973e-02      8.34924e-01      
  3.15023e-02      8.35039e-01      
  3.15073e-02      8.35154e-01      
  3.15123e-02      8.35270e-01      
  3.15173e-02      8.35385e-01      
  3.15223e-02      8.35500e-01      
  3.15273e-02      8.35616e-01      
  3.15323e-02      8.35731e-01      
  3.15373e-02      8.35846e-01      
  3.15423e-02      8.35962e-01      
  3.15473e-02      8.36077e-01      
  3.15523e-02      8.36192e-01      
  3.15573e-02      8.36308e-01      
  3.15623e-02      8.36423e-01      
  3.15673e-02      8.36538e-01      
  3.15723e-02      8.36654e-01      
  3.15773e-02      8.36769e-01      
  3.15823e-02      8.36884e-01      
  3.15873e-02      8.37000e-01      
  3.15923e-02      8.37115e-01      
  3.15973e-02      8.37230e-01      
  3.16023e-02      8.37346e-01      
  3.16073e-02      8.37461e-01      
  3.16123e-02      8.37576e-01      
  3.16173e-02      8.37692e-01      
  3.16223e-02      8.37807e-01      
  3.16273e-02      8.37922e-01      
  3.16323e-02      8.38038e-01      
  3.16373e-02      8.38153e-01      
  3.16423e-02      8.38269e-01      
  3.16473e-02      8.38384e-01      
  3.16523e-02      8.38499e-01      
  3.16573e-02      8.38615e-01      
  3.16623e-02      8.38730e-01      
  3.16673e-02      8.38845e-01      
  3.16723e-02      8.38961e-01      
  3.16773e-02      8.39076e-01      
  3.16823e-02      8.39191e-01      
  3.16873e-02      8.39307e-01      
  3.16923e-02      8.39422e-01      
  3.16973e-02      8.39538e-01      
  3.17023e-02      8.39653e-01      
  3.17073e-02      8.39768e-01      
  3.17123e-02      8.39884e-01      
  3.17173e-02      8.39999e-01      
  3.17223e-02      8.40114e-01      
  3.17273e-02      8.40230e-01      
  3.17323e-02      8.40345e-01      
  3.17373e-02      8.40461e-01      
  3.17423e-02      8.40576e-01      
  3.17473e-02      8.40691e-01      
  3.17523e-02      8.40807e-01      
  3.17573e-02      8.40922e-01      
  3.17623e-02      8.41037e-01      
  3.17673e-02      8.41153e-01      
  3.17723e-02      8.41268e-01      
  3.17773e-02      8.41384e-01      
  3.17823e-02      8.41499e-01      
  3.17873e-02      8.41614e-01      
  3.17923e-02      8.41730e-01      
  3.17973e-02      8.41845e-01      
  3.18023e-02      8.41960e-01      
  3.18073e-02      8.42076e-01      
  3.18123e-02      8.42191e-01      
  3.18173e-02      8.42307e-01      
  3.18223e-02      8.42422e-01      
  3.18273e-02      8.42537e-01      
  3.18323e-02      8.42653e-01      
  3.18373e-02      8.42768e-01      
  3.18423e-02      8.42883e-01      
  3.18473e-02      8.42999e-01      
  3.18523e-02      8.43114e-01      
  3.18573e-02      8.43230e-01      
  3.18623e-02      8.43345e-01      
  3.18673e-02      8.43460e-01      
  3.18723e-02      8.43576e-01      
  3.18773e-02      8.43691e-01      
  3.18823e-02      8.43806e-01      
  3.18873e-02      8.43922e-01      
  3.18923e-02      8.44037e-01      
  3.18973e-02      8.44153e-01      
  3.19023e-02      8.44268e-01      
  3.19073e-02      8.44383e-01      
  3.19123e-02      8.44499e-01      
  3.19173e-02      8.44614e-01      
  3.19223e-02      8.44729e-01      
  3.19273e-02      8.44845e-01      
  3.19323e-02      8.44960e-01      
  3.19373e-02      8.45076e-01      
  3.19423e-02      8.45191e-01      
  3.19473e-02      8.45306e-01      
  3.19523e-02      8.45422e-01      
  3.19573e-02      8.45537e-01      
  3.19623e-02      8.45652e-01      
  3.19673e-02      8.45768e-01      
  3.19723e-02      8.45883e-01      
  3.19773e-02      8.45998e-01      
  3.19823e-02      8.46114e-01      
  3.19873e-02      8.46229e-01      
  3.19923e-02      8.46345e-01      
  3.19973e-02      8.46460e-01      
  3.20023e-02      8.46575e-01      
  3.20073e-02      8.46691e-01      
  3.20123e-02      8.46806e-01      
  3.20173e-02      8.46921e-01      
  3.20223e-02      8.47037e-01      
  3.20273e-02      8.47152e-01      
  3.20323e-02      8.47267e-01      
  3.20373e-02      8.47383e-01      
  3.20423e-02      8.47498e-01      
  3.20473e-02      8.47614e-01      
  3.20523e-02      8.47729e-01      
  3.20573e-02      8.47844e-01      
  3.20623e-02      8.47960e-01      
  3.20673e-02      8.48075e-01      
  3.20723e-02      8.48190e-01      
  3.20773e-02      8.48306e-01      
  3.20823e-02      8.48421e-01      
  3.20873e-02      8.48536e-01      
  3.20923e-02      8.48652e-01      
  3.20973e-02      8.48767e-01      
  3.21023e-02      8.48882e-01      
  3.21073e-02      8.48998e-01      
  3.21123e-02      8.49113e-01      
  3.21173e-02      8.49228e-01      
  3.21223e-02      8.49344e-01      
  3.21273e-02      8.49459e-01      
  3.21323e-02      8.49574e-01      
  3.21373e-02      8.49690e-01      
  3.21423e-02      8.49805e-01      
  3.21473e-02      8.49920e-01      
  3.21523e-02      8.50036e-01      
  3.21573e-02      8.50151e-01      
  3.21623e-02      8.50266e-01      
  3.21673e-02      8.50382e-01      
  3.21723e-02      8.50497e-01      
  3.21773e-02      8.50612e-01      
  3.21823e-02      8.50728e-01      
  3.21873e-02      8.50843e-01      
  3.21923e-02      8.50958e-01      
  3.21973e-02      8.51074e-01      
  3.22023e-02      8.51189e-01      
  3.22073e-02      8.51304e-01      
  3.22123e-02      8.51420e-01      
  3.22173e-02      8.51535e-01      
  3.22223e-02      8.51650e-01      
  3.22273e-02      8.51765e-01      
  3.22323e-02      8.51881e-01      
  3.22373e-02      8.51996e-01      
  3.22423e-02      8.52111e-01      
  3.22473e-02      8.52227e-01      
  3.22523e-02      8.52342e-01      
  3.22573e-02      8.52457e-01      
  3.22623e-02      8.52573e-01      
  3.22673e-02      8.52688e-01      
  3.22723e-02      8.52803e-01      
  3.22773e-02      8.52918e-01      
  3.22823e-02      8.53034e-01      
  3.22873e-02      8.53149e-01      
  3.22923e-02      8.53264e-01      
  3.22973e-02      8.53380e-01      
  3.23023e-02      8.53495e-01      
  3.23073e-02      8.53610e-01      
  3.23123e-02      8.53725e-01      
  3.23173e-02      8.53841e-01      
  3.23223e-02      8.53956e-01      
  3.23273e-02      8.54071e-01      
  3.23323e-02      8.54186e-01      
  3.23373e-02      8.54302e-01      
  3.23423e-02      8.54417e-01      
  3.23473e-02      8.54532e-01      
  3.23523e-02      8.54647e-01      
  3.23573e-02      8.54763e-01      
  3.23623e-02      8.54878e-01      
  3.23673e-02      8.54993e-01      
  3.23723e-02      8.55108e-01      
  3.23773e-02      8.55224e-01      
  3.23823e-02      8.55339e-01      
  3.23873e-02      8.55454e-01      
  3.23923e-02      8.55569e-01      
  3.23973e-02      8.55685e-01      
  3.24023e-02      8.55800e-01      
  3.24073e-02      8.55915e-01      
  3.24123e-02      8.56030e-01      
  3.24173e-02      8.56146e-01      
  3.24223e-02      8.56261e-01      
  3.24273e-02      8.56376e-01      
  3.24323e-02      8.56491e-01      
  3.24373e-02      8.56606e-01      
  3.24423e-02      8.56722e-01      
  3.24473e-02      8.56837e-01      
  3.24523e-02      8.56952e-01      
  3.24573e-02      8.57067e-01      
  3.24623e-02      8.57182e-01      
  3.24673e-02      8.57298e-01      
  3.24723e-02      8.57413e-01      
  3.24773e-02      8.57528e-01      
  3.24823e-02      8.57643e-01      
  3.24873e-02      8.57758e-01      
  3.24923e-02      8.57873e-01      
  3.24973e-02      8.57989e-01      
  3.25023e-02      8.58104e-01      
  3.25073e-02      8.58219e-01      
  3.25123e-02      8.58334e-01      
  3.25173e-02      8.58449e-01      
  3.25223e-02      8.58565e-01      
  3.25273e-02      8.58680e-01      
  3.25323e-02      8.58795e-01      
  3.25373e-02      8.58910e-01      
  3.25423e-02      8.59025e-01      
  3.25473e-02      8.59140e-01      
  3.25523e-02      8.59255e-01      
  3.25573e-02      8.59371e-01      
  3.25623e-02      8.59486e-01      
  3.25673e-02      8.59601e-01      
  3.25723e-02      8.59716e-01      
  3.25773e-02      8.59831e-01      
  3.25823e-02      8.59946e-01      
  3.25873e-02      8.60061e-01      
  3.25923e-02      8.60176e-01      
  3.25973e-02      8.60292e-01      
  3.26023e-02      8.60407e-01      
  3.26073e-02      8.60522e-01      
  3.26123e-02      8.60637e-01      
  3.26173e-02      8.60752e-01      
  3.26223e-02      8.60867e-01      
  3.26273e-02      8.60982e-01      
  3.26323e-02      8.61097e-01      
  3.26373e-02      8.61212e-01      
  3.26423e-02      8.61327e-01      
  3.26473e-02      8.61442e-01      
  3.26523e-02      8.61558e-01      
  3.26573e-02      8.61673e-01      
  3.26623e-02      8.61788e-01      
  3.26673e-02      8.61903e-01      
  3.26723e-02      8.62018e-01      
  3.26773e-02      8.62133e-01      
  3.26823e-02      8.62248e-01      
  3.26873e-02      8.62363e-01      
  3.26923e-02      8.62478e-01      
  3.26973e-02      8.62593e-01      
  3.27023e-02      8.62708e-01      
  3.27073e-02      8.62823e-01      
  3.27123e-02      8.62938e-01      
  3.27173e-02      8.63053e-01      
  3.27223e-02      8.63168e-01      
  3.27273e-02      8.63283e-01      
  3.27323e-02      8.63398e-01      
  3.27373e-02      8.63513e-01      
  3.27423e-02      8.63628e-01      
  3.27473e-02      8.63743e-01      
  3.27523e-02      8.63858e-01      
  3.27573e-02      8.63973e-01      
  3.27623e-02      8.64088e-01      
  3.27673e-02      8.64203e-01      
  3.27723e-02      8.64318e-01      
  3.27773e-02      8.64433e-01      
  3.27823e-02      8.64548e-01      
  3.27873e-02      8.64663e-01      
  3.27923e-02      8.64778e-01      
  3.27973e-02      8.64893e-01      
  3.28023e-02      8.65008e-01      
  3.28073e-02      8.65123e-01      
  3.28123e-02      8.65238e-01      
  3.28173e-02      8.65353e-01      
  3.28223e-02      8.65468e-01      
  3.28273e-02      8.65583e-01      
  3.28323e-02      8.65698e-01      
  3.28373e-02      8.65812e-01      
  3.28423e-02      8.65927e-01      
  3.28473e-02      8.66042e-01      
  3.28523e-02      8.66157e-01      
  3.28573e-02      8.66272e-01      
  3.28623e-02      8.66387e-01      
  3.28673e-02      8.66502e-01      
  3.28723e-02      8.66617e-01      
  3.28773e-02      8.66732e-01      
  3.28823e-02      8.66847e-01      
  3.28873e-02      8.66961e-01      
  3.28923e-02      8.67076e-01      
  3.28973e-02      8.67191e-01      
  3.29023e-02      8.67306e-01      
  3.29073e-02      8.67421e-01      
  3.29123e-02      8.67536e-01      
  3.29173e-02      8.67651e-01      
  3.29223e-02      8.67765e-01      
  3.29273e-02      8.67880e-01      
  3.29323e-02      8.67995e-01      
  3.29373e-02      8.68110e-01      
  3.29423e-02      8.68225e-01      
  3.29473e-02      8.68340e-01      
  3.29523e-02      8.68454e-01      
  3.29573e-02      8.68569e-01      
  3.29623e-02      8.68684e-01      
  3.29673e-02      8.68799e-01      
  3.29723e-02      8.68914e-01      
  3.29773e-02      8.69028e-01      
  3.29823e-02      8.69143e-01      
  3.29873e-02      8.69258e-01      
  3.29923e-02      8.69373e-01      
  3.29973e-02      8.69487e-01      
  3.30023e-02      8.69602e-01      
  3.30073e-02      8.69717e-01      
  3.30123e-02      8.69832e-01      
  3.30173e-02      8.69946e-01      
  3.30223e-02      8.70061e-01      
  3.30273e-02      8.70176e-01      
  3.30323e-02      8.70291e-01      
  3.30373e-02      8.70405e-01      
  3.30423e-02      8.70520e-01      
  3.30473e-02      8.70635e-01      
  3.30523e-02      8.70749e-01      
  3.30573e-02      8.70864e-01      
  3.30623e-02      8.70979e-01      
  3.30673e-02      8.71093e-01      
  3.30723e-02      8.71208e-01      
  3.30773e-02      8.71323e-01      
  3.30823e-02      8.71438e-01      
  3.30873e-02      8.71552e-01      
  3.30923e-02      8.71667e-01      
  3.30973e-02      8.71781e-01      
  3.31023e-02      8.71896e-01      
  3.31073e-02      8.72011e-01      
  3.31123e-02      8.72125e-01      
  3.31173e-02      8.72240e-01      
  3.31223e-02      8.72355e-01      
  3.31273e-02      8.72469e-01      
  3.31323e-02      8.72584e-01      
  3.31373e-02      8.72698e-01      
  3.31423e-02      8.72813e-01      
  3.31473e-02      8.72928e-01      
  3.31523e-02      8.73042e-01      
  3.31573e-02      8.73157e-01      
  3.31623e-02      8.73271e-01      
  3.31673e-02      8.73386e-01      
  3.31723e-02      8.73501e-01      
  3.31773e-02      8.73615e-01      
  3.31823e-02      8.73730e-01      
  3.31873e-02      8.73844e-01      
  3.31923e-02      8.73959e-01      
  3.31973e-02      8.74073e-01      
  3.32023e-02      8.74188e-01      
  3.32073e-02      8.74302e-01      
  3.32123e-02      8.74417e-01      
  3.32173e-02      8.74531e-01      
  3.32223e-02      8.74646e-01      
  3.32273e-02      8.74760e-01      
  3.32323e-02      8.74875e-01      
  3.32373e-02      8.74989e-01      
  3.32423e-02      8.75104e-01      
  3.32473e-02      8.75218e-01      
  3.32523e-02      8.75333e-01      
  3.32573e-02      8.75447e-01      
  3.32623e-02      8.75562e-01      
  3.32673e-02      8.75676e-01      
  3.32723e-02      8.75790e-01      
  3.32773e-02      8.75905e-01      
  3.32823e-02      8.76019e-01      
  3.32873e-02      8.76134e-01      
  3.32923e-02      8.76248e-01      
  3.32973e-02      8.76363e-01      
  3.33023e-02      8.76477e-01      
  3.33073e-02      8.76591e-01      
  3.33123e-02      8.76706e-01      
  3.33173e-02      8.76820e-01      
  3.33223e-02      8.76934e-01      
  3.33273e-02      8.77049e-01      
  3.33323e-02      8.77163e-01      
  3.33373e-02      8.77278e-01      
  3.33423e-02      8.77392e-01      
  3.33473e-02      8.77506e-01      
  3.33523e-02      8.77621e-01      
  3.33573e-02      8.77735e-01      
  3.33623e-02      8.77849e-01      
  3.33673e-02      8.77963e-01      
  3.33723e-02      8.78078e-01      
  3.33773e-02      8.78192e-01      
  3.33823e-02      8.78306e-01      
  3.33873e-02      8.78421e-01      
  3.33923e-02      8.78535e-01      
  3.33973e-02      8.78649e-01      
  3.34023e-02      8.78763e-01      
  3.34073e-02      8.78878e-01      
  3.34123e-02      8.78992e-01      
  3.34173e-02      8.79106e-01      
  3.34223e-02      8.79220e-01      
  3.34273e-02      8.79335e-01      
  3.34323e-02      8.79449e-01      
  3.34373e-02      8.79563e-01      
  3.34423e-02      8.79677e-01      
  3.34473e-02      8.79791e-01      
  3.34523e-02      8.79906e-01      
  3.34573e-02      8.80020e-01      
  3.34623e-02      8.80134e-01      
  3.34673e-02      8.80248e-01      
  3.34723e-02      8.80362e-01      
  3.34773e-02      8.80476e-01      
  3.34823e-02      8.80590e-01      
  3.34873e-02      8.80705e-01      
  3.34923e-02      8.80819e-01      
  3.34973e-02      8.80933e-01      
  3.35023e-02      8.81047e-01      
  3.35073e-02      8.81161e-01      
  3.35123e-02      8.81275e-01      
  3.35173e-02      8.81389e-01      
  3.35223e-02      8.81503e-01      
  3.35273e-02      8.81617e-01      
  3.35323e-02      8.81731e-01      
  3.35373e-02      8.81845e-01      
  3.35423e-02      8.81959e-01      
  3.35473e-02      8.82074e-01      
  3.35523e-02      8.82188e-01      
  3.35573e-02      8.82302e-01      
  3.35623e-02      8.82416e-01      
  3.35673e-02      8.82530e-01      
  3.35723e-02      8.82644e-01      
  3.35773e-02      8.82758e-01      
  3.35823e-02      8.82872e-01      
  3.35873e-02      8.82986e-01      
  3.35923e-02      8.83099e-01      
  3.35973e-02      8.83213e-01      
  3.36023e-02      8.83327e-01      
  3.36073e-02      8.83441e-01      
  3.36123e-02      8.83555e-01      
  3.36173e-02      8.83669e-01      
  3.36223e-02      8.83783e-01      
  3.36273e-02      8.83897e-01      
  3.36323e-02      8.84011e-01      
  3.36373e-02      8.84125e-01      
  3.36423e-02      8.84239e-01      
  3.36473e-02      8.84352e-01      
  3.36523e-02      8.84466e-01      
  3.36573e-02      8.84580e-01      
  3.36623e-02      8.84694e-01      
  3.36673e-02      8.84808e-01      
  3.36723e-02      8.84922e-01      
  3.36773e-02      8.85036e-01      
  3.36823e-02      8.85149e-01      
  3.36873e-02      8.85263e-01      
  3.36923e-02      8.85377e-01      
  3.36973e-02      8.85491e-01      
  3.37023e-02      8.85605e-01      
  3.37073e-02      8.85718e-01      
