# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.49825e-01  1.70369e-03  9.87277e-05 
  1.51075e-01  1.47371e-03  9.65980e-05 
  1.52326e-01  1.25989e-03  9.45545e-05 
  1.53576e-01  1.28448e-03  9.25981e-05 
  1.54827e-01  1.07193e-03  9.07276e-05 
  1.56078e-01  1.23717e-03  8.89405e-05 
  1.57328e-01  9.79856e-04  8.72327e-05 
  1.58579e-01  8.12883e-04  8.55997e-05 
  1.59830e-01  9.21293e-04  8.40369e-05 
  1.61080e-01  7.19968e-04  8.25406e-05 
  1.62331e-01  7.34511e-04  8.11078e-05 
  1.63581e-01  7.43570e-04  7.97372e-05 
  1.64832e-01  5.81338e-04  7.84289e-05 
  1.66083e-01  3.92173e-04  7.71840e-05 
  1.67333e-01  5.45211e-04  7.60047e-05 
  1.68584e-01  5.05258e-04  7.48933e-05 
  1.69835e-01  3.88258e-04  7.38519e-05 
  1.71085e-01  3.69777e-04  7.28818e-05 
  1.72336e-01  2.35398e-04  7.19828e-05 
  1.73586e-01  2.89287e-04  7.11531e-05 
  1.74837e-01  2.42120e-04  7.03892e-05 
  1.76088e-01  4.23227e-04  6.96863e-05 
  1.77338e-01  2.12247e-04  6.90381e-05 
  1.78589e-01  3.46138e-04  6.84381e-05 
  1.79840e-01  2.40580e-04  6.78795e-05 
  1.81090e-01  1.44603e-04  6.73560e-05 
  1.82341e-01  1.75785e-04  6.68625e-05 
  1.83591e-01  1.05013e-04  6.63953e-05 
  1.84842e-01  1.09810e-04  6.59518e-05 
  1.86093e-01  1.16611e-04  6.55314e-05 
  1.87343e-01  9.17162e-05  6.51342e-05 
  1.88594e-01  7.89834e-05  6.47615e-05 
  1.89845e-01  1.14947e-04  6.44148e-05 
  1.91095e-01  1.54821e-04  6.40958e-05 
  1.92346e-01  5.83367e-05  6.38054e-05 
  1.93596e-01  -1.02383e-04 6.35441e-05 
  1.94847e-01  1.00864e-04  6.33110e-05 
  1.96098e-01  2.87733e-04  6.31047e-05 
  1.97348e-01  4.79779e-05  6.29224e-05 
  1.98599e-01  -3.78540e-05 6.27609e-05 
  1.99850e-01  7.09476e-05  6.26168e-05 
  2.01100e-01  1.18564e-04  6.24863e-05 
  2.02351e-01  8.78286e-05  6.23663e-05 
  2.03602e-01  -5.11204e-06 6.22541e-05 
  2.04852e-01  -6.06130e-06 6.21477e-05 
  2.06103e-01  1.47661e-04  6.20458e-05 
  2.07353e-01  1.77112e-04  6.19481e-05 
  2.08604e-01  7.37216e-05  6.18547e-05 
  2.09855e-01  2.34009e-04  6.17659e-05 
  2.11105e-01  2.27223e-04  6.16823e-05 
  2.12356e-01  2.08519e-04  6.16044e-05 
  2.13607e-01  2.33074e-04  6.15322e-05 
  2.14857e-01  2.40767e-04  6.14655e-05 
  2.16108e-01  1.19262e-04  6.14034e-05 
  2.17358e-01  7.85223e-05  6.13448e-05 
  2.18609e-01  1.54743e-04  6.12881e-05 
  2.19860e-01  3.02040e-04  6.12316e-05 
  2.21110e-01  1.53666e-04  6.11738e-05 
  2.22361e-01  1.72924e-04  6.11134e-05 
  2.23612e-01  2.92690e-04  6.10493e-05 
  2.24862e-01  2.64236e-04  6.09811e-05 
  2.26113e-01  6.31371e-05  6.09089e-05 
  2.27363e-01  2.95529e-04  6.08333e-05 
  2.28614e-01  2.16883e-04  6.07550e-05 
  2.29865e-01  1.68219e-04  6.06751e-05 
  2.31115e-01  2.54303e-04  6.05946e-05 
  2.32366e-01  2.89182e-04  6.05143e-05 
  2.33617e-01  7.92316e-05  6.04346e-05 
  2.34867e-01  3.09589e-04  6.03555e-05 
  2.36118e-01  2.21364e-04  6.02764e-05 
  2.37368e-01  3.40039e-04  6.01962e-05 
  2.38619e-01  2.73811e-04  6.01137e-05 
  2.39870e-01  2.50760e-04  6.00271e-05 
  2.41120e-01  3.41706e-04  5.99350e-05 
  2.42371e-01  3.82085e-04  5.98357e-05 
  2.43622e-01  2.65964e-04  5.97281e-05 
  2.44872e-01  2.69879e-04  5.96117e-05 
  2.46123e-01  3.68595e-04  5.94862e-05 
  2.47373e-01  2.98111e-04  5.93522e-05 
  2.48624e-01  4.23329e-04  5.92106e-05 
  2.49875e-01  2.63010e-04  5.90627e-05 
  2.51125e-01  2.64503e-04  5.89100e-05 
  2.52376e-01  3.90783e-04  5.87541e-05 
  2.53627e-01  3.23876e-04  5.85964e-05 
  2.54877e-01  3.08014e-04  5.84381e-05 
  2.56128e-01  2.53491e-04  5.82798e-05 
  2.57378e-01  3.02568e-04  5.81219e-05 
  2.58629e-01  2.74978e-04  5.79641e-05 
  2.59880e-01  3.46326e-04  5.78057e-05 
  2.61130e-01  1.90874e-04  5.76459e-05 
  2.62381e-01  2.36596e-04  5.74837e-05 
  2.63632e-01  2.75006e-04  5.73181e-05 
  2.64882e-01  2.62382e-04  5.71482e-05 
  2.66133e-01  3.52035e-04  5.69734e-05 
  2.67383e-01  2.91037e-04  5.67936e-05 
  2.68634e-01  2.36236e-04  5.66090e-05 
  2.69885e-01  2.55001e-04  5.64202e-05 
  2.71135e-01  3.38574e-04  5.62281e-05 
  2.72386e-01  2.90008e-04  5.60339e-05 
  2.73637e-01  2.60527e-04  5.58385e-05 
  2.74887e-01  2.06096e-04  5.56433e-05 
  2.76138e-01  2.92100e-04  5.54490e-05 
  2.77388e-01  1.79145e-04  5.52563e-05 
  2.78639e-01  2.17768e-04  5.50655e-05 
  2.79890e-01  2.33945e-04  5.48766e-05 
  2.81140e-01  2.23055e-04  5.46892e-05 
  2.82391e-01  1.64399e-04  5.45027e-05 
  2.83642e-01  1.97698e-04  5.43164e-05 
  2.84892e-01  1.81214e-04  5.41296e-05 
  2.86143e-01  2.42230e-04  5.39417e-05 
  2.87393e-01  1.89838e-04  5.37522e-05 
  2.88644e-01  2.16102e-04  5.35610e-05 
  2.89895e-01  2.00303e-04  5.33680e-05 
  2.91145e-01  1.99176e-04  5.31738e-05 
  2.92396e-01  1.27288e-04  5.29788e-05 
  2.93647e-01  1.33959e-04  5.27838e-05 
  2.94897e-01  2.72171e-04  5.25896e-05 
  2.96148e-01  1.89329e-04  5.23970e-05 
  2.97398e-01  1.19810e-04  5.22068e-05 
  2.98649e-01  1.20850e-04  5.20194e-05 
  2.99900e-01  1.19151e-04  5.18352e-05 
  3.01150e-01  2.26147e-04  5.16542e-05 
  3.02401e-01  1.75476e-04  5.14764e-05 
  3.03652e-01  1.49109e-04  5.13015e-05 
  3.04902e-01  2.08186e-04  5.11292e-05 
  3.06153e-01  1.14057e-04  5.09590e-05 
  3.07404e-01  1.12927e-04  5.07907e-05 
  3.08654e-01  1.74207e-04  5.06240e-05 
  3.09905e-01  1.31950e-05  5.04588e-05 
  3.11155e-01  1.82415e-04  5.02953e-05 
  3.12406e-01  4.20555e-05  5.01335e-05 
  3.13657e-01  3.29416e-05  4.99738e-05 
  3.14907e-01  1.12791e-04  4.98165e-05 
  3.16158e-01  1.48436e-04  4.96621e-05 
  3.17409e-01  1.01487e-04  4.95109e-05 
  3.18659e-01  7.23008e-06  4.93631e-05 
  3.19910e-01  9.11982e-05  4.92189e-05 
  3.21160e-01  7.20645e-05  4.90782e-05 
  3.22411e-01  8.59843e-05  4.89409e-05 
  3.23662e-01  8.97895e-06  4.88068e-05 
  3.24912e-01  2.22573e-04  4.86754e-05 
  3.26163e-01  8.66634e-05  4.85466e-05 
  3.27414e-01  8.60314e-05  4.84199e-05 
  3.28664e-01  4.62733e-05  4.82951e-05 
  3.29915e-01  6.49923e-05  4.81720e-05 
  3.31165e-01  5.81888e-05  4.80506e-05 
  3.32416e-01  1.27466e-06  4.79310e-05 
  3.33667e-01  2.27635e-05  4.78133e-05 
  3.34917e-01  2.57906e-05  4.76978e-05 
  3.36168e-01  1.91453e-05  4.75848e-05 
  3.37419e-01  1.07920e-04  4.74746e-05 
  3.38669e-01  6.33519e-05  4.73673e-05 
  3.39920e-01  1.03034e-04  4.72631e-05 
  3.41170e-01  -1.39403e-05 4.71621e-05 
  3.42421e-01  6.52615e-05  4.70642e-05 
  3.43672e-01  2.47640e-05  4.69693e-05 
  3.44922e-01  1.24557e-05  4.68771e-05 
  3.46173e-01  2.35033e-05  4.67873e-05 
  3.47424e-01  6.49036e-05  4.66997e-05 
  3.48674e-01  3.42720e-05  4.66139e-05 
  3.49925e-01  1.03475e-05  4.65299e-05 
  3.51175e-01  1.13716e-04  4.64473e-05 
  3.52426e-01  3.91470e-05  4.63662e-05 
  3.53677e-01  -1.37236e-05 4.62864e-05 
  3.54927e-01  3.53021e-05  4.62081e-05 
  3.56178e-01  1.29368e-04  4.61313e-05 
  3.57429e-01  -9.10260e-05 4.60560e-05 
  3.58679e-01  6.42900e-05  4.59822e-05 
  3.59930e-01  6.69468e-05  4.59101e-05 
  3.61180e-01  2.32265e-05  4.58394e-05 
  3.62431e-01  4.92389e-05  4.57701e-05 
  3.63682e-01  5.60091e-05  4.57021e-05 
  3.64932e-01  1.35339e-06  4.56351e-05 
  3.66183e-01  9.70372e-05  4.55689e-05 
  3.67434e-01  4.46978e-05  4.55034e-05 
  3.68684e-01  5.36441e-05  4.54383e-05 
  3.69935e-01  8.37773e-05  4.53737e-05 
  3.71185e-01  8.73380e-05  4.53093e-05 
