# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  1.49825e-01  9.83809e-05  5.06664e-05 
  1.51075e-01  1.04732e-06  4.92622e-05 
  1.52326e-01  -2.78305e-05 4.82285e-05 
  1.53576e-01  2.96651e-05  4.75562e-05 
  1.54827e-01  -5.53032e-05 4.72247e-05 
  1.56078e-01  6.60341e-05  4.72038e-05 
  1.57328e-01  -1.25719e-05 4.74558e-05 
  1.58579e-01  1.41573e-05  4.79381e-05 
  1.59830e-01  7.17759e-05  4.86065e-05 
  1.61080e-01  1.16185e-04  4.94171e-05 
  1.62331e-01  1.26565e-04  5.03285e-05 
  1.63581e-01  1.80141e-04  5.13028e-05 
  1.64832e-01  1.79696e-04  5.23062e-05 
  1.66083e-01  3.17994e-04  5.33095e-05 
  1.67333e-01  3.66542e-04  5.42875e-05 
  1.68584e-01  3.98562e-04  5.52190e-05 
  1.69835e-01  3.81302e-04  5.60868e-05 
  1.71085e-01  4.26089e-04  5.68766e-05 
  1.72336e-01  4.38463e-04  5.75772e-05 
  1.73586e-01  5.20181e-04  5.81800e-05 
  1.74837e-01  5.17950e-04  5.86787e-05 
  1.76088e-01  6.32551e-04  5.90689e-05 
  1.77338e-01  6.05150e-04  5.93480e-05 
  1.78589e-01  5.22126e-04  5.95151e-05 
  1.79840e-01  7.25530e-04  5.95705e-05 
  1.81090e-01  6.28590e-04  5.95159e-05 
  1.82341e-01  6.03119e-04  5.93540e-05 
  1.83591e-01  5.97716e-04  5.90886e-05 
  1.84842e-01  6.25191e-04  5.87243e-05 
  1.86093e-01  6.08215e-04  5.82666e-05 
  1.87343e-01  6.54338e-04  5.77216e-05 
  1.88594e-01  6.10805e-04  5.70963e-05 
  1.89845e-01  5.11802e-04  5.63980e-05 
  1.91095e-01  5.73897e-04  5.56347e-05 
  1.92346e-01  4.58205e-04  5.48149e-05 
  1.93596e-01  4.67537e-04  5.39475e-05 
  1.94847e-01  4.00501e-04  5.30416e-05 
  1.96098e-01  5.18407e-04  5.21069e-05 
  1.97348e-01  3.52675e-04  5.11531e-05 
  1.98599e-01  3.89882e-04  5.01900e-05 
  1.99850e-01  4.02815e-04  4.92276e-05 
  2.01100e-01  2.38615e-04  4.82758e-05 
  2.02351e-01  2.28980e-04  4.73443e-05 
  2.03602e-01  2.10352e-04  4.64426e-05 
  2.04852e-01  1.41735e-04  4.55797e-05 
  2.06103e-01  8.51663e-05  4.47639e-05 
  2.07353e-01  1.07658e-04  4.40029e-05 
  2.08604e-01  1.37685e-04  4.33036e-05 
  2.09855e-01  1.00928e-04  4.26714e-05 
  2.11105e-01  1.35072e-05  4.21110e-05 
  2.12356e-01  7.43547e-05  4.16254e-05 
  2.13607e-01  -1.05336e-05 4.12163e-05 
  2.14857e-01  -5.34020e-07 4.08839e-05 
  2.16108e-01  3.46341e-05  4.06271e-05 
  2.17358e-01  8.66255e-06  4.04432e-05 
  2.18609e-01  6.97735e-05  4.03284e-05 
  2.19860e-01  -2.16315e-05 4.02777e-05 
  2.21110e-01  1.93582e-05  4.02853e-05 
  2.22361e-01  9.73734e-06  4.03444e-05 
  2.23612e-01  7.65204e-05  4.04479e-05 
  2.24862e-01  8.73616e-05  4.05883e-05 
  2.26113e-01  5.27508e-05  4.07580e-05 
  2.27363e-01  4.60983e-05  4.09495e-05 
  2.28614e-01  6.85156e-05  4.11554e-05 
  2.29865e-01  9.24997e-05  4.13686e-05 
  2.31115e-01  1.10471e-04  4.15825e-05 
  2.32366e-01  1.73497e-04  4.17910e-05 
  2.33617e-01  1.25130e-04  4.19886e-05 
  2.34867e-01  2.53586e-04  4.21701e-05 
  2.36118e-01  1.28223e-04  4.23313e-05 
  2.37368e-01  1.52961e-04  4.24682e-05 
  2.38619e-01  2.77419e-04  4.25779e-05 
  2.39870e-01  1.28056e-04  4.26576e-05 
  2.41120e-01  2.73269e-04  4.27054e-05 
  2.42371e-01  1.80432e-04  4.27199e-05 
  2.43622e-01  1.41840e-04  4.27001e-05 
  2.44872e-01  2.05872e-04  4.26457e-05 
  2.46123e-01  2.24431e-04  4.25567e-05 
  2.47373e-01  1.49615e-04  4.24339e-05 
  2.48624e-01  2.40384e-04  4.22781e-05 
  2.49875e-01  2.14718e-04  4.20908e-05 
  2.51125e-01  3.00123e-04  4.18737e-05 
  2.52376e-01  1.40488e-04  4.16290e-05 
  2.53627e-01  1.87310e-04  4.13591e-05 
  2.54877e-01  1.26700e-04  4.10666e-05 
  2.56128e-01  1.70597e-04  4.07544e-05 
  2.57378e-01  1.70111e-04  4.04258e-05 
  2.58629e-01  1.29816e-04  4.00840e-05 
  2.59880e-01  1.38044e-04  3.97323e-05 
  2.61130e-01  1.09047e-04  3.93743e-05 
  2.62381e-01  1.27713e-04  3.90135e-05 
  2.63632e-01  1.66385e-04  3.86534e-05 
  2.64882e-01  1.20090e-04  3.82975e-05 
  2.66133e-01  1.34035e-05  3.79491e-05 
  2.67383e-01  9.76012e-05  3.76113e-05 
  2.68634e-01  1.11258e-04  3.72873e-05 
  2.69885e-01  6.95927e-05  3.69797e-05 
  2.71135e-01  1.42292e-05  3.66911e-05 
  2.72386e-01  3.02497e-05  3.64235e-05 
  2.73637e-01  8.89858e-05  3.61787e-05 
  2.74887e-01  -1.65776e-05 3.59582e-05 
  2.76138e-01  1.04150e-05  3.57628e-05 
  2.77388e-01  6.91972e-05  3.55932e-05 
  2.78639e-01  -1.02226e-04 3.54496e-05 
  2.79890e-01  2.14999e-05  3.53315e-05 
  2.81140e-01  -4.83815e-06 3.52384e-05 
  2.82391e-01  -3.06761e-05 3.51693e-05 
  2.83642e-01  -6.37362e-05 3.51227e-05 
  2.84892e-01  1.30995e-05  3.50969e-05 
  2.86143e-01  2.81947e-05  3.50901e-05 
  2.87393e-01  1.13835e-05  3.51001e-05 
  2.88644e-01  -2.71757e-05 3.51246e-05 
  2.89895e-01  5.28484e-05  3.51612e-05 
  2.91145e-01  1.02320e-05  3.52074e-05 
  2.92396e-01  -3.51601e-05 3.52608e-05 
  2.93647e-01  -1.86357e-06 3.53188e-05 
  2.94897e-01  2.32874e-05  3.53790e-05 
  2.96148e-01  3.90478e-05  3.54391e-05 
  2.97398e-01  9.30455e-05  3.54970e-05 
  2.98649e-01  4.93377e-05  3.55505e-05 
  2.99900e-01  9.45134e-06  3.55978e-05 
  3.01150e-01  9.52490e-05  3.56373e-05 
  3.02401e-01  8.31134e-05  3.56674e-05 
  3.03652e-01  5.58142e-05  3.56868e-05 
  3.04902e-01  6.39644e-05  3.56946e-05 
  3.06153e-01  8.57789e-05  3.56897e-05 
  3.07404e-01  1.10518e-04  3.56717e-05 
  3.08654e-01  1.40139e-04  3.56401e-05 
  3.09905e-01  8.47266e-05  3.55946e-05 
  3.11155e-01  1.21938e-04  3.55353e-05 
  3.12406e-01  1.22166e-04  3.54623e-05 
  3.13657e-01  6.67455e-05  3.53760e-05 
  3.14907e-01  9.97537e-05  3.52769e-05 
  3.16158e-01  1.56145e-04  3.51657e-05 
  3.17409e-01  7.05606e-05  3.50434e-05 
  3.18659e-01  6.87926e-05  3.49107e-05 
  3.19910e-01  8.93944e-05  3.47689e-05 
  3.21160e-01  1.09048e-04  3.46190e-05 
  3.22411e-01  3.30310e-05  3.44624e-05 
  3.23662e-01  8.27119e-05  3.43004e-05 
  3.24912e-01  6.47064e-05  3.41343e-05 
  3.26163e-01  6.24926e-05  3.39655e-05 
  3.27414e-01  5.75191e-05  3.37955e-05 
  3.28664e-01  4.94624e-05  3.36255e-05 
  3.29915e-01  7.21914e-05  3.34569e-05 
  3.31165e-01  5.81811e-05  3.32911e-05 
  3.32416e-01  9.99768e-06  3.31291e-05 
  3.33667e-01  -4.40218e-05 3.29723e-05 
  3.34917e-01  5.97452e-05  3.28215e-05 
  3.36168e-01  2.80703e-05  3.26778e-05 
  3.37419e-01  4.23718e-05  3.25418e-05 
  3.38669e-01  4.96154e-05  3.24143e-05 
  3.39920e-01  -3.06690e-05 3.22958e-05 
  3.41170e-01  8.72757e-06  3.21867e-05 
  3.42421e-01  1.98909e-05  3.20871e-05 
  3.43672e-01  -4.00915e-06 3.19971e-05 
  3.44922e-01  -4.03569e-07 3.19167e-05 
  3.46173e-01  3.05598e-05  3.18456e-05 
  3.47424e-01  1.97199e-05  3.17835e-05 
  3.48674e-01  -5.61310e-05 3.17300e-05 
  3.49925e-01  1.07903e-05  3.16845e-05 
  3.51175e-01  -2.46653e-05 3.16463e-05 
  3.52426e-01  -5.04075e-05 3.16147e-05 
  3.53677e-01  1.14626e-05  3.15888e-05 
  3.54927e-01  -2.27477e-06 3.15679e-05 
  3.56178e-01  -3.85866e-05 3.15511e-05 
  3.57429e-01  4.35308e-05  3.15373e-05 
  3.58679e-01  3.69264e-05  3.15258e-05 
  3.59930e-01  -1.73662e-05 3.15157e-05 
  3.61180e-01  1.20853e-06  3.15061e-05 
  3.62431e-01  -2.75150e-05 3.14961e-05 
  3.63682e-01  -5.56002e-05 3.14850e-05 
  3.64932e-01  1.01131e-04  3.14720e-05 
  3.66183e-01  4.27534e-05  3.14566e-05 
  3.67434e-01  -1.39342e-05 3.14381e-05 
  3.68684e-01  3.75127e-05  3.14161e-05 
  3.69935e-01  6.72213e-06  3.13901e-05 
  3.71185e-01  4.52136e-05  3.13598e-05 
  3.72436e-01  2.77239e-05  3.13249e-05 
  3.73687e-01  6.92174e-05  3.12853e-05 
  3.74937e-01  3.03958e-05  3.12409e-05 
  3.76188e-01  2.58421e-05  3.11918e-05 
  3.77439e-01  7.09062e-05  3.11380e-05 
  3.78689e-01  -3.70610e-06 3.10796e-05 
  3.79940e-01  -2.51987e-05 3.10170e-05 
  3.81190e-01  5.04476e-05  3.09504e-05 
  3.82441e-01  6.31946e-05  3.08802e-05 
  3.83692e-01  3.67921e-05  3.08067e-05 
  3.84942e-01  -2.48197e-05 3.07305e-05 
  3.86193e-01  -9.17519e-06 3.06520e-05 
  3.87444e-01  7.83750e-05  3.05718e-05 
  3.88694e-01  7.18846e-05  3.04903e-05 
  3.89945e-01  -2.81263e-05 3.04081e-05 
  3.91195e-01  -7.27555e-06 3.03258e-05 
  3.92446e-01  -7.15605e-06 3.02438e-05 
  3.93697e-01  -1.32716e-05 3.01627e-05 
  3.94947e-01  1.43199e-05  3.00830e-05 
  3.96198e-01  3.16810e-05  3.00051e-05 
  3.97449e-01  -2.54223e-05 2.99296e-05 
  3.98699e-01  1.28427e-05  2.98566e-05 
  3.99950e-01  1.22386e-05  2.97866e-05 
  4.01201e-01  4.94980e-05  2.97199e-05 
  4.02451e-01  2.36202e-05  2.96566e-05 
  4.03702e-01  1.93069e-05  2.95969e-05 
  4.04952e-01  -4.44639e-05 2.95410e-05 
  4.06203e-01  3.32792e-05  2.94889e-05 
  4.07454e-01  1.04468e-05  2.94405e-05 
  4.08704e-01  -3.56446e-05 2.93958e-05 
  4.09955e-01  2.05692e-05  2.93546e-05 
  4.11206e-01  -3.46594e-05 2.93168e-05 
  4.12456e-01  2.51155e-05  2.92822e-05 
  4.13707e-01  -2.04709e-05 2.92504e-05 
  4.14957e-01  -3.79090e-06 2.92212e-05 
  4.16208e-01  1.59610e-05  2.91943e-05 
  4.17459e-01  2.16742e-06  2.91692e-05 
  4.18709e-01  -1.03260e-05 2.91456e-05 
  4.19960e-01  1.35651e-05  2.91232e-05 
  4.21211e-01  -2.77622e-05 2.91015e-05 
  4.22461e-01  -4.82505e-05 2.90801e-05 
  4.23712e-01  2.09888e-05  2.90587e-05 
  4.24962e-01  4.76422e-05  2.90369e-05 
  4.26213e-01  4.46824e-06  2.90143e-05 
  4.27464e-01  -2.37184e-06 2.89907e-05 
  4.28714e-01  3.99846e-05  2.89657e-05 
  4.29965e-01  4.59171e-05  2.89390e-05 
  4.31216e-01  5.32469e-05  2.89105e-05 
  4.32466e-01  1.66467e-05  2.88799e-05 
  4.33717e-01  2.27077e-06  2.88472e-05 
  4.34967e-01  -7.35579e-07 2.88121e-05 
  4.36218e-01  9.78040e-06  2.87746e-05 
  4.37469e-01  -1.97906e-05 2.87347e-05 
  4.38719e-01  3.57524e-05  2.86924e-05 
  4.39970e-01  -2.17831e-05 2.86478e-05 
  4.41221e-01  2.52474e-05  2.86009e-05 
  4.42471e-01  -1.82253e-05 2.85518e-05 
  4.43722e-01  -5.21195e-06 2.85008e-05 
  4.44972e-01  -3.65394e-06 2.84480e-05 
  4.46223e-01  7.67355e-06  2.83936e-05 
  4.47474e-01  4.95928e-05  2.83379e-05 
  4.48724e-01  -1.81586e-05 2.82810e-05 
  4.49975e-01  -3.74469e-05 2.82234e-05 
  4.51226e-01  3.12749e-05  2.81652e-05 
  4.52476e-01  4.92012e-05  2.81067e-05 
  4.53727e-01  1.79404e-05  2.80483e-05 
  4.54977e-01  -3.76951e-05 2.79901e-05 
  4.56228e-01  3.61003e-06  2.79326e-05 
  4.57479e-01  1.67228e-05  2.78759e-05 
  4.58729e-01  -3.02534e-05 2.78203e-05 
  4.59980e-01  -1.15712e-05 2.77661e-05 
  4.61231e-01  -1.31838e-05 2.77133e-05 
  4.62481e-01  -5.29448e-05 2.76623e-05 
  4.63732e-01  1.03531e-05  2.76131e-05 
  4.64982e-01  2.45861e-05  2.75660e-05 
  4.66233e-01  -2.02355e-06 2.75209e-05 
  4.67484e-01  2.88150e-05  2.74780e-05 
  4.68734e-01  4.03834e-05  2.74372e-05 
  4.69985e-01  3.39154e-05  2.73987e-05 
  4.71236e-01  3.18655e-05  2.73622e-05 
  4.72486e-01  -2.03676e-05 2.73279e-05 
  4.73737e-01  -5.79040e-06 2.72956e-05 
  4.74987e-01  4.02840e-05  2.72652e-05 
  4.76238e-01  4.32982e-05  2.72365e-05 
  4.77489e-01  6.83717e-06  2.72094e-05 
  4.78739e-01  3.29791e-05  2.71837e-05 
  4.79990e-01  1.06405e-05  2.71592e-05 
  4.81241e-01  -4.45730e-05 2.71357e-05 
  4.82491e-01  2.16202e-06  2.71130e-05 
  4.83742e-01  3.43723e-06  2.70909e-05 
  4.84992e-01  -3.98747e-05 2.70692e-05 
  4.86243e-01  6.37307e-07  2.70476e-05 
  4.87494e-01  -5.26661e-05 2.70259e-05 
  4.88744e-01  4.44378e-05  2.70040e-05 
  4.89995e-01  1.83425e-05  2.69816e-05 
  4.91246e-01  -1.99553e-05 2.69586e-05 
  4.92496e-01  5.97586e-05  2.69348e-05 
  4.93747e-01  -9.62691e-06 2.69100e-05 
  4.94997e-01  -1.55491e-06 2.68842e-05 
  4.96248e-01  3.71561e-05  2.68572e-05 
  4.97499e-01  4.46858e-05  2.68290e-05 
  4.98749e-01  1.79869e-05  2.67995e-05 
  5.00000e-01  3.22522e-05  2.67686e-05 
