# Theoretical SAS data
# q            I           
  2.21110e-01  3.17398e-05 
  2.22361e-01  4.50169e-05 
  2.23612e-01  6.18018e-05 
  2.24862e-01  8.15921e-05 
  2.26113e-01  1.03864e-04 
  2.27363e-01  1.28080e-04 
  2.28614e-01  1.53700e-04 
  2.29865e-01  1.80186e-04 
  2.31115e-01  2.07010e-04 
  2.32366e-01  2.33666e-04 
  2.33617e-01  2.59668e-04 
  2.34867e-01  2.84566e-04 
  2.36118e-01  3.07943e-04 
  2.37368e-01  3.29425e-04 
  2.38619e-01  3.48681e-04 
  2.39870e-01  3.65430e-04 
  2.41120e-01  3.79439e-04 
  2.42371e-01  3.90527e-04 
  2.43622e-01  3.98566e-04 
  2.44872e-01  4.03479e-04 
  2.46123e-01  4.05241e-04 
  2.47373e-01  4.03875e-04 
  2.48624e-01  3.99452e-04 
  2.49875e-01  3.92089e-04 
  2.51125e-01  3.81940e-04 
  2.52376e-01  3.69200e-04 
  2.53627e-01  3.54095e-04 
  2.54877e-01  3.36880e-04 
  2.56128e-01  3.17833e-04 
  2.57378e-01  2.97251e-04 
  2.58629e-01  2.75443e-04 
  2.59880e-01  2.52730e-04 
  2.61130e-01  2.29433e-04 
  2.62381e-01  2.05874e-04 
  2.63632e-01  1.82367e-04 
  2.64882e-01  1.59217e-04 
  2.66133e-01  1.36714e-04 
  2.67383e-01  1.15130e-04 
  2.68634e-01  9.47141e-05 
  2.69885e-01  7.56922e-05 
  2.71135e-01  5.82627e-05 
  2.72386e-01  4.25947e-05 
  2.73637e-01  2.88271e-05 
  2.74887e-01  1.70671e-05 
  2.76138e-01  7.38984e-06 
  2.77388e-01  -1.61672e-07
  2.78639e-01  -5.57601e-06
  2.79890e-01  -8.87258e-06
  2.81140e-01  -1.01003e-05
  2.82391e-01  -9.33587e-06
  2.83642e-01  -6.68187e-06
  2.84892e-01  -2.26433e-06
  2.86143e-01  3.76981e-06 
  2.87393e-01  1.12555e-05 
  2.88644e-01  2.00125e-05 
  2.89895e-01  2.98486e-05 
  2.91145e-01  4.05627e-05 
  2.92396e-01  5.19479e-05 
  2.93647e-01  6.37948e-05 
  2.94897e-01  7.58945e-05 
  2.96148e-01  8.80417e-05 
  2.97398e-01  1.00037e-04 
  2.98649e-01  1.11692e-04 
